시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
전라남도,순천시,감경,여자,65-69세,77,*,9,18,26,10,*,0,0,0
전라남도,순천시,감경,여자,70-74세,150,6,11,22,77,18,*,*,0,0
전라남도,순천시,감경,여자,75-79세,344,14,35,72,149,42,9,*,*,*
전라남도,순천시,감경,여자,80-84세,905,37,76,161,441,129,21,*,*,0
전라남도,순천시,감경,여자,85세이상,1605,70,159,360,810,156,10,*,0,*
전라남도,나주시,일반,남자,65세미만,28,*,*,*,8,*,*,*,0,*
전라남도,나주시,일반,남자,65-69세,81,0,*,8,26,*,*,13,6,*
전라남도,나주시,일반,남자,70-74세,103,*,*,10,30,*,0,18,8,0
전라남도,나주시,일반,남자,75-79세,169,*,5,20,48,10,*,24,13,5
전라남도,나주시,일반,남자,80-84세,234,*,5,30,89,17,*,19,23,*
전라남도,나주시,일반,남자,85세이상,237,0,9,36,97,20,6,20,17,*
전라남도,나주시,일반,여자,65세미만,19,*,*,*,*,*,0,*,5,*
전라남도,나주시,일반,여자,65-69세,102,*,*,6,27,*,*,22,6,*
전라남도,나주시,일반,여자,70-74세,202,*,*,17,48,8,*,30,21,9
전라남도,나주시,일반,여자,75-79세,376,*,8,41,104,14,9,59,28,8
전라남도,나주시,일반,여자,80-84세,566,8,13,56,213,51,13,69,37,16
전라남도,나주시,일반,여자,85세이상,611,11,28,125,265,51,9,28,20,*
전라남도,나주시,기초,남자,65세미만,63,*,*,13,16,*,*,6,*,*
전라남도,나주시,기초,남자,65-69세,81,*,*,14,27,*,*,8,6,*
전라남도,나주시,기초,남자,70-74세,62,0,*,*,33,6,*,5,*,*
전라남도,나주시,기초,남자,75-79세,69,*,*,7,25,*,*,*,7,*
전라남도,나주시,기초,남자,80-84세,47,*,*,13,16,7,0,*,*,*
전라남도,나주시,기초,남자,85세이상,46,0,*,15,17,*,*,*,*,0
전라남도,나주시,기초,여자,65세미만,26,*,*,8,5,*,*,*,0,*
전라남도,나주시,기초,여자,65-69세,56,6,*,9,23,*,0,*,*,*
전라남도,나주시,기초,여자,70-74세,62,*,*,10,26,*,0,5,*,*
전라남도,나주시,기초,여자,75-79세,114,*,*,20,51,9,*,9,5,*
전라남도,나주시,기초,여자,80-84세,127,0,8,19,59,18,*,*,*,*
전라남도,나주시,기초,여자,85세이상,173,*,15,46,81,15,*,*,0,0
전라남도,나주시,의료,남자,65세미만,*,0,*,0,0,0,0,0,0,0
전라남도,나주시,의료,남자,65-69세,*,0,0,0,*,0,0,*,*,0
전라남도,나주시,의료,남자,70-74세,*,0,0,0,*,0,0,0,0,0
전라남도,나주시,의료,남자,75-79세,9,0,0,0,*,*,0,*,*,0
전라남도,나주시,의료,남자,80-84세,7,0,0,*,*,*,*,*,0,0
전라남도,나주시,의료,남자,85세이상,12,0,0,*,8,0,*,0,0,0
전라남도,나주시,의료,여자,65-69세,*,0,0,0,*,0,*,0,0,0
전라남도,나주시,의료,여자,70-74세,7,0,*,*,*,0,0,*,0,0
전라남도,나주시,의료,여자,75-79세,10,*,*,0,*,0,0,*,*,0
전라남도,나주시,의료,여자,80-84세,14,0,0,*,8,*,0,0,0,0
전라남도,나주시,의료,여자,85세이상,29,*,*,6,17,*,0,0,0,0
전라남도,나주시,감경,남자,65세미만,14,*,*,*,*,0,*,0,0,0
전라남도,나주시,감경,남자,65-69세,56,0,*,9,30,*,5,*,0,*
전라남도,나주시,감경,남자,70-74세,73,*,*,10,40,9,*,*,0,*
전라남도,나주시,감경,남자,75-79세,100,*,*,25,51,8,0,*,0,0
전라남도,나주시,감경,남자,80-84세,152,*,11,35,75,16,*,*,0,*
전라남도,나주시,감경,남자,85세이상,205,*,9,52,108,16,5,*,*,0
전라남도,나주시,감경,여자,65세미만,16,*,5,*,*,0,0,0,0,*
전라남도,나주시,감경,여자,65-69세,59,*,7,12,20,6,*,*,*,0
전라남도,나주시,감경,여자,70-74세,79,*,6,14,36,8,*,*,*,0
전라남도,나주시,감경,여자,75-79세,233,*,11,45,111,23,7,6,*,0
전라남도,나주시,감경,여자,80-84세,597,15,37,108,302,71,15,5,0,*
전라남도,나주시,감경,여자,85세이상,1006,21,102,235,525,83,5,*,*,*
전라남도,광양시,일반,남자,65세미만,26,*,*,*,*,*,0,6,*,*
전라남도,광양시,일반,남자,65-69세,61,*,*,9,16,*,0,10,5,*
전라남도,광양시,일반,남자,70-74세,82,0,*,11,24,6,0,5,10,8
전라남도,광양시,일반,남자,75-79세,93,0,5,7,25,12,*,13,*,*
전라남도,광양시,일반,남자,80-84세,124,*,*,14,35,15,5,9,12,*
전라남도,광양시,일반,남자,85세이상,189,*,6,31,85,30,0,10,7,*
전라남도,광양시,일반,여자,65세미만,25,*,0,7,*,0,0,*,*,*
전라남도,광양시,일반,여자,65-69세,60,*,*,8,8,5,*,14,8,*
전라남도,광양시,일반,여자,70-74세,115,*,5,7,29,11,*,16,10,*
전라남도,광양시,일반,여자,75-79세,228,*,*,23,59,31,8,31,14,*
전라남도,광양시,일반,여자,80-84세,368,*,15,49,129,58,10,24,12,11
전라남도,광양시,일반,여자,85세이상,453,5,33,76,204,49,*,26,9,*
전라남도,광양시,기초,남자,65세미만,46,*,*,9,13,*,*,*,*,*
전라남도,광양시,기초,남자,65-69세,51,*,*,*,23,*,*,6,*,*
전라남도,광양시,기초,남자,70-74세,42,*,0,7,15,8,*,*,*,*
전라남도,광양시,기초,남자,75-79세,36,0,0,6,10,7,*,0,*,*
전라남도,광양시,기초,남자,80-84세,21,*,*,*,7,*,*,*,*,0
전라남도,광양시,기초,남자,85세이상,23,*,*,*,6,*,*,*,*,*
전라남도,광양시,기초,여자,65세미만,23,0,*,*,8,*,0,*,*,*
전라남도,광양시,기초,여자,65-69세,58,*,*,5,17,7,*,6,5,*
전라남도,광양시,기초,여자,70-74세,54,*,*,6,18,6,0,*,*,*
전라남도,광양시,기초,여자,75-79세,56,0,*,5,25,8,*,*,*,*
전라남도,광양시,기초,여자,80-84세,69,*,*,7,35,6,*,*,*,0
전라남도,광양시,기초,여자,85세이상,121,5,11,23,56,15,*,*,*,*
전라남도,광양시,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
전라남도,광양시,의료,남자,65-69세,*,0,0,0,0,0,0,0,0,0
전라남도,광양시,의료,남자,70-74세,*,0,0,*,0,0,0,0,0,0
전라남도,광양시,의료,남자,75-79세,*,0,0,0,*,0,0,0,0,0
전라남도,광양시,의료,남자,80-84세,*,0,0,0,*,*,0,0,0,0
전라남도,광양시,의료,남자,85세이상,*,0,0,0,*,0,*,0,0,0
전라남도,광양시,의료,여자,65세미만,*,0,0,0,0,0,0,0,0,*
전라남도,광양시,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
전라남도,광양시,의료,여자,70-74세,*,0,0,0,*,0,0,0,0,0
전라남도,광양시,의료,여자,75-79세,*,0,0,0,*,0,0,0,*,0
전라남도,광양시,의료,여자,80-84세,5,0,0,0,*,0,0,*,*,0
전라남도,광양시,의료,여자,85세이상,24,*,*,6,11,*,0,0,0,0
전라남도,광양시,감경,남자,65세미만,25,*,*,*,10,*,*,0,*,0
전라남도,광양시,감경,남자,65-69세,31,0,*,10,12,5,0,0,0,0
전라남도,광양시,감경,남자,70-74세,56,*,*,7,30,9,*,0,0,0
전라남도,광양시,감경,남자,75-79세,55,*,6,10,19,12,0,0,0,0
전라남도,광양시,감경,남자,80-84세,91,*,12,18,40,13,*,*,0,0
전라남도,광양시,감경,남자,85세이상,128,*,7,20,70,19,5,0,0,0
전라남도,광양시,감경,여자,65세미만,24,*,*,8,8,*,*,0,*,0
전라남도,광양시,감경,여자,65-69세,35,*,*,6,12,7,0,0,0,0
전라남도,광양시,감경,여자,70-74세,75,*,*,14,31,17,*,*,0,0
전라남도,광양시,감경,여자,75-79세,157,5,12,24,72,31,5,*,*,0
전라남도,광양시,감경,여자,80-84세,333,8,31,52,159,64,10,0,*,*
전라남도,광양시,감경,여자,85세이상,766,18,79,146,398,103,11,*,0,0
전라남도,담양군,일반,남자,65세미만,15,0,0,0,*,0,0,7,*,*
전라남도,담양군,일반,남자,65-69세,31,*,0,5,5,*,0,*,*,*
전라남도,담양군,일반,남자,70-74세,51,*,*,8,15,*,*,5,0,*
전라남도,담양군,일반,남자,75-79세,75,0,*,10,24,*,*,6,6,*
전라남도,담양군,일반,남자,80-84세,147,*,11,25,54,18,*,13,*,*
전라남도,담양군,일반,남자,85세이상,139,*,*,20,65,23,5,9,*,*
전라남도,담양군,일반,여자,65세미만,10,0,*,*,*,0,0,*,*,0
전라남도,담양군,일반,여자,65-69세,47,*,0,*,12,0,*,8,5,*
전라남도,담양군,일반,여자,70-74세,93,0,*,9,23,6,0,20,9,*
전라남도,담양군,일반,여자,75-79세,189,*,*,14,47,20,5,27,25,*
전라남도,담양군,일반,여자,80-84세,304,5,6,39,120,27,8,31,19,*
전라남도,담양군,일반,여자,85세이상,385,8,20,72,160,35,5,23,11,*
전라남도,담양군,기초,남자,65세미만,13,0,*,0,*,0,0,*,0,0
전라남도,담양군,기초,남자,65-69세,33,*,0,*,9,5,0,5,*,*
전라남도,담양군,기초,남자,70-74세,21,0,*,*,7,*,*,0,*,*
전라남도,담양군,기초,남자,75-79세,19,0,0,*,10,0,*,0,0,*
전라남도,담양군,기초,남자,80-84세,15,0,*,*,6,*,*,*,*,0
전라남도,담양군,기초,남자,85세이상,8,0,0,*,*,0,0,0,0,*
전라남도,담양군,기초,여자,65세미만,12,*,0,*,0,*,0,*,*,*
전라남도,담양군,기초,여자,65-69세,16,0,0,*,9,0,0,*,*,0
전라남도,담양군,기초,여자,70-74세,31,0,*,*,10,*,*,*,*,0
전라남도,담양군,기초,여자,75-79세,42,0,0,*,26,*,0,*,*,0
전라남도,담양군,기초,여자,80-84세,55,*,*,*,25,6,*,*,*,0
전라남도,담양군,기초,여자,85세이상,82,*,5,20,41,7,0,*,0,0
전라남도,담양군,의료,남자,65-69세,*,0,0,0,*,0,0,0,0,0
전라남도,담양군,의료,남자,70-74세,*,0,0,0,*,0,0,0,*,0
전라남도,담양군,의료,남자,75-79세,*,0,0,*,0,0,0,0,0,0
전라남도,담양군,의료,남자,80-84세,*,0,0,0,*,0,0,0,0,0
전라남도,담양군,의료,남자,85세이상,*,0,0,0,*,0,0,0,0,0
전라남도,담양군,의료,여자,65세미만,*,0,0,0,0,0,0,0,0,*
전라남도,담양군,의료,여자,65-69세,*,0,0,0,0,0,0,0,*,0
전라남도,담양군,의료,여자,70-74세,*,0,0,*,0,0,0,0,0,0
전라남도,담양군,의료,여자,75-79세,5,0,0,*,*,*,0,0,0,0
전라남도,담양군,의료,여자,80-84세,11,*,0,*,5,0,*,0,*,0
전라남도,담양군,의료,여자,85세이상,25,0,*,8,13,*,0,*,0,0
전라남도,담양군,감경,남자,65세미만,11,*,*,*,5,0,0,*,0,0
전라남도,담양군,감경,남자,65-69세,24,*,*,5,10,*,0,*,0,0
전라남도,담양군,감경,남자,70-74세,31,*,*,6,9,8,*,0,0,0
전라남도,담양군,감경,남자,75-79세,36,*,*,*,21,7,0,0,*,0
전라남도,담양군,감경,남자,80-84세,64,*,*,7,39,10,0,0,*,0
전라남도,담양군,감경,남자,85세이상,84,0,5,25,39,12,*,0,0,*
전라남도,담양군,감경,여자,65세미만,8,*,0,*,*,*,0,0,0,0
전라남도,담양군,감경,여자,65-69세,18,0,0,*,8,*,*,0,0,0
전라남도,담양군,감경,여자,70-74세,34,*,*,*,9,6,*,*,*,0
전라남도,담양군,감경,여자,75-79세,109,*,6,24,49,13,*,*,*,0
전라남도,담양군,감경,여자,80-84세,265,10,16,49,143,32,6,*,*,*
전라남도,담양군,감경,여자,85세이상,524,*,34,166,255,52,6,0,0,*
전라남도,곡성군,일반,남자,65세미만,*,0,0,0,0,0,0,*,0,0
전라남도,곡성군,일반,남자,65-69세,15,0,0,*,6,0,*,*,0,*
전라남도,곡성군,일반,남자,70-74세,25,0,0,*,5,*,*,*,*,*
전라남도,곡성군,일반,남자,75-79세,44,0,*,6,11,*,0,7,*,0
전라남도,곡성군,일반,남자,80-84세,59,*,0,9,19,8,0,5,*,5
전라남도,곡성군,일반,남자,85세이상,95,0,*,7,51,11,*,7,*,*
전라남도,곡성군,일반,여자,65세미만,6,*,0,0,*,0,0,*,0,0
전라남도,곡성군,일반,여자,65-69세,29,0,*,0,*,0,0,10,*,*
전라남도,곡성군,일반,여자,70-74세,59,0,*,6,7,*,0,16,6,*
전라남도,곡성군,일반,여자,75-79세,95,*,*,6,25,15,*,16,13,*
전라남도,곡성군,일반,여자,80-84세,173,0,*,14,60,21,6,30,12,6
전라남도,곡성군,일반,여자,85세이상,242,*,7,35,102,32,0,30,7,*
전라남도,곡성군,기초,남자,65세미만,8,0,0,*,*,0,0,0,0,0
전라남도,곡성군,기초,남자,65-69세,23,0,*,*,7,0,*,*,*,*
전라남도,곡성군,기초,남자,70-74세,10,*,0,*,*,0,0,0,*,0
전라남도,곡성군,기초,남자,75-79세,9,0,*,0,*,0,*,*,*,0
전라남도,곡성군,기초,남자,80-84세,13,0,0,*,6,*,0,0,*,0
전라남도,곡성군,기초,남자,85세이상,11,*,0,*,8,0,0,*,0,0
전라남도,곡성군,기초,여자,65세미만,11,*,0,6,*,0,0,0,*,0
전라남도,곡성군,기초,여자,65-69세,24,*,0,*,7,5,0,*,*,*
전라남도,곡성군,기초,여자,70-74세,17,*,*,*,*,*,0,*,*,0
전라남도,곡성군,기초,여자,75-79세,30,0,*,*,10,8,0,5,*,0
전라남도,곡성군,기초,여자,80-84세,39,*,*,6,13,9,*,5,*,0
전라남도,곡성군,기초,여자,85세이상,93,5,11,16,39,13,0,*,*,0
전라남도,곡성군,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
전라남도,곡성군,의료,남자,65-69세,*,0,0,0,0,0,0,0,0,*
전라남도,곡성군,의료,남자,75-79세,*,*,0,0,0,0,0,0,0,0
전라남도,곡성군,의료,남자,80-84세,*,0,0,*,0,*,0,0,0,0
전라남도,곡성군,의료,남자,85세이상,*,0,0,0,*,0,0,*,0,0
전라남도,곡성군,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
전라남도,곡성군,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
전라남도,곡성군,의료,여자,70-74세,*,0,0,0,0,0,0,0,*,0
전라남도,곡성군,의료,여자,75-79세,0,0,0,0,0,0,0,0,0,0
전라남도,곡성군,의료,여자,80-84세,*,0,0,*,*,0,0,0,0,0
전라남도,곡성군,의료,여자,85세이상,21,*,*,*,16,*,0,*,0,0
전라남도,곡성군,감경,남자,65세미만,5,0,0,*,*,0,0,0,0,0
전라남도,곡성군,감경,남자,65-69세,14,*,*,*,6,0,0,*,0,*
전라남도,곡성군,감경,남자,70-74세,10,0,*,*,7,0,0,0,0,0
전라남도,곡성군,감경,남자,75-79세,30,*,0,7,10,6,5,0,0,0
전라남도,곡성군,감경,남자,80-84세,55,*,*,13,30,*,*,0,0,0
전라남도,곡성군,감경,남자,85세이상,90,*,*,11,53,20,0,*,0,0
전라남도,곡성군,감경,여자,65세미만,7,*,0,0,*,*,0,0,0,0
전라남도,곡성군,감경,여자,65-69세,7,0,0,0,*,*,0,*,0,0
전라남도,곡성군,감경,여자,70-74세,23,*,*,*,8,*,*,0,0,0
전라남도,곡성군,감경,여자,75-79세,62,0,*,15,28,9,*,0,0,0
전라남도,곡성군,감경,여자,80-84세,221,9,10,35,112,42,6,*,*,0
전라남도,곡성군,감경,여자,85세이상,465,12,28,89,257,69,*,*,0,0
전라남도,구례군,일반,남자,65세미만,*,0,0,0,0,0,0,*,0,0
전라남도,구례군,일반,남자,65-69세,14,0,0,*,5,0,0,*,*,*
전라남도,구례군,일반,남자,70-74세,28,*,*,*,12,*,0,*,*,*
전라남도,구례군,일반,남자,75-79세,43,*,*,6,19,*,0,*,*,*
전라남도,구례군,일반,남자,80-84세,61,*,*,9,20,6,*,7,6,*
전라남도,구례군,일반,남자,85세이상,79,0,*,12,35,12,*,5,*,0
전라남도,구례군,일반,여자,65세미만,*,*,0,0,*,0,0,0,0,0
전라남도,구례군,일반,여자,65-69세,21,0,0,*,7,*,0,*,*,*
전라남도,구례군,일반,여자,70-74세,48,*,*,6,15,*,0,*,*,*
전라남도,구례군,일반,여자,75-79세,86,0,0,10,28,8,*,13,6,*
전라남도,구례군,일반,여자,80-84세,191,*,5,12,73,25,*,18,11,6
전라남도,구례군,일반,여자,85세이상,175,*,9,16,88,23,*,6,8,0
전라남도,구례군,기초,남자,65세미만,20,0,*,*,7,*,0,*,0,*
전라남도,구례군,기초,남자,65-69세,23,0,*,*,9,0,*,*,*,*
전라남도,구례군,기초,남자,70-74세,15,*,*,0,6,*,0,*,*,*
전라남도,구례군,기초,남자,75-79세,17,0,0,*,7,*,0,0,*,0
전라남도,구례군,기초,남자,80-84세,12,0,*,0,6,*,0,*,0,*
전라남도,구례군,기초,남자,85세이상,5,0,*,*,*,0,0,0,0,0
전라남도,구례군,기초,여자,65세미만,5,0,0,*,*,0,0,0,*,0
전라남도,구례군,기초,여자,65-69세,18,0,*,*,6,*,*,*,0,*
전라남도,구례군,기초,여자,70-74세,14,*,0,0,7,0,*,*,*,0
전라남도,구례군,기초,여자,75-79세,29,0,*,*,17,*,0,*,0,0
전라남도,구례군,기초,여자,80-84세,38,0,*,8,17,5,0,*,0,0
전라남도,구례군,기초,여자,85세이상,69,*,6,6,35,10,0,*,0,0
전라남도,구례군,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
전라남도,구례군,의료,남자,65-69세,*,0,0,0,*,0,0,0,0,0
전라남도,구례군,의료,남자,70-74세,0,0,0,0,0,0,0,0,0,0
전라남도,구례군,의료,남자,75-79세,*,0,*,*,*,0,0,0,0,0
전라남도,구례군,의료,남자,80-84세,*,0,0,0,*,0,0,0,0,0
전라남도,구례군,의료,남자,85세이상,*,0,0,*,*,*,0,0,0,0
전라남도,구례군,의료,여자,70-74세,0,0,0,0,0,0,0,0,0,0
전라남도,구례군,의료,여자,75-79세,*,0,*,0,0,0,0,0,0,0
전라남도,구례군,의료,여자,80-84세,9,0,0,*,5,*,0,0,0,*
전라남도,구례군,의료,여자,85세이상,16,0,*,*,11,*,0,0,0,0
전라남도,구례군,감경,남자,65세미만,*,0,0,*,*,0,0,0,0,0
전라남도,구례군,감경,남자,65-69세,13,*,*,*,7,*,0,0,0,0
전라남도,구례군,감경,남자,70-74세,15,0,0,10,*,0,0,0,0,0
전라남도,구례군,감경,남자,75-79세,35,*,*,7,18,5,*,0,0,0
전라남도,구례군,감경,남자,80-84세,56,0,5,13,28,8,*,0,0,0
전라남도,구례군,감경,남자,85세이상,94,*,*,14,48,21,*,0,0,0
전라남도,구례군,감경,여자,65세미만,6,*,0,*,*,0,0,0,0,0
전라남도,구례군,감경,여자,65-69세,6,0,0,*,*,*,0,0,0,0
전라남도,구례군,감경,여자,70-74세,22,0,*,*,15,0,0,0,0,0
전라남도,구례군,감경,여자,75-79세,73,7,*,15,32,10,*,0,0,0
전라남도,구례군,감경,여자,80-84세,244,*,13,46,132,44,*,*,0,0
전라남도,구례군,감경,여자,85세이상,419,9,31,80,224,65,5,*,0,0
전라남도,고흥군,일반,남자,65세미만,6,0,*,*,*,0,0,*,*,0
전라남도,고흥군,일반,남자,65-69세,37,0,*,*,7,*,*,*,6,*
전라남도,고흥군,일반,남자,70-74세,67,0,*,5,11,7,0,12,*,10
전라남도,고흥군,일반,남자,75-79세,84,*,0,8,26,7,*,13,6,5
전라남도,고흥군,일반,남자,80-84세,133,0,*,13,47,10,*,16,14,*
전라남도,고흥군,일반,남자,85세이상,163,*,6,23,61,10,0,15,12,*
전라남도,고흥군,일반,여자,65세미만,10,0,0,*,0,*,0,*,*,*
전라남도,고흥군,일반,여자,65-69세,41,*,*,*,7,0,0,5,*,*
전라남도,고흥군,일반,여자,70-74세,125,*,*,8,17,8,*,28,18,5
전라남도,고흥군,일반,여자,75-79세,176,0,*,13,39,7,5,41,31,*
전라남도,고흥군,일반,여자,80-84세,342,0,*,23,121,26,7,47,39,9
전라남도,고흥군,일반,여자,85세이상,431,*,14,60,157,47,*,41,38,5
전라남도,고흥군,기초,남자,65세미만,37,0,*,7,7,*,0,*,5,5
전라남도,고흥군,기초,남자,65-69세,61,*,*,*,18,8,*,10,8,5
전라남도,고흥군,기초,남자,70-74세,38,*,*,*,10,*,0,5,5,*
전라남도,고흥군,기초,남자,75-79세,35,0,*,6,5,5,*,*,*,*
전라남도,고흥군,기초,남자,80-84세,25,0,*,*,12,7,0,*,*,0
전라남도,고흥군,기초,남자,85세이상,29,0,0,*,20,*,0,0,*,0
전라남도,고흥군,기초,여자,65세미만,22,*,*,*,*,*,0,5,*,0
전라남도,고흥군,기초,여자,65-69세,30,0,*,*,12,*,*,6,*,0
전라남도,고흥군,기초,여자,70-74세,42,0,*,*,16,*,*,*,*,*
전라남도,고흥군,기초,여자,75-79세,45,0,*,8,19,*,*,*,*,*
전라남도,고흥군,기초,여자,80-84세,92,*,*,11,45,10,*,*,7,*
전라남도,고흥군,기초,여자,85세이상,169,7,19,33,81,13,*,*,*,0
전라남도,고흥군,의료,남자,70-74세,*,0,0,0,*,0,0,0,0,0
전라남도,고흥군,의료,남자,75-79세,*,0,0,*,0,*,0,0,0,0
전라남도,고흥군,의료,남자,80-84세,*,0,0,0,*,*,0,0,0,0
전라남도,고흥군,의료,남자,85세이상,7,*,*,*,*,*,0,0,0,0
전라남도,고흥군,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
전라남도,고흥군,의료,여자,70-74세,*,0,0,0,0,0,0,0,0,*
전라남도,고흥군,의료,여자,75-79세,6,0,0,0,*,*,0,0,0,0
전라남도,고흥군,의료,여자,80-84세,8,0,*,*,5,*,0,0,0,0
전라남도,고흥군,의료,여자,85세이상,57,*,*,9,27,5,0,*,0,0
전라남도,고흥군,감경,남자,65세미만,8,*,0,*,*,0,*,*,0,0
전라남도,고흥군,감경,남자,65-69세,29,0,*,6,14,*,0,0,0,0
전라남도,고흥군,감경,남자,70-74세,51,*,*,10,24,*,*,*,0,0
전라남도,고흥군,감경,남자,75-79세,89,*,5,20,40,9,5,*,*,0
전라남도,고흥군,감경,남자,80-84세,152,*,13,22,75,26,6,0,0,0
전라남도,고흥군,감경,남자,85세이상,256,*,13,44,140,40,6,*,*,*
전라남도,고흥군,감경,여자,65세미만,9,*,0,*,*,0,0,*,*,0
전라남도,고흥군,감경,여자,65-69세,30,*,*,6,14,0,*,0,*,0
전라남도,고흥군,감경,여자,70-74세,84,*,*,15,43,10,*,*,*,0
전라남도,고흥군,감경,여자,75-79세,183,7,7,31,85,28,*,*,*,*
전라남도,고흥군,감경,여자,80-84세,528,9,13,101,290,72,13,6,7,0
전라남도,고흥군,감경,여자,85세이상,1145,15,63,247,635,141,13,*,*,0
전라남도,보성군,일반,남자,65세미만,10,0,0,*,*,0,0,5,*,*
전라남도,보성군,일반,남자,65-69세,27,0,0,*,*,*,*,5,*,*
전라남도,보성군,일반,남자,70-74세,40,*,*,8,10,*,0,*,5,*
전라남도,보성군,일반,남자,75-79세,59,*,*,*,20,*,*,8,5,*
전라남도,보성군,일반,남자,80-84세,97,*,*,10,33,11,*,15,6,0
전라남도,보성군,일반,남자,85세이상,116,*,*,16,47,14,*,9,6,*
전라남도,보성군,일반,여자,65세미만,11,0,0,*,0,0,0,7,0,0
전라남도,보성군,일반,여자,65-69세,29,0,0,5,*,0,0,7,*,*
전라남도,보성군,일반,여자,70-74세,79,0,*,*,11,*,*,14,12,5
전라남도,보성군,일반,여자,75-79세,144,*,*,12,25,10,*,24,16,*
전라남도,보성군,일반,여자,80-84세,220,*,7,22,81,18,*,18,19,6
전라남도,보성군,일반,여자,85세이상,319,7,14,34,138,30,*,26,8,*
