장기요양기관코드,장기요양기관이름,우편번호,시도코드,시군구코드,법정동코드,시도 시군구 법정동명,지정일자,설치신고일자
31114000016,누가요양복지센터,04611,11,140,164,서울특별시 중구 무학동,2008-10-21,2008-10-14
31114000018,우영요양센터,04559,11,140,154,서울특별시 중구 오장동,2008-12-09,2008-12-05
31114000027,새생명재가노인복지센터,04591,11,140,162,서울특별시 중구 신당동,2009-12-11,2009-12-09
31114000035,유정복지사랑보살핌,04608,11,140,162,서울특별시 중구 신당동,2010-08-10,2010-08-10
31114000044,포도나무복지센터,04578,11,140,162,서울특별시 중구 신당동,2013-11-13,2013-11-13
31114000059,미소천사 재가노인복지센터,04576,11,140,165,서울특별시 중구 황학동,2016-11-01,2016-11-01
31114000060,한양재가노인복지센터,04609,11,140,162,서울특별시 중구 신당동,2016-12-29,2016-12-29
31114000062,소망재가노인복지센터,04626,11,140,138,서울특별시 중구 필동2가,2018-08-03,2018-08-03
31114000063,명신,04585,11,140,162,서울특별시 중구 신당동,2019-01-28,2019-01-28
31114000065,ANTO 재가복지센터,04599,11,140,162,서울특별시 중구 신당동,2019-06-01,2019-06-01
31114000068,루안재가복지센터,04582,11,140,162,서울특별시 중구 신당동,2019-07-10,2019-07-10
31114000071,남산효재가방문요양센터,04595,11,140,162,서울특별시 중구 신당동,2019-12-02,2019-12-02
31114000072,가장행복한재가복지센터,04590,11,140,162,서울특별시 중구 신당동,2019-12-02,2019-12-02
31117000025,건강백세방문요양센터,04402,11,170,131,서울특별시 용산구 한남동,2008-12-26,2008-12-23
31117000029,천사랑 노인복지센터,04360,11,170,118,서울특별시 용산구 원효로4가,2009-03-05,2009-03-04
31117000030,영진의료기,04376,11,170,125,서울특별시 용산구 한강로2가,2009-04-24,2009-04-23
31117000040,사회적협동조합인사랑케어,04352,11,170,105,서울특별시 용산구 남영동,2009-10-16,2009-10-16
31117000045,사랑나무케어센터,04341,11,170,102,서울특별시 용산구 용산동2가,2009-12-18,2009-12-17
31117000048,용산요양복지센터,04300,11,170,108,서울특별시 용산구 서계동,2009-12-29,2009-12-28
31117000064,강남종합의료기,04402,11,170,131,서울특별시 용산구 한남동,2011-07-15,2011-07-04
31117000066,중앙 시니어 장기요양센터,04352,11,170,105,서울특별시 용산구 남영동,2011-12-01,2011-11-23
31117000067,사랑실천노인복지센터,04320,11,170,107,서울특별시 용산구 동자동,2012-04-17,2012-04-17
31117000070,한마음재가노인복지센터,04313,11,170,111,서울특별시 용산구 청파동3가,2012-09-12,2012-09-12
31117000077,가족사랑재가복지센터,04364,11,170,121,서울특별시 용산구 용문동,2013-05-01,2013-05-01
31117000078,국민사랑복지센터,04302,11,170,108,서울특별시 용산구 서계동,2013-07-01,2013-07-01
31117000079,그린한빛노인복지센터,04368,11,170,113,서울특별시 용산구 원효로2가,2013-07-01,2013-07-01
31117000086,섬기미방문요양센터,04337,11,170,102,서울특별시 용산구 용산동2가,2014-06-01,2014-06-01
31117000088,대한민국고엽제전우회서울시지부복지용구센타,04328,11,170,101,서울특별시 용산구 후암동,2014-06-09,2014-06-09
31117000091,사랑초실버홈케어,04374,11,170,129,서울특별시 용산구 이촌동,2014-09-01,2014-09-01
31117000098,새봄간호요양센타,04363,11,170,117,서울특별시 용산구 원효로3가,2015-03-10,2015-03-04
31117000111,효드림 방문요양센터,04301,11,170,109,서울특별시 용산구 청파동1가,2016-09-02,2016-09-02
31117000114,A+행복한 방문요양센터,04305,11,170,108,서울특별시 용산구 서계동,2016-09-21,2016-09-21
31117000120,우리재가방문요양센터,04376,11,170,125,서울특별시 용산구 한강로2가,2017-02-27,2017-02-27
31117000121,고운손방문요양센터주식회사,04356,11,170,121,서울특별시 용산구 용문동,2017-03-10,2017-03-10
31117000125,이촌재가복지센터,04374,11,170,129,서울특별시 용산구 이촌동,2017-04-20,2017-04-20
31117000126,비지팅엔젤스 용산지점,04362,11,170,118,서울특별시 용산구 원효로4가,2017-05-01,2017-05-01
31117000130,조은메디,04374,11,170,129,서울특별시 용산구 이촌동,2017-09-29,2017-09-29
31117000132,엘림 방문요양센타,04397,11,170,132,서울특별시 용산구 동빙고동,2018-07-12,2018-07-12
31117000147,어진방문요양센터,04382,11,170,126,서울특별시 용산구 용산동3가,2019-02-11,2019-02-11
31117000148,참사랑복지센터,04349,11,170,131,서울특별시 용산구 한남동,2019-03-11,2019-03-11
31117000151,해동케어,04316,11,170,112,서울특별시 용산구 원효로1가,2019-06-01,2019-06-01
31117000153,시온사랑 데이케어센터,04382,11,170,124,서울특별시 용산구 한강로1가,2019-10-01,2019-10-01
31117000154,강남방문요양센터,04414,11,170,136,서울특별시 용산구 보광동,2019-10-15,2019-10-15
31117000156,포근한재가복지센터,04368,11,170,113,서울특별시 용산구 원효로2가,2019-12-01,2019-12-01
31117000157,가가호호재가노인복지센터,04353,11,170,124,서울특별시 용산구 한강로1가,2019-12-20,2019-12-20
31120000015,(A+)성동구방문요양간호센터,04755,11,200,105,서울특별시 성동구 마장동,2008-06-30,2008-06-30
31120000021,동문의료기,04763,11,200,107,서울특별시 성동구 행당동,2008-07-04,2008-07-04
31120000027,한빛재가가정파견센터,04776,11,200,115,서울특별시 성동구 성수동2가,2008-09-08,2008-09-08
31120000033,산돌시니어 방문요양센터,04711,11,200,102,서울특별시 성동구 하왕십리동,2009-03-16,2009-03-16
31120000043,로뎀복지센터,04801,11,200,118,서울특별시 성동구 송정동,2009-06-15,2009-06-15
31120000050,어르신공경 효심원,04808,11,200,122,서울특별시 성동구 용답동,2009-09-24,2009-09-17
31120000053,한마음복지센터,04805,11,200,122,서울특별시 성동구 용답동,2009-11-02,2009-11-02
31120000072,성모노인복지센터,04713,11,200,107,서울특별시 성동구 행당동,2010-11-01,2010-10-04
31120000078,메디케어 실버복지센터,04781,11,200,115,서울특별시 성동구 성수동2가,2011-03-22,2011-03-22
31120000082,사과나무 실버케어,04714,11,200,107,서울특별시 성동구 행당동,2011-07-08,2011-07-08
31120000086,돌보인방문요양센터 왕십리점,04710,11,200,102,서울특별시 성동구 하왕십리동,2011-12-07,2011-12-07
31120000098,다사랑 재가 센타,04800,11,200,118,서울특별시 성동구 송정동,2012-11-08,2012-11-08
31120000099,성동노인복지센터,04730,11,200,111,서울특별시 성동구 금호동3가,2013-04-01,2013-04-01
31120000102,뉴서울 노인복지센터,04745,11,200,107,서울특별시 성동구 행당동,2013-10-17,2013-10-17
31120000117,다정재가노인복지센터,04804,11,200,122,서울특별시 성동구 용답동,2015-03-23,2015-03-23
31120000123,효은방문요양센터,04718,11,200,109,서울특별시 성동구 금호동1가,2015-07-01,2015-07-01
31120000125,서울방문간호요양센터,04784,11,200,115,서울특별시 성동구 성수동2가,2015-10-01,2015-10-01
31120000127,사랑재가노인복지센터,04745,11,200,107,서울특별시 성동구 행당동,2015-12-01,2015-12-01
31120000129,사랑의케어 재가복지센터,04707,11,200,104,서울특별시 성동구 도선동,2016-01-01,2016-01-01
31120000131,하늘빛재가방문요양,04709,11,200,104,서울특별시 성동구 도선동,2016-02-05,2016-02-05
31120000133,신금호재가노인복지센터,04723,11,200,110,서울특별시 성동구 금호동2가,2016-03-01,2016-03-01
31120000134,가정재가복지센터,04744,11,200,107,서울특별시 성동구 행당동,2016-03-16,2016-03-16
31120000135,기쁨요양재가센터,04793,11,200,115,서울특별시 성동구 성수동2가,2016-05-01,2016-05-01
31120000138,바라지재가노인복지센터,04721,11,200,109,서울특별시 성동구 금호동1가,2016-12-19,2016-12-19
31120000145,미소가득재가노인복지센터,04808,11,200,122,서울특별시 성동구 용답동,2017-12-01,2017-12-01
31120000149,아리아케어 방문요양 성동 성수센터,04794,11,200,115,서울특별시 성동구 성수동2가,2018-05-01,2018-04-05
31120000152,한마음 효 실버센터,04709,11,200,104,서울특별시 성동구 도선동,2018-09-28,2018-09-28
31120000153,A+샬롬노인복지센터,04782,11,200,115,서울특별시 성동구 성수동2가,2018-12-01,2018-12-01
31120000155,서울재가노인복지센터,04724,11,200,111,서울특별시 성동구 금호동3가,2018-12-14,2018-12-05
31120000159,보건한양의료기,04763,11,200,106,서울특별시 성동구 사근동,2019-10-21,2019-10-21
31120000160,원케어 재가복지센터,04709,11,200,104,서울특별시 성동구 도선동,2019-11-22,2019-11-22
31120000161,안심케어 재가복지센터,04801,11,200,118,서울특별시 성동구 송정동,2019-11-22,2019-11-22
31120000163,선영재가복지센터,04808,11,200,122,서울특별시 성동구 용답동,2019-11-29,2019-11-29
31120000164,아리아케어 방문요양 성동 행당센터,04717,11,200,107,서울특별시 성동구 행당동,2019-12-18,2019-12-18
31121500008,광진재가요양기관,05024,11,215,103,서울특별시 광진구 구의동,2008-06-13,2008-06-13
31121500023,(A+)홈케어노인복지센터,05056,11,215,105,서울특별시 광진구 자양동,2008-08-19,2008-08-19
31121500024,건국의료기,05075,11,215,105,서울특별시 광진구 자양동,2008-08-27,2008-08-27
31121500028,건대의료기,05030,11,215,107,서울특별시 광진구 화양동,2008-10-14,2008-10-14
31121500030,돌보미노인요양센터,04906,11,215,101,서울특별시 광진구 중곡동,2008-10-29,2008-10-29
31121500034,은혜노인복지센터,05101,11,215,105,서울특별시 광진구 자양동,2008-12-30,2008-12-30
31121500037,참사랑 방문요양센터,04924,11,215,101,서울특별시 광진구 중곡동,2009-01-22,2009-01-22
31121500045,두리케어,05058,11,215,105,서울특별시 광진구 자양동,2009-04-24,2009-04-24
31121500046,행복노인복지센터,05026,11,215,105,서울특별시 광진구 자양동,2009-04-24,2009-04-24
31121500049,한일재가방문요양센터,05041,11,215,103,서울특별시 광진구 구의동,2009-05-08,2009-05-08
31121500056,소망복지센터,04969,11,215,104,서울특별시 광진구 광장동,2009-07-10,2009-07-10
31121500058,행복드림복지센터,05099,11,215,105,서울특별시 광진구 자양동,2009-07-17,2009-07-10
31121500083,해피데이복지센터,05041,11,215,103,서울특별시 광진구 구의동,2009-12-17,2009-12-10
31121500109,가족사랑대자연재가요양센터,04969,11,215,104,서울특별시 광진구 광장동,2010-06-07,2010-06-07
31121500114,(주)대안의료기,05031,11,215,103,서울특별시 광진구 구의동,2010-07-26,2010-07-26
31121500123,샬롬노인복지센터,05041,11,215,103,서울특별시 광진구 구의동,2010-10-04,2010-10-04
31121500125,"""AAA+""광진효나눔센터",04908,11,215,101,서울특별시 광진구 중곡동,2010-11-01,2010-11-01
31121500131,구의노인복지센터,05042,11,215,103,서울특별시 광진구 구의동,2010-12-29,2010-12-29
31121500133,열린재가노인지원서비스센터,04930,11,215,101,서울특별시 광진구 중곡동,2011-02-01,2011-02-01
31121500134,늘푸른건강의료기,05042,11,215,103,서울특별시 광진구 구의동,2011-02-25,2011-02-25
31121500145,(사)효사랑재가복지센터,05018,11,215,107,서울특별시 광진구 화양동,2011-11-29,2011-11-29
31121500155,"""AA+""가정방문요양센터",05056,11,215,105,서울특별시 광진구 자양동,2012-09-20,2012-09-20
31121500159,시티케어재가노인복지센터,04991,11,215,101,서울특별시 광진구 중곡동,2013-01-24,2013-01-24
31121500164,실버밸리노인단기보호센터,05056,11,215,105,서울특별시 광진구 자양동,2013-03-01,2013-03-01
31121500166,가족사랑 노인복지센터,04933,11,215,101,서울특별시 광진구 중곡동,2013-03-29,2013-03-29
31121500167,성민노인복지센터,04951,11,215,101,서울특별시 광진구 중곡동,2013-04-02,2013-04-02
31121500170,효사랑홈케어,05112,11,215,105,서울특별시 광진구 자양동,2013-06-26,2013-06-26
31121500186,기쁨을주는사람들,05048,11,215,103,서울특별시 광진구 구의동,2015-01-16,2015-01-16
31121500189,153 행복한요양센터,04976,11,215,103,서울특별시 광진구 구의동,2015-04-14,2015-04-14
31121500190,나눔재가장기요양기관,04902,11,215,101,서울특별시 광진구 중곡동,2015-04-30,2015-04-30
31121500191,정다운 복지센터,05085,11,215,105,서울특별시 광진구 자양동,2015-07-01,2015-07-01
31121500197,성동실버케어요양원,05063,11,215,105,서울특별시 광진구 자양동,2015-10-01,2015-10-01
31121500201,드림플라이 협동조합 재가복지센터,04992,11,215,103,서울특별시 광진구 구의동,2015-11-25,2015-11-25
31121500202,광진섬김주간보호센터,05115,11,215,103,서울특별시 광진구 구의동,2015-12-03,2015-12-03
31121500203,광진사랑복지센터,05041,11,215,103,서울특별시 광진구 구의동,2015-12-16,2015-12-16
31121500210,우리네재가방문요양센터,04987,11,215,102,서울특별시 광진구 능동,2016-06-08,2016-06-08
31121500211,피스메디칼,05085,11,215,105,서울특별시 광진구 자양동,2016-07-08,2016-07-08
31121500215,100세건강 의료기총판,04949,11,215,101,서울특별시 광진구 중곡동,2016-10-04,2016-10-04
31121500217,(주)바이오피지오,04996,11,215,109,서울특별시 광진구 군자동,2016-12-15,2016-12-15
31121500219,나우케어,04941,11,215,101,서울특별시 광진구 중곡동,2017-04-28,2017-04-28
31121500222,스마일 청연 재가노인복지센터,05023,11,215,103,서울특별시 광진구 구의동,2017-10-18,2017-10-18
31121500223,광진희망복지센터,05033,11,215,103,서울특별시 광진구 구의동,2017-11-27,2017-11-27
31121500224,가까운방문요양센터,04945,11,215,101,서울특별시 광진구 중곡동,2017-12-15,2017-12-15
31121500230,A＋가족사랑주식회사,04909,11,215,101,서울특별시 광진구 중곡동,2018-06-01,2018-06-01
31121500234,광진어르신돌봄센터,05092,11,215,105,서울특별시 광진구 자양동,2018-06-22,2018-06-22
31121500236,아리아케어 방문요양 광진 구의센터,04922,11,215,101,서울특별시 광진구 중곡동,2018-07-16,2018-07-16
31121500237,가정어르신 재가복지센터,04946,11,215,101,서울특별시 광진구 중곡동,2018-07-20,2018-07-20
