행정기관코드,기준연월,시도명,시군구명,읍면동명,총인구,65세이상인구,75세이상인구,85세이상인구,65세이상남자,65세이상여자,고령화율
1153056000,2026-06-30,서울특별시,구로구,구로제5동,28476,5861,2451,543,2676,3185,20.582244697288946
1153059500,2026-06-30,서울특별시,구로구,가리봉동,8855,2231,891,239,1081,1150,25.19480519480519
1153072000,2026-06-30,서울특별시,구로구,고척제1동,26227,5424,2087,455,2487,2937,20.680977618484768
1153073000,2026-06-30,서울특별시,구로구,고척제2동,24759,6498,2666,600,2970,3528,26.2450018175209
1153074000,2026-06-30,서울특별시,구로구,개봉제1동,33189,8087,3195,697,3703,4384,24.36650697520263
1153075000,2026-06-30,서울특별시,구로구,개봉제2동,29050,7899,3201,634,3513,4386,27.191049913941477
1153076000,2026-06-30,서울특별시,구로구,개봉제3동,18530,5251,2049,440,2306,2945,28.337830545062058
1153077000,2026-06-30,서울특별시,구로구,오류제1동,22994,4841,2040,475,2179,2662,21.053318256936592
1153078000,2026-06-30,서울특별시,구로구,오류제2동,35376,8676,3718,824,3669,5007,24.525101763907735
1153079000,2026-06-30,서울특별시,구로구,수궁동,21687,5702,2210,471,2543,3159,26.29224881265274
1153080000,2026-06-30,서울특별시,구로구,항동,15946,2364,787,163,1056,1308,14.825034491408504
1154551000,2026-06-30,서울특별시,금천구,가산동,25532,3448,1287,270,1703,1745,13.50462165126116
1154561000,2026-06-30,서울특별시,금천구,독산제1동,47669,7569,2884,633,3529,4040,15.87824372233527
1154562000,2026-06-30,서울특별시,금천구,독산제2동,17067,4445,1628,360,2035,2410,26.044413195054783
1154563000,2026-06-30,서울특별시,금천구,독산제3동,22557,5906,2207,539,2747,3159,26.182559737553753
1154564000,2026-06-30,서울특별시,금천구,독산제4동,13779,3644,1357,248,1704,1940,26.44604107700123
1154567000,2026-06-30,서울특별시,금천구,시흥제1동,30956,7604,3090,740,3375,4229,24.563897144333893
1154568000,2026-06-30,서울특별시,금천구,시흥제2동,19705,5151,2030,487,2319,2832,26.140573458513067
1154569000,2026-06-30,서울특별시,금천구,시흥제3동,9904,2883,1087,227,1308,1575,29.109450726979
1154570000,2026-06-30,서울특별시,금천구,시흥제4동,18232,5296,2008,433,2471,2825,29.047827994734533
1154571000,2026-06-30,서울특별시,금천구,시흥제5동,17102,5145,2255,547,2269,2876,30.084200678283242
1156051500,2026-06-30,서울특별시,영등포구,영등포본동,20241,4921,1953,456,2368,2553,24.312039918976335
1156053500,2026-06-30,서울특별시,영등포구,영등포동,31197,3895,1447,360,2081,1814,12.48517485655672
1156054000,2026-06-30,서울특별시,영등포구,여의동,33980,7133,3314,1059,3212,3921,20.991759858740437
1156055000,2026-06-30,서울특별시,영등포구,당산제1동,21026,3853,1599,411,1704,2149,18.32493103776277
1156056000,2026-06-30,서울특별시,영등포구,당산제2동,36343,5508,2231,583,2554,2954,15.155600803455963
1156058500,2026-06-30,서울특별시,영등포구,도림동,17543,3875,1616,402,1783,2092,22.088582340534685
1156060500,2026-06-30,서울특별시,영등포구,문래동,31047,5299,2280,593,2379,2920,17.067671594679034
1156061000,2026-06-30,서울특별시,영등포구,양평제1동,19453,2813,1211,298,1199,1614,14.460494525266027
1156062000,2026-06-30,서울특별시,영등포구,양평제2동,22415,3227,1254,314,1473,1754,14.39660941333928
1156063000,2026-06-30,서울특별시,영등포구,신길제1동,18934,4084,1773,472,1826,2258,21.569663040033802
1156065000,2026-06-30,서울특별시,영등포구,신길제3동,16042,3808,1548,340,1697,2111,23.737688567510283
1156066000,2026-06-30,서울특별시,영등포구,신길제4동,11778,2807,1121,266,1218,1589,23.832569196807608
1156067000,2026-06-30,서울특별시,영등포구,신길제5동,9497,2379,935,194,1026,1353,25.050015794461412
1156068000,2026-06-30,서울특별시,영등포구,신길제6동,17698,3797,1544,391,1678,2119,21.45440162730252
1156069000,2026-06-30,서울특별시,영등포구,신길제7동,19341,3137,1243,300,1411,1726,16.219430225944883
1156070000,2026-06-30,서울특별시,영등포구,대림제1동,13186,3701,1668,394,1622,2079,28.06764750492947
1156071000,2026-06-30,서울특별시,영등포구,대림제2동,11457,3134,1489,326,1336,1798,27.35445579121934
1156072000,2026-06-30,서울특별시,영등포구,대림제3동,20689,5527,2194,522,2541,2986,26.714679298177774
1159051000,2026-06-30,서울특별시,동작구,노량진제1동,33529,6835,2917,811,2969,3866,20.385338065555192
1159052000,2026-06-30,서울특별시,동작구,노량진제2동,7615,1847,752,196,852,995,24.254760341431385
1159053000,2026-06-30,서울특별시,동작구,상도제1동,43968,8563,3687,978,3692,4871,19.475527656477436
1159054000,2026-06-30,서울특별시,동작구,상도제2동,26716,5079,2124,597,2219,2860,19.011079502919596
1159055000,2026-06-30,서울특별시,동작구,상도제3동,23331,5419,2377,538,2315,3104,23.226608375123227
1159056000,2026-06-30,서울특별시,동작구,상도제4동,28647,6289,2641,620,2722,3567,21.95343316926729
1159060500,2026-06-30,서울특별시,동작구,흑석동,29844,5833,2534,715,2516,3317,19.544967162578743
1159062000,2026-06-30,서울특별시,동작구,사당제1동,22100,4388,1797,349,1902,2486,19.855203619909503
1159063000,2026-06-30,서울특별시,동작구,사당제2동,27594,6557,2891,661,2827,3730,23.7624121185765
1159064000,2026-06-30,서울특별시,동작구,사당제3동,23223,5399,2265,476,2447,2952,23.248503638634112
1159065000,2026-06-30,서울특별시,동작구,사당제4동,13549,3241,1401,311,1382,1859,23.92058454498487
1159065100,2026-06-30,서울특별시,동작구,사당제5동,13631,2758,1161,260,1179,1579,20.233291761426162
1159066000,2026-06-30,서울특별시,동작구,대방동,33466,6204,2685,707,2601,3603,18.538217892786708
1159067000,2026-06-30,서울특별시,동작구,신대방제1동,22795,4705,1936,483,2103,2602,20.64049133581926
1159068000,2026-06-30,서울특별시,동작구,신대방제2동,21991,3989,1843,480,1736,2253,18.139238779500705
1162052500,2026-06-30,서울특별시,관악구,보라매동,22892,5264,2317,528,2260,3004,22.994932727590424
1162054500,2026-06-30,서울특별시,관악구,청림동,14155,3149,1399,384,1336,1813,22.246555987283646
1162056500,2026-06-30,서울특별시,관악구,성현동,29398,6455,2822,656,2712,3743,21.95727600517042
1162057500,2026-06-30,서울특별시,관악구,행운동,28378,5018,2203,473,2182,2836,17.68271195996899
1162058500,2026-06-30,서울특별시,관악구,낙성대동,17739,2265,1028,259,983,1282,12.768476238795873
1162059500,2026-06-30,서울특별시,관악구,청룡동,36060,5419,2401,513,2396,3023,15.027731558513588
1162060500,2026-06-30,서울특별시,관악구,은천동,31284,6857,2963,628,2983,3874,21.918552614755146
1162061500,2026-06-30,서울특별시,관악구,중앙동,15147,2710,1220,288,1212,1498,17.891331616821812
1162062500,2026-06-30,서울특별시,관악구,인헌동,24971,4757,2025,446,2046,2711,19.050098113812023
1162063000,2026-06-30,서울특별시,관악구,남현동,17157,3418,1427,300,1510,1908,19.921897767675002
1162064500,2026-06-30,서울특별시,관악구,서원동,22797,3891,1627,345,1723,2168,17.068035267798397
1162065500,2026-06-30,서울특별시,관악구,신원동,17153,3673,1678,391,1535,2138,21.413163878038826
1162066500,2026-06-30,서울특별시,관악구,서림동,23572,4280,1744,400,1965,2315,18.157135584591888
1162068500,2026-06-30,서울특별시,관악구,신사동,22073,4109,1780,383,1839,2270,18.61550310333892
1162069500,2026-06-30,서울특별시,관악구,신림동,23533,2228,966,195,1037,1191,9.467556197679853
1162071500,2026-06-30,서울특별시,관악구,난향동,14266,3321,1349,299,1457,1864,23.279125192766017
1162072500,2026-06-30,서울특별시,관악구,조원동,19910,3558,1409,324,1643,1915,17.87041687594174
1162073500,2026-06-30,서울특별시,관악구,대학동,25069,3665,1530,387,1765,1900,14.619649766644063
1162074500,2026-06-30,서울특별시,관악구,삼성동,19909,6391,2758,678,2770,3621,32.10105982219097
1162076500,2026-06-30,서울특별시,관악구,미성동,28303,7169,2877,591,3187,3982,25.32947037416528
1162077500,2026-06-30,서울특별시,관악구,난곡동,24031,6463,2723,593,2907,3556,26.894428030460656
1165051000,2026-06-30,서울특별시,서초구,서초1동,20034,3647,1531,372,1688,1959,18.204053109713485
1165052000,2026-06-30,서울특별시,서초구,서초2동,24832,3462,1473,314,1600,1862,13.941688144329897
1165053000,2026-06-30,서울특별시,서초구,서초3동,32113,5811,2526,589,2668,3143,18.095475352660916
1165053100,2026-06-30,서울특별시,서초구,서초4동,29962,4921,2159,513,2320,2601,16.42413724050464
1165054000,2026-06-30,서울특별시,서초구,잠원동,34069,5186,2006,517,2366,2820,15.222049370395375
1165055000,2026-06-30,서울특별시,서초구,반포본동,204,40,16,2,22,18,19.607843137254903
1165056000,2026-06-30,서울특별시,서초구,반포1동,33083,4588,1865,400,2032,2556,13.868149805035818
1165057000,2026-06-30,서울특별시,서초구,반포2동,26533,4034,1807,395,1799,2235,15.203708589303885
1165058000,2026-06-30,서울특별시,서초구,반포3동,23580,3723,1582,389,1652,2071,15.78880407124682
1165058100,2026-06-30,서울특별시,서초구,반포4동,17878,3337,1297,308,1499,1838,18.665398814185032
1165059000,2026-06-30,서울특별시,서초구,방배본동,19822,3634,1571,458,1603,2031,18.333165170013118
1165060000,2026-06-30,서울특별시,서초구,방배1동,16309,3452,1507,357,1532,1920,21.166227236495185
1165061000,2026-06-30,서울특별시,서초구,방배2동,17377,4056,1692,344,1744,2312,23.34119813546642
1165062000,2026-06-30,서울특별시,서초구,방배3동,15372,3364,1335,321,1585,1779,21.883944834764506
1165062100,2026-06-30,서울특별시,서초구,방배4동,25660,4358,1984,519,1893,2465,16.983632112236947
1165065100,2026-06-30,서울특별시,서초구,양재1동,40218,8692,3354,749,3722,4970,21.612213436769608
1165065200,2026-06-30,서울특별시,서초구,양재2동,20774,3693,1333,259,1670,2023,17.777028978530858
1165066000,2026-06-30,서울특별시,서초구,내곡동,16563,3933,1588,366,1781,2152,23.745698243071907
1168051000,2026-06-30,서울특별시,강남구,신사동,14969,3275,1648,438,1470,1805,21.878549001269292
1168052100,2026-06-30,서울특별시,강남구,논현1동,20589,3311,1422,342,1437,1874,16.0814026907572
1168053100,2026-06-30,서울특별시,강남구,논현2동,20085,3447,1546,358,1495,1952,17.162061239731145
1168054500,2026-06-30,서울특별시,강남구,압구정동,25429,5664,2761,728,2527,3137,22.2737819025522
1168056500,2026-06-30,서울특별시,강남구,청담동,26344,4932,2010,455,2247,2685,18.721530519283327
1168058000,2026-06-30,서울특별시,강남구,삼성1동,12752,2712,1119,247,1240,1472,21.267252195734002
1168059000,2026-06-30,서울특별시,강남구,삼성2동,30171,4381,2011,430,1920,2461,14.520566106526134
1168060000,2026-06-30,서울특별시,강남구,대치1동,23509,3058,1180,248,1476,1582,13.007784252839338
1168061000,2026-06-30,서울특별시,강남구,대치2동,38227,6350,2275,415,3024,3326,16.611295681063122
1168063000,2026-06-30,서울특별시,강남구,대치4동,18018,2361,1075,208,1003,1358,13.103563103563104
1168064000,2026-06-30,서울특별시,강남구,역삼1동,34228,4252,1735,397,1995,2257,12.422578006310623
1168065000,2026-06-30,서울특별시,강남구,역삼2동,35942,4188,1913,409,1840,2348,11.652106171053363
1168065500,2026-06-30,서울특별시,강남구,도곡1동,20764,3558,1340,312,1630,1928,17.135426700057792
1168065600,2026-06-30,서울특별시,강남구,도곡2동,31502,5805,2547,611,2744,3061,18.427401434829534
1168066000,2026-06-30,서울특별시,강남구,개포1동,26479,4628,1562,290,2194,2434,17.478001435099515
1168067000,2026-06-30,서울특별시,강남구,개포2동,40040,5836,1995,373,2720,3116,14.575424575424575
1168067500,2026-06-30,서울특별시,강남구,개포3동,15404,3761,1549,303,1439,2322,24.415736172422747
1168069000,2026-06-30,서울특별시,강남구,개포4동,22999,4247,1485,320,1910,2337,18.46602026175051
1168070000,2026-06-30,서울특별시,강남구,세곡동,45640,8372,3387,923,3630,4742,18.343558282208587
1168072000,2026-06-30,서울특별시,강남구,일원본동,22246,4021,1275,303,1824,2197,18.0751595792502
1168073000,2026-06-30,서울특별시,강남구,일원1동,14039,3891,1515,350,1644,2247,27.715649262768004
1168075000,2026-06-30,서울특별시,강남구,수서동,13454,5538,2309,519,2187,3351,41.16247955998216
1171051000,2026-06-30,서울특별시,송파구,풍납1동,10596,3062,1122,268,1363,1699,28.89769724424311
1171052000,2026-06-30,서울특별시,송파구,풍납2동,22954,4697,1808,411,2148,2549,20.462664459353487
1171053100,2026-06-30,서울특별시,송파구,거여1동,11770,3089,1229,287,1415,1674,26.244689889549704
1171053200,2026-06-30,서울특별시,송파구,거여2동,22906,5317,2065,466,2337,2980,23.212258796821793
1171054000,2026-06-30,서울특별시,송파구,마천1동,15079,4356,1755,392,2021,2335,28.887857284965847
1171055000,2026-06-30,서울특별시,송파구,마천2동,16863,5140,1965,426,2352,2788,30.480934590523635
1171056100,2026-06-30,서울특별시,송파구,방이1동,14748,2832,973,248,1316,1516,19.202603742880388
1171056200,2026-06-30,서울특별시,송파구,방이2동,26301,4320,1603,323,1895,2425,16.425230979810653
1171056600,2026-06-30,서울특별시,송파구,오륜동,17369,3622,1244,258,1766,1856,20.853244285796535
1171057000,2026-06-30,서울특별시,송파구,오금동,36911,8250,2986,714,3747,4503,22.35106065942402
1171058000,2026-06-30,서울특별시,송파구,송파1동,22839,4140,1514,322,1839,2301,18.12688821752266
1171059000,2026-06-30,서울특별시,송파구,송파2동,17616,3247,1126,254,1506,1741,18.432107175295187
1171060000,2026-06-30,서울특별시,송파구,석촌동,29872,5529,2070,406,2471,3058,18.508971612212104
1171061000,2026-06-30,서울특별시,송파구,삼전동,28062,4841,1792,368,2062,2779,17.251086879053524
1171062000,2026-06-30,서울특별시,송파구,가락본동,24530,4884,1677,424,2293,2591,19.91031390134529
1171063100,2026-06-30,서울특별시,송파구,가락1동,27053,4597,1479,224,2169,2428,16.992570140095367
1171063200,2026-06-30,서울특별시,송파구,가락2동,28431,5023,1685,416,2314,2709,17.667334951285568
1171064100,2026-06-30,서울특별시,송파구,문정1동,19611,3917,1282,293,1859,2058,19.973484269032685
1171064200,2026-06-30,서울특별시,송파구,문정2동,28548,4767,1959,507,2253,2514,16.698192517864648
1171064600,2026-06-30,서울특별시,송파구,장지동,30689,5992,2130,505,2623,3369,19.524911205969566
1171064700,2026-06-30,서울특별시,송파구,위례동,44859,4703,1539,363,2059,2644,10.483960855123833
1171065000,2026-06-30,서울특별시,송파구,잠실본동,26925,4572,1669,347,2028,2544,16.98050139275766
1171067000,2026-06-30,서울특별시,송파구,잠실2동,34460,4396,1760,370,1961,2435,12.756819500870575
1171068000,2026-06-30,서울특별시,송파구,잠실3동,33358,6884,2640,480,3195,3689,20.636728820672705
1171069000,2026-06-30,서울특별시,송파구,잠실4동,32554,5318,1889,416,2479,2839,16.335934140197825
1171071000,2026-06-30,서울특별시,송파구,잠실6동,16060,3348,1251,313,1560,1788,20.846824408468244
1171072000,2026-06-30,서울특별시,송파구,잠실7동,9294,2484,1103,303,1161,1323,26.72692059393157
1174051500,2026-06-30,서울특별시,강동구,강일동,34223,7237,2620,633,3109,4128,21.146597317593432
1174052500,2026-06-30,서울특별시,강동구,상일제1동,38853,6142,1809,337,2944,3198,15.808303091138393
1174052600,2026-06-30,서울특별시,강동구,상일제2동,13130,2295,967,246,944,1351,17.47905559786748
1174053000,2026-06-30,서울특별시,강동구,명일제1동,24707,5112,1751,361,2303,2809,20.690492572955034
1174054000,2026-06-30,서울특별시,강동구,명일제2동,16804,3285,1047,235,1582,1703,19.548916924541775
