"연도","성별","연령대","응시지역","합격여부","학교소재지","응시자수"
"2024","여","50","강원원주","합격","인천광역시","1"
"2024","여","50","강원원주","합격","전라남도","4"
"2024","여","50","강원원주","합격","전북특별자치도","1"
"2024","여","50","강원원주","합격","충청남도","1"
"2024","여","50","강원원주","합격","충청북도","330"
"2024","여","60","강원원주","결시","강원특별자치도","25"
"2024","여","60","강원원주","결시","경상북도","2"
"2024","여","60","강원원주","결시","수원","11"
"2024","여","60","강원원주","결시","충청북도","7"
"2024","여","60","강원원주","불합격","강원특별자치도","150"
"2024","여","60","강원원주","불합격","경상북도","15"
"2024","여","60","강원원주","불합격","서울특별시","2"
"2024","여","60","강원원주","불합격","수원","64"
"2024","여","60","강원원주","불합격","의정부","9"
"2024","여","60","강원원주","불합격","인천광역시","1"
"2024","여","60","강원원주","불합격","충청북도","50"
"2024","여","60","강원원주","응시결격","수원","1"
"2024","여","60","강원원주","합격","강원특별자치도","920"
"2024","여","60","강원원주","합격","경상남도","2"
"2024","여","60","강원원주","합격","경상북도","21"
"2024","여","60","강원원주","합격","서울특별시","8"
"2024","여","60","강원원주","합격","수원","245"
"2024","여","60","강원원주","합격","의정부","60"
"2024","여","60","강원원주","합격","전라남도","1"
