기준일,시도,시군구,신청자_공개값합계,신청자_비공개셀수,신청자_추정하한,신청자_추정상한,인정자_공개값합계,인정자_비공개셀수,인정자_추정하한,인정자_추정상한,비공개규칙주의
2022-12-31,서울특별시,종로구,2830,0,2830,2830,2036,0,2036,2036,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,중구,2521,0,2521,2521,1786,0,1786,1786,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,용산구,3569,0,3569,3569,2640,0,2640,2640,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,성동구,4787,0,4787,4787,3416,0,3416,3416,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,광진구,5451,0,5451,5451,4136,0,4136,4136,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,동대문구,7390,0,7390,7390,5296,0,5296,5296,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,중랑구,8757,0,8757,8757,6581,0,6581,6581,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,성북구,8709,0,8709,8709,6548,0,6548,6548,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,강북구,7455,0,7455,7455,5283,0,5283,5283,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,도봉구,7769,0,7769,7769,5770,0,5770,5770,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,노원구,11170,0,11170,11170,8185,0,8185,8185,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,은평구,10067,0,10067,10067,7506,0,7506,7506,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,서대문구,6122,0,6122,6122,4503,0,4503,4503,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,마포구,5590,0,5590,5590,4236,0,4236,4236,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,양천구,7901,0,7901,7901,5958,0,5958,5958,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,강서구,12539,0,12539,12539,9454,0,9454,9454,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,구로구,8460,0,8460,8460,6396,0,6396,6396,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,금천구,5086,0,5086,5086,3802,0,3802,3802,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,영등포구,7159,0,7159,7159,5319,0,5319,5319,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,동작구,6449,0,6449,6449,4596,0,4596,4596,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,관악구,8500,0,8500,8500,6357,0,6357,6357,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,서초구,5046,0,5046,5046,3782,0,3782,3782,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,강남구,6931,0,6931,6931,5217,0,5217,5217,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,송파구,9102,0,9102,9102,7066,0,7066,7066,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,서울특별시,강동구,8045,0,8045,8045,6174,0,6174,6174,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,중구,1549,0,1549,1549,1026,0,1026,1026,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,서구,3927,0,3927,3927,2756,0,2756,2756,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,동구,3633,0,3633,3633,2539,0,2539,2539,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,영도구,4602,0,4602,4602,3140,0,3140,3140,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,부산진구,9931,0,9931,9931,7057,0,7057,7057,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,동래구,6881,0,6881,6881,5102,0,5102,5102,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,남구,7055,0,7055,7055,5017,0,5017,5017,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,북구,7775,0,7775,7775,5342,0,5342,5342,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,해운대구,10261,0,10261,10261,7358,0,7358,7358,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,사하구,8775,0,8775,8775,6030,0,6030,6030,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,금정구,6910,0,6910,6910,4767,0,4767,4767,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,강서구,1874,0,1874,1874,1354,0,1354,1354,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,연제구,5524,0,5524,5524,4287,0,4287,4287,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,수영구,5431,0,5431,5431,3894,0,3894,3894,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,사상구,5781,0,5781,5781,4123,0,4123,4123,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,부산광역시,기장군,4976,0,4976,4976,3942,0,3942,3942,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,대구광역시,중구,2328,0,2328,2328,1708,0,1708,1708,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,대구광역시,동구,10441,0,10441,10441,7920,0,7920,7920,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,대구광역시,서구,5911,0,5911,5911,4629,0,4629,4629,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,대구광역시,남구,5694,0,5694,5694,4210,0,4210,4210,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,대구광역시,북구,10159,0,10159,10159,7856,0,7856,7856,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,대구광역시,수성구,9398,0,9398,9398,7086,0,7086,7086,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,대구광역시,달서구,12105,0,12105,12105,8908,0,8908,8908,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,대구광역시,달성군,5498,0,5498,5498,4332,0,4332,4332,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,인천광역시,중구,3459,0,3459,3459,2749,0,2749,2749,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,인천광역시,동구,2156,0,2156,2156,1673,0,1673,1673,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,인천광역시,미추홀구,11565,0,11565,11565,8841,0,8841,8841,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,인천광역시,연수구,6046,0,6046,6046,4742,0,4742,4742,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,인천광역시,남동구,13641,0,13641,13641,11050,0,11050,11050,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,인천광역시,부평구,12449,0,12449,12449,9706,0,9706,9706,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,인천광역시,계양구,7450,0,7450,7450,5918,0,5918,5918,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,인천광역시,서구,11025,0,11025,11025,8870,0,8870,8870,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,인천광역시,강화군,3712,0,3712,3712,2847,0,2847,2847,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,인천광역시,옹진군,486,0,486,486,335,0,335,335,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,광주광역시,동구,3993,0,3993,3993,2767,0,2767,2767,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,광주광역시,서구,7559,0,7559,7559,5324,0,5324,5324,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,광주광역시,남구,6915,0,6915,6915,4910,0,4910,4910,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,광주광역시,북구,12566,0,12566,12566,8635,0,8635,8635,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,광주광역시,광산구,8573,0,8573,8573,6060,0,6060,6060,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,대전광역시,동구,7798,0,7798,7798,5558,0,5558,5558,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,대전광역시,중구,8212,0,8212,8212,6095,0,6095,6095,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,대전광역시,서구,10096,0,10096,10096,7816,0,7816,7816,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,대전광역시,유성구,6065,0,6065,6065,4599,0,4599,4599,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,대전광역시,대덕구,4881,0,4881,4881,3559,0,3559,3559,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,울산광역시,중구,4427,0,4427,4427,3265,0,3265,3265,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,울산광역시,남구,5299,0,5299,5299,3936,0,3936,3936,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,울산광역시,동구,2577,0,2577,2577,1987,0,1987,1987,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,울산광역시,북구,2809,0,2809,2809,2146,0,2146,2146,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,울산광역시,울주군,5880,0,5880,5880,4530,0,4530,4530,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,세종특별자치시,세종시,4867,0,4867,4867,3814,0,3814,3814,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,수원시,21088,0,21088,21088,16344,0,16344,16344,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,성남시,17539,0,17539,17539,13714,0,13714,13714,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,의정부시,12738,0,12738,12738,10128,0,10128,10128,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,안양시,10520,0,10520,10520,8021,0,8021,8021,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,부천시,18810,0,18810,18810,14434,0,14434,14434,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,광명시,5420,0,5420,5420,4034,0,4034,4034,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,평택시,11001,0,11001,11001,8979,0,8979,8979,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,동두천시,3951,0,3951,3951,2847,0,2847,2847,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,안산시,13101,0,13101,13101,9863,0,9863,9863,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,고양시,26404,0,26404,26404,20720,0,20720,20720,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,과천시,1000,0,1000,1000,767,0,767,767,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,구리시,3928,0,3928,3928,2938,0,2938,2938,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,남양주시,17587,0,17587,17587,14362,0,14362,14362,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,오산시,4022,0,4022,4022,3265,0,3265,3265,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,시흥시,9031,0,9031,9031,6932,0,6932,6932,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,군포시,6031,0,6031,6031,4534,0,4534,4534,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,의왕시,3096,0,3096,3096,2353,0,2353,2353,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,하남시,5065,0,5065,5065,4031,0,4031,4031,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,용인시,21345,0,21345,21345,17091,0,17091,17091,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,파주시,11909,0,11909,11909,9192,0,9192,9192,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,이천시,4965,0,4965,4965,3764,0,3764,3764,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,안성시,6080,0,6080,6080,4958,0,4958,4958,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,김포시,8192,0,8192,8192,6599,0,6599,6599,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,화성시,12106,0,12106,12106,9625,0,9625,9625,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,광주시,7708,0,7708,7708,6190,0,6190,6190,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,양주시,8732,0,8732,8732,7270,0,7270,7270,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,포천시,5681,0,5681,5681,4392,0,4392,4392,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,여주시,4180,0,4180,4180,3285,0,3285,3285,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,연천군,1831,0,1831,1831,1373,0,1373,1373,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,가평군,2610,0,2610,2610,1894,0,1894,1894,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,경기도,양평군,4726,0,4726,4726,3738,0,3738,3738,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,춘천시,9369,0,9369,9369,7147,0,7147,7147,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,원주시,9285,0,9285,9285,7431,0,7431,7431,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,강릉시,7773,0,7773,7773,6189,0,6189,6189,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,동해시,3093,0,3093,3093,2446,0,2446,2446,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,태백시,1362,0,1362,1362,840,0,840,840,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,속초시,2261,0,2261,2261,1708,0,1708,1708,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,삼척시,2525,0,2525,2525,1853,0,1853,1853,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,홍천군,2486,0,2486,2486,1862,0,1862,1862,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,횡성군,1803,0,1803,1803,1377,0,1377,1377,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,영월군,1564,0,1564,1564,1138,0,1138,1138,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,평창군,1468,0,1468,1468,1101,0,1101,1101,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,정선군,1247,0,1247,1247,888,0,888,888,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,철원군,1370,0,1370,1370,953,0,953,953,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,화천군,672,0,672,672,488,0,488,488,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,양구군,684,0,684,684,465,0,465,465,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,인제군,680,0,680,680,448,0,448,448,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,고성군,865,0,865,865,675,0,675,675,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,강원도,양양군,1167,0,1167,1167,916,0,916,916,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청북도,청주시,20134,0,20134,20134,16371,0,16371,16371,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청북도,충주시,6747,0,6747,6747,5095,0,5095,5095,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청북도,제천시,4783,0,4783,4783,3682,0,3682,3682,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청북도,청원군,10,0,10,10,0,0,0,0,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청북도,보은군,2078,0,2078,2078,1637,0,1637,1637,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청북도,옥천군,2803,0,2803,2803,2195,0,2195,2195,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청북도,영동군,3058,0,3058,3058,2311,0,2311,2311,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청북도,증평군,1091,0,1091,1091,863,0,863,863,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청북도,진천군,2318,0,2318,2318,1746,0,1746,1746,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청북도,괴산군,1982,0,1982,1982,1497,0,1497,1497,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청북도,음성군,3132,0,3132,3132,2333,0,2333,2333,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청북도,단양군,1207,0,1207,1207,879,0,879,879,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,천안시,12321,0,12321,12321,9266,0,9266,9266,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,공주시,5407,0,5407,5407,4066,0,4066,4066,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,보령시,4406,0,4406,4406,3140,0,3140,3140,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,아산시,6833,0,6833,6833,5133,0,5133,5133,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,서산시,6220,0,6220,6220,5088,0,5088,5088,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,논산시,6509,0,6509,6509,4820,0,4820,4820,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,계룡시,830,0,830,830,629,0,629,629,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,금산군,3283,0,3283,3283,2495,0,2495,2495,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,부여군,4095,0,4095,4095,2890,0,2890,2890,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,서천군,3754,0,3754,3754,2886,0,2886,2886,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,청양군,1925,0,1925,1925,1363,0,1363,1363,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,홍성군,4555,0,4555,4555,3629,0,3629,3629,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,예산군,4142,0,4142,4142,3109,0,3109,3109,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,태안군,3050,0,3050,3050,2253,0,2253,2253,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,충청남도,당진시,5958,0,5958,5958,4880,0,4880,4880,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,전라북도,전주시,19250,0,19250,19250,14365,0,14365,14365,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,전라북도,군산시,10040,0,10040,10040,7360,0,7360,7360,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,전라북도,익산시,11280,0,11280,11280,8380,0,8380,8380,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,전라북도,정읍시,6921,0,6921,6921,4604,0,4604,4604,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,전라북도,남원시,4509,0,4509,4509,3446,0,3446,3446,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,전라북도,김제시,5294,0,5294,5294,3781,0,3781,3781,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,전라북도,완주군,4462,0,4462,4462,3317,0,3317,3317,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,전라북도,진안군,1489,0,1489,1489,1161,0,1161,1161,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,전라북도,무주군,1364,0,1364,1364,953,0,953,953,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,전라북도,장수군,1013,0,1013,1013,739,0,739,739,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2022-12-31,전라북도,임실군,1950,0,1950,1950,1516,0,1516,1516,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
