longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,adminPttnCd,fmNowPer,fmRsvPer,longTermAdminSym,maNowPer,maRsvPer,totPer
15011000006,A03,50,110,주사랑요양원,00,NORMAL SERVICE.,A03,26,0,15011000006,1,0,84
15011000010,A03,50,110,성이시돌요양원,00,NORMAL SERVICE.,A03,83,45,15011000010,2,12,85
15011000011,A03,50,110,소망요양원,00,NORMAL SERVICE.,A03,58,2,15011000011,12,5,81
15011000012,A03,50,110,세화요양원,00,NORMAL SERVICE.,A03,58,1,15011000012,14,1,81
15011000013,A03,50,110,보은의집,00,NORMAL SERVICE.,A03,36,1,15011000013,18,0,113
15011000015,A03,50,110,제주태고원,00,NORMAL SERVICE.,A03,80,7,15011000015,13,6,95
15011000163,A04,50,110,서부요양원,00,NORMAL SERVICE.,A04,5,0,15011000163,4,0,9
15011000165,A04,50,110,서부노인요양원,00,NORMAL SERVICE.,A04,8,0,15011000165,1,0,9
15011000200,A04,50,110,아름마을 요양원,00,NORMAL SERVICE.,A04,8,8,15011000200,1,0,9
15011000202,A04,50,110,둥지노인요양공동생활가정,00,NORMAL SERVICE.,A04,8,0,15011000202,0,0,9
15011000256,A04,50,110,동문요양원,00,NORMAL SERVICE.,A04,4,,15011000256,3,0,9
15011000264,A04,50,110,낭그늘요양원,00,NORMAL SERVICE.,A04,7,0,15011000264,0,0,9
15011000320,A04,50,110,신촌실버복지센터,00,NORMAL SERVICE.,A04,9,,15011000320,,,9
15011000422,A04,50,110,어르신요양가정 효누리,00,NORMAL SERVICE.,A04,4,0,15011000422,4,0,9
25011000003,B01,50,110,동제주노인복지센터,00,NORMAL SERVICE.,B01,,,25011000003,,,
25011000004,B01,50,110,은빛마을노인복지센터,00,NORMAL SERVICE.,B01,18,0,25011000004,8,0,0
25011000008,B01,50,110,제주원광재가노인복지센터,00,NORMAL SERVICE.,B01,,,25011000008,,,
25011000026,B01,50,110,제주노인복지센터,00,NORMAL SERVICE.,B01,,,25011000026,,,
25011000082,B01,50,110,주사랑소규모요양원,00,NORMAL SERVICE.,B01,51,,25011000082,23,,0
25011000087,B01,50,110,성안노인복지센터,00,NORMAL SERVICE.,B01,,,25011000087,,,
25011000124,B01,50,110,전원요양원,00,NORMAL SERVICE.,B01,0,0,25011000124,0,0,0
25011000298,B01,50,110,한림주간보호센터,00,NORMAL SERVICE.,B01,,,25011000298,,,
25011000002,B02,50,110,한경원광소규모요양시설,00,NORMAL SERVICE.,B02,,,25011000002,,,
25011000003,B02,50,110,동제주노인복지센터,00,NORMAL SERVICE.,B02,,,25011000003,,,
25011000004,B02,50,110,은빛마을노인복지센터,00,NORMAL SERVICE.,B02,20,0,25011000004,10,0,0
25011000008,B02,50,110,제주원광재가노인복지센터,00,NORMAL SERVICE.,B02,,,25011000008,,,
25011000026,B02,50,110,제주노인복지센터,00,NORMAL SERVICE.,B02,,,25011000026,,,
25011000082,B02,50,110,주사랑소규모요양원,00,NORMAL SERVICE.,B02,0,,25011000082,0,,0
25011000087,B02,50,110,성안노인복지센터,00,NORMAL SERVICE.,B02,,,25011000087,,,
25011000124,B02,50,110,전원요양원,00,NORMAL SERVICE.,B02,,,25011000124,,,
25011000002,B03,50,110,한경원광소규모요양시설,00,NORMAL SERVICE.,B03,3,0,25011000002,2,0,9
25011000004,B03,50,110,은빛마을노인복지센터,00,NORMAL SERVICE.,B03,13,0,25011000004,9,0,30
25011000008,B03,50,110,제주원광재가노인복지센터,00,NORMAL SERVICE.,B03,21,0,25011000008,11,0,32
25011000036,B03,50,110,삼양소규모노인종합센터,00,NORMAL SERVICE.,B03,14,0,25011000036,4,0,22
25011000080,B03,50,110,제광원소규모요양시설,00,NORMAL SERVICE.,B03,10,,25011000080,6,,27
25011000082,B03,50,110,주사랑소규모요양원,00,NORMAL SERVICE.,B03,17,,25011000082,5,0,24
25011000091,B03,50,110,노인복지센터 연화원,00,NORMAL SERVICE.,B03,8,,25011000091,0,0,15
25011000124,B03,50,110,전원요양원,00,NORMAL SERVICE.,B03,4,0,25011000124,1,0,16
25013000127,B04,50,130,서귀포공립요양원 주간보호센터,00,NORMAL SERVICE.,B04,0,,25013000127,0,,4
25011000314,B05,50,110,한울재가복지센터,00,NORMAL SERVICE.,B05,32,,25011000314,9,,0
25011000342,B05,50,110,올레재가복지센터,00,NORMAL SERVICE.,B05,,,25011000342,,,0
25011000356,B05,50,110,제주두성통합재가센터,00,NORMAL SERVICE.,B05,,,25011000356,,,0
25011000396,B05,50,110,이웃집재가복지센터,00,NORMAL SERVICE.,B05,,,25011000396,,,0
25011000398,B05,50,110,나무재가복지센터,00,NORMAL SERVICE.,B05,3,,25011000398,1,,0
25011000402,B05,50,110,돌담재가노인복지센터,00,NORMAL SERVICE.,B05,,,25011000402,,,0
25011000405,B05,50,110,수호통합재가복지센터,00,NORMAL SERVICE.,B05,3,0,25011000405,0,0,0
25011000334,B06,50,110,한라복지용구센터,00,NORMAL SERVICE.,B06,0,0,25011000334,0,0,0
25011000346,B06,50,110,설문대 복지용구,00,NORMAL SERVICE.,B06,0,,25011000346,0,,0
25011000348,B06,50,110,나눔복지용구센터,00,NORMAL SERVICE.,B06,0,0,25011000348,0,0,0
25011000353,B06,50,110,하나노인복지센터,00,NORMAL SERVICE.,B06,25,0,25011000353,38,0,0
25011000360,B06,50,110,중앙로복지용구센터,00,NORMAL SERVICE.,B06,208,,25011000360,124,,0
25011000372,B06,50,110,그린메디복지용구,00,NORMAL SERVICE.,B06,,,25011000372,,,0
25011000383,B06,50,110,제주케어메디칼,00,NORMAL SERVICE.,B06,,,25011000383,,,0
25011000391,B06,50,110,제주 진심돌봄 통합재가복지센터,00,NORMAL SERVICE.,B06,16,,25011000391,15,,0
35011000017,C01,50,110,세모바퀴재가장기요양기관,00,NORMAL SERVICE.,C01,,,35011000017,,,
35011000019,C01,50,110,엔젤방문요양지원센터,00,NORMAL SERVICE.,C01,,,35011000019,,,
35011000031,C01,50,110,제주방문간호센터,00,NORMAL SERVICE.,C01,,,35011000031,,,
35011000051,C01,50,110,힘찬노인복지센터,00,NORMAL SERVICE.,C01,,,35011000051,,,
35011000062,C01,50,110,참사랑재가장기요양기관,00,NORMAL SERVICE.,C01,,,35011000062,,,
35011000067,C01,50,110,진영노인복지센터,00,NORMAL SERVICE.,C01,,,35011000067,,,
35011000073,C01,50,110,행복한재가요양기관,00,NORMAL SERVICE.,C01,,,35011000073,,,
35011000098,C01,50,110,효심노인복지센터,00,NORMAL SERVICE.,C01,,,35011000098,,,
35011000017,C02,50,110,세모바퀴재가장기요양기관,00,NORMAL SERVICE.,C02,,,35011000017,,,
35011000019,C02,50,110,엔젤방문요양지원센터,00,NORMAL SERVICE.,C02,,,35011000019,,,
35011000031,C02,50,110,제주방문간호센터,00,NORMAL SERVICE.,C02,,,35011000031,,,
35011000051,C02,50,110,힘찬노인복지센터,00,NORMAL SERVICE.,C02,,,35011000051,,,
35011000098,C02,50,110,효심노인복지센터,00,NORMAL SERVICE.,C02,,,35011000098,,,
35011000099,C02,50,110,참된장기요양기관,00,NORMAL SERVICE.,C02,,,35011000099,,,
35011000136,C02,50,110,탐라노인복지센터,00,NORMAL SERVICE.,C02,,,35011000136,,,0
35011000140,C02,50,110,한마음복지센터,00,NORMAL SERVICE.,C02,,,35011000140,,,0
35011000096,C03,50,110,저청노인복지센터,00,NORMAL SERVICE.,C03,0,0,35011000096,0,0,7
35011000098,C03,50,110,효심노인복지센터,00,NORMAL SERVICE.,C03,15,0,35011000098,5,0,21
35011000114,C03,50,110,탐모라노인복지센터,00,NORMAL SERVICE.,C03,4,,35011000114,,0,9
35011000136,C03,50,110,탐라노인복지센터,00,NORMAL SERVICE.,C03,19,0,35011000136,4,0,23
35011000188,C03,50,110,다솜노인종합복지센터,00,NORMAL SERVICE.,C03,11,0,35011000188,4,0,21
35011000218,C03,50,110,다올주야간보호센터,00,NORMAL SERVICE.,C03,15,0,35011000218,7,0,42
35011000230,C03,50,110,다원노인복지센터,00,NORMAL SERVICE.,C03,23,0,35011000230,17,0,45
35011000234,C03,50,110,오라노인주간보호센터,00,NORMAL SERVICE.,C03,46,0,35011000234,13,,60
35011000031,C05,50,110,제주방문간호센터,00,NORMAL SERVICE.,C05,,,35011000031,,,0
35011000099,C05,50,110,참된장기요양기관,00,NORMAL SERVICE.,C05,,,35011000099,,,
35011000235,C05,50,110,반딧불복지센터,00,NORMAL SERVICE.,C05,,,35011000235,,,0
35011000296,C05,50,110,간호사가 여는  빛사랑통합돌봄재활센터,00,NORMAL SERVICE.,C05,42,,35011000296,14,,0
35011000051,C06,50,110,힘찬노인복지센터,00,NORMAL SERVICE.,C06,,,35011000051,,,
35011000077,C06,50,110,한라의료기,00,NORMAL SERVICE.,C06,,,35011000077,,,
35011000089,C06,50,110,행복나눔(복지용구),00,NORMAL SERVICE.,C06,,,35011000089,,,
35011000101,C06,50,110,노인복지용구사업소,00,NORMAL SERVICE.,C06,,,35011000101,,,
35011000149,C06,50,110,효드림노인복지센터,00,NORMAL SERVICE.,C06,,,35011000149,,,0
35011000161,C06,50,110,빛사랑복지센터,00,NORMAL SERVICE.,C06,,,35011000161,,,0
35011000162,C06,50,110,제주의료복지용구기관,00,NORMAL SERVICE.,C06,,,35011000162,,,0
15011000131,G31,50,110,제주특별자치도립노인요양원,00,NORMAL SERVICE.,G31,8,,15011000131,4,,12
15011000245,G31,50,110,정효원,00,NORMAL SERVICE.,G31,11,,15011000245,1,,12
15011000131,G32,50,110,제주특별자치도립노인요양원,00,NORMAL SERVICE.,G32,12,,15011000131,0,,12
15011000245,G32,50,110,정효원,00,NORMAL SERVICE.,G32,12,,15011000245,0,,12
25011000328,H31,50,110,제주특별자치도립노인요양원 부설 주야간보호센터,00,NORMAL SERVICE.,H31,11,0,25011000328,5,0,20
25013000127,H31,50,130,서귀포공립요양원 주간보호센터,00,NORMAL SERVICE.,H31,16,0,25013000127,3,0,25
25011000328,H32,50,110,제주특별자치도립노인요양원 부설 주야간보호센터,00,NORMAL SERVICE.,H32,9,0,25011000328,3,0,20
15013000123,M31,50,130,서귀포공립요양원,00,NORMAL SERVICE.,M31,10,1,15013000123,4,0,16
15013000123,M32,50,130,서귀포공립요양원,00,NORMAL SERVICE.,M32,0,0,15013000123,0,0,16
14211000010,A03,51,110,양지노인마을,00,NORMAL SERVICE.,A03,81,12,14211000010,26,10,110
14211000011,A03,51,110,연화마을,00,NORMAL SERVICE.,A03,42,,14211000011,17,,82
14211000014,A03,51,110,춘천원광효도의집,00,NORMAL SERVICE.,A03,38,1,14211000014,17,0,61
14211000019,A03,51,110,춘천시립요양원,00,NORMAL SERVICE.,A03,45,55,14211000019,16,13,76
14211000038,A03,51,110,엘림원,00,NORMAL SERVICE.,A03,12,0,14211000038,2,0,16
14211000124,A03,51,110,소망의집,00,NORMAL SERVICE.,A03,17,0,14211000124,8,0,29
14211000120,A04,51,110,춘천평화노인마을,00,NORMAL SERVICE.,A04,0,0,14211000120,2,0,9
14211000130,A04,51,110,예다온,00,NORMAL SERVICE.,A04,7,0,14211000130,2,0,9
14211000155,A04,51,110,봄내공동생활가정,00,NORMAL SERVICE.,A04,8,0,14211000155,1,0,9
14211000160,A04,51,110,아름다운요양원,00,NORMAL SERVICE.,A04,3,0,14211000160,0,0,7
14211000169,A04,51,110,노아요양원,00,NORMAL SERVICE.,A04,8,0,14211000169,0,0,9
14211000279,A04,51,110,다나은공동생활,00,NORMAL SERVICE.,A04,8,,14211000279,1,,9
24211000017,B01,51,110,춘천효자종합사회복지관부설춘천효자노인복지센터,00,NORMAL SERVICE.,B01,51,0,24211000017,21,0,80
24211000216,B01,51,110,운교노인복지센터,00,NORMAL SERVICE.,B01,33,0,24211000216,11,0,0
24211000228,B01,51,110,"""춘천희망""복지센터",00,NORMAL SERVICE.,B01,,0,24211000228,,0,0
24211000253,B01,51,110,A+춘천시니어복지센터,00,NORMAL SERVICE.,B01,0,,24211000253,0,,0
24211000357,B01,51,110,Ⅱ희망노인주야간보호센터,00,NORMAL SERVICE.,B01,1,,24211000357,1,,0
24211000369,B01,51,110,춘천노인복지센터,00,NORMAL SERVICE.,B01,88,0,24211000369,60,0,0
24211000017,B02,51,110,춘천효자종합사회복지관부설춘천효자노인복지센터,00,NORMAL SERVICE.,B02,0,0,24211000017,,0,30
24211000216,B02,51,110,운교노인복지센터,00,NORMAL SERVICE.,B02,0,0,24211000216,0,0,0
24211000228,B02,51,110,"""춘천희망""복지센터",00,NORMAL SERVICE.,B02,,,24211000228,,,0
24211000357,B02,51,110,Ⅱ희망노인주야간보호센터,00,NORMAL SERVICE.,B02,,,24211000357,,,0
24211000369,B02,51,110,춘천노인복지센터,00,NORMAL SERVICE.,B02,0,,24211000369,5,,0
24211000373,B02,51,110,다사랑실버케어,00,NORMAL SERVICE.,B02,,,24211000373,,,0
24211000216,B03,51,110,운교노인복지센터,00,NORMAL SERVICE.,B03,23,0,24211000216,6,0,23
24211000228,B03,51,110,"""춘천희망""복지센터",00,NORMAL SERVICE.,B03,50,0,24211000228,29,0,36
24211000253,B03,51,110,A+춘천시니어복지센터,00,NORMAL SERVICE.,B03,25,0,24211000253,14,0,46
24211000282,B03,51,110,춘천중앙노인복지센터,00,NORMAL SERVICE.,B03,10,0,24211000282,7,0,21
24211000357,B03,51,110,Ⅱ희망노인주야간보호센터,00,NORMAL SERVICE.,B03,27,1,24211000357,15,2,49
24211000373,B03,51,110,다사랑실버케어,00,NORMAL SERVICE.,B03,60,,24211000373,5,,65
24215000357,B04,51,150,사랑채움재가복지센터,00,NORMAL SERVICE.,B04,2,,24215000357,2,,9
25115000411,B04,51,150,좋은복지센터,00,NORMAL SERVICE.,B04,1,,25115000411,3,,9
24211000228,B05,51,110,"""춘천희망""복지센터",00,NORMAL SERVICE.,B05,,,24211000228,,,0
24211000421,B05,51,110,A+중앙통합복지센터,00,NORMAL SERVICE.,B05,,,24211000421,,,0
24211000498,B05,51,110,온누리재가요양센터,00,NORMAL SERVICE.,B05,0,,24211000498,,,0
24211000511,B05,51,110,숨케어재가복지센터,00,NORMAL SERVICE.,B05,,,24211000511,,,0
24213000388,B05,51,130,+조해숙재가복지센터,00,NORMAL SERVICE.,B05,,,24213000388,,,0
24215000293,B05,51,150,착한사랑재가복지센터,00,NORMAL SERVICE.,B05,,,24215000293,,,0
24211000472,B06,51,110,주식회사엘케어,00,NORMAL SERVICE.,B06,0,0,24211000472,0,0,0
24213000335,B06,51,130,백세의료기기,00,NORMAL SERVICE.,B06,300,2,24213000335,170,1,0
24213000347,B06,51,130,성지의료기,00,NORMAL SERVICE.,B06,372,,24213000347,300,,0
24213000394,B06,51,130,누가119의료기,00,NORMAL SERVICE.,B06,,,24213000394,,,0
24213000422,B06,51,130,라온라이프케어,00,NORMAL SERVICE.,B06,,,24213000422,,,0
24215000342,B06,51,150,부영의료기,00,NORMAL SERVICE.,B06,,,24215000342,,,0
34211000052,C01,51,110,그린노인복지센터,00,NORMAL SERVICE.,C01,,,34211000052,,,
34211000053,C01,51,110,우리재가복지센터,00,NORMAL SERVICE.,C01,,,34211000053,,,
34211000070,C01,51,110,천사노인복지센터,00,NORMAL SERVICE.,C01,,,34211000070,,,
34211000089,C01,51,110,노인방문요양센터 에벤에셀,00,NORMAL SERVICE.,C01,,,34211000089,,,
34211000148,C01,51,110,동원노인복지센터,00,NORMAL SERVICE.,C01,28,,34211000148,11,,0
34211000263,C01,51,110,자양방문노인복지센터,00,NORMAL SERVICE.,C01,25,20,34211000263,15,15,0
34211000052,C02,51,110,그린노인복지센터,00,NORMAL SERVICE.,C02,,,34211000052,,,
34211000070,C02,51,110,천사노인복지센터,00,NORMAL SERVICE.,C02,,,34211000070,,,
34211000089,C02,51,110,노인방문요양센터 에벤에셀,00,NORMAL SERVICE.,C02,,,34211000089,,,
34211000148,C02,51,110,동원노인복지센터,00,NORMAL SERVICE.,C02,0,,34211000148,0,,0
34211000263,C02,51,110,자양방문노인복지센터,00,NORMAL SERVICE.,C02,,,34211000263,,,
34211000265,C02,51,110,샬롬재가복지센터,00,NORMAL SERVICE.,C02,2,,34211000265,0,,0
34211000070,C03,51,110,천사노인복지센터,00,NORMAL SERVICE.,C03,25,2,34211000070,4,0,30
34211000313,C03,51,110,수빈재가노인복지센터,00,NORMAL SERVICE.,C03,16,0,34211000313,1,0,27
34211000328,C03,51,110,참조은노인복지센터,00,NORMAL SERVICE.,C03,20,0,34211000328,11,0,33
34211000342,C03,51,110,스마일 재가노인복지센터,00,NORMAL SERVICE.,C03,27,,34211000342,9,,41
34213000174,C03,51,130,효섬김재가복지센터,00,NORMAL SERVICE.,C03,34,0,34213000174,10,0,42
34213000282,C03,51,130,시니어데이케어 주은 원주센터,00,NORMAL SERVICE.,C03,39,0,34213000282,20,0,65
34211000052,C05,51,110,그린노인복지센터,00,NORMAL SERVICE.,C05,,,34211000052,,,
34211000053,C05,51,110,우리재가복지센터,00,NORMAL SERVICE.,C05,,,34211000053,,,
34211000070,C05,51,110,천사노인복지센터,00,NORMAL SERVICE.,C05,,,34211000070,,,
34215000023,C05,51,150,강릉사랑재가복지센터,00,NORMAL SERVICE.,C05,,,34215000023,,,
34217000098,C05,51,170,동해방문간호센터,00,NORMAL SERVICE.,C05,4,0,34217000098,8,0,0
34211000002,C06,51,110,고려의료기,00,NORMAL SERVICE.,C06,,,34211000002,,,
34211000035,C06,51,110,강원의료기상사,00,NORMAL SERVICE.,C06,,,34211000035,,,
34211000041,C06,51,110,솔루션복지용구지원센터,00,NORMAL SERVICE.,C06,,,34211000041,,,
34211000158,C06,51,110,100세동안 춘천점,00,NORMAL SERVICE.,C06,,,34211000158,,,0
34211000323,C06,51,110,A플러스 복지용구,00,NORMAL SERVICE.,C06,,,34211000323,,,0
14211000383,G31,51,110,세실요양원,00,NORMAL SERVICE.,G31,6,0,14211000383,5,0,12
14213000109,G31,51,130,원주성문요양원,00,NORMAL SERVICE.,G31,8,,14213000109,4,,12
14213000345,G31,51,130,원주보훈요양원,00,NORMAL SERVICE.,G31,10,,14213000345,2,,12
14215000221,G31,51,150,갈바리노인요양원,00,NORMAL SERVICE.,G31,14,0,14215000221,0,0,14
14217000003,G31,51,170,이레마을노인요양원,00,NORMAL SERVICE.,G31,12,0,14217000003,0,,12
14213000345,G32,51,130,원주보훈요양원,00,NORMAL SERVICE.,G32,7,,14213000345,5,,12
14272000041,G32,51,720,너브내노인전문요양원,00,NORMAL SERVICE.,G32,0,,14272000041,0,,12
14275000010,G32,51,750,예가노인전문요양원,00,NORMAL SERVICE.,G32,12,,14275000010,0,,12
14277000010,G32,51,770,정선군노인요양원,00,NORMAL SERVICE.,G32,8,0,14277000010,0,0,9
15123000131,G32,51,230,삼척시립 도계요양원,00,NORMAL SERVICE.,G32,,,15123000131,,,12
14272000041,G33,51,720,너브내노인전문요양원,00,NORMAL SERVICE.,G33,9,,14272000041,2,,12
14277000010,G33,51,770,정선군노인요양원,00,NORMAL SERVICE.,G33,0,0,14277000010,0,0,9
14277000010,G34,51,770,정선군노인요양원,00,NORMAL SERVICE.,G34,0,0,14277000010,0,0,9
14277000010,G35,51,770,정선군노인요양원,00,NORMAL SERVICE.,G35,0,0,14277000010,0,0,9
14277000010,G36,51,770,정선군노인요양원,00,NORMAL SERVICE.,G36,0,0,14277000010,0,0,9
24217000070,H31,51,170,동해이레복지센터,00,NORMAL SERVICE.,H31,14,,24217000070,11,,25
24219000019,H31,51,190,햇빛나눔노인복지센터,00,NORMAL SERVICE.,H31,21,,24219000019,4,,25
24272000013,H31,51,720,중앙노인복지센터,00,NORMAL SERVICE.,H31,0,,24272000013,0,,20
25115000447,H31,51,150,강릉시립주야간보호센터,00,NORMAL SERVICE.,H31,0,0,25115000447,0,0,20
25179000033,H31,51,790,화천군 치매전담형 종합노인요양시설 주간보호센터,00,NORMAL SERVICE.,H31,0,0,25179000033,0,0,1
24217000070,H32,51,170,동해이레복지센터,00,NORMAL SERVICE.,H32,17,,24217000070,8,,25
14219000001,M31,51,190,안식의 집,00,NORMAL SERVICE.,M31,14,0,14219000001,,,16
14278000001,M31,51,780,철원군노인전문요양원,00,NORMAL SERVICE.,M31,0,2,14278000001,0,,12
15115000446,M31,51,150,강릉시립노인요양센터,00,NORMAL SERVICE.,M31,9,0,15115000446,3,0,12
14278000001,M32,51,780,철원군노인전문요양원,00,NORMAL SERVICE.,M32,11,1,14278000001,0,,12
15115000446,M32,51,150,강릉시립노인요양센터,00,NORMAL SERVICE.,M32,0,0,15115000446,0,0,12
15115000446,M33,51,150,강릉시립노인요양센터,00,NORMAL SERVICE.,M33,0,0,15115000446,0,0,10
15179000032,S41,51,790,화천군 치매전담형 종합노인요양시설 공동생활가정,00,NORMAL SERVICE.,S41,3,2,15179000032,0,0,9
14511000001,A03,52,111,성예전문요양원,00,NORMAL SERVICE.,A03,45,2,14511000001,11,2,81
14511000002,A03,52,113,전주요양원,00,NORMAL SERVICE.,A03,99,,14511000002,2,,101
14511000015,A03,52,111,선덕효심원,00,NORMAL SERVICE.,A03,60,3,14511000015,12,1,80
14511000026,A03,52,111,서전주요양원,00,NORMAL SERVICE.,A03,40,0,14511000026,16,0,65
14511000027,A03,52,113,은혜요양원,00,NORMAL SERVICE.,A03,9,0,14511000027,4,0,29
14511000029,A03,52,111,하늘나무복지원,00,NORMAL SERVICE.,A03,13,0,14511000029,2,0,16
14511000030,A03,52,113,따뜻한사랑의집,00,NORMAL SERVICE.,A03,19,0,14511000030,2,0,28
14511000041,A04,52,113,반석의집,00,NORMAL SERVICE.,A04,5,0,14511000041,0,0,6
14511000290,A04,52,111,전주인보노인복지센터,00,NORMAL SERVICE.,A04,9,3,14511000290,0,0,9
14511000308,A04,52,113,사랑의문,00,NORMAL SERVICE.,A04,1,,14511000308,3,0,9
14511000371,A04,52,111,감나무요양원,00,NORMAL SERVICE.,A04,4,,14511000371,1,,9
14511000661,A04,52,113,드림요양원,00,NORMAL SERVICE.,A04,7,0,14511000661,2,0,9
14511000801,A04,52,111,가나안요양원,00,NORMAL SERVICE.,A04,1,0,14511000801,1,0,9
24511000024,B01,52,111,전주중앙노인복지센터,00,NORMAL SERVICE.,B01,,,24511000024,,,
24511000364,B01,52,111,엘림 노인복지센터,00,NORMAL SERVICE.,B01,49,0,24511000364,27,0,0
24511000367,B01,52,111,전주사회서비스 재가노인복지센터,00,NORMAL SERVICE.,B01,58,,24511000367,32,,0
24511000372,B01,52,111,다사랑노인복지센터,00,NORMAL SERVICE.,B01,22,,24511000372,9,,0
24511000551,B01,52,111,예은재가노인복지센터,00,NORMAL SERVICE.,B01,30,,24511000551,6,,0
24511000555,B01,52,111,전주재활주야간보호센터,00,NORMAL SERVICE.,B01,0,,24511000555,0,,0
24511000364,B02,52,111,엘림 노인복지센터,00,NORMAL SERVICE.,B02,25,,24511000364,18,,0
24511000367,B02,52,111,전주사회서비스 재가노인복지센터,00,NORMAL SERVICE.,B02,29,,24511000367,12,,0
24511000551,B02,52,111,예은재가노인복지센터,00,NORMAL SERVICE.,B02,,,24511000551,,,0
24511000555,B02,52,111,전주재활주야간보호센터,00,NORMAL SERVICE.,B02,,,24511000555,,,0
24511000561,B02,52,111,사회적협동조합 새샘노인복지센터,00,NORMAL SERVICE.,B02,,,24511000561,,,0
24511000563,B02,52,113,안디옥노인통합지원센터,00,NORMAL SERVICE.,B02,0,,24511000563,0,,0
24511000076,B03,52,111,서원노인주간보호센터,00,NORMAL SERVICE.,B03,10,0,24511000076,3,0,24
24511000083,B03,52,111,전주 인보노인복지센터,00,NORMAL SERVICE.,B03,21,0,24511000083,2,0,35
24511000244,B03,52,113,즐거운집노인복지센터,00,NORMAL SERVICE.,B03,25,0,24511000244,4,0,32
24511000282,B03,52,113,안골노인복지센터,00,NORMAL SERVICE.,B03,11,1,24511000282,6,1,20
24511000316,B03,52,113,늘푸른집 주야간보호센터,00,NORMAL SERVICE.,B03,30,,24511000316,5,,48
24511000367,B03,52,111,전주사회서비스 재가노인복지센터,00,NORMAL SERVICE.,B03,21,,24511000367,10,,40
25280000187,B04,52,800,다온노인복지센터,00,NORMAL SERVICE.,B04,0,6,25280000187,,,4
25280000190,B04,52,800,(유)행복한주간보호센터,00,NORMAL SERVICE.,B04,,,25280000190,,,8
24511000683,B05,52,111,돌봄재가복지센터,00,NORMAL SERVICE.,B05,11,,24511000683,6,,0
24511000753,B05,52,111,엔케어재가복지센터,00,NORMAL SERVICE.,B05,14,0,24511000753,7,,0
24511000765,B05,52,113,우리마을재가방문센터,00,NORMAL SERVICE.,B05,7,,24511000765,5,,0
24511000770,B05,52,111,행복나눔재가복지센터,00,NORMAL SERVICE.,B05,,,24511000770,,,0
24511000789,B05,52,111,다인재가복지센터,00,NORMAL SERVICE.,B05,2,,24511000789,0,,0
24513000353,B05,52,130,군산최영희재가노인복지센터,00,NORMAL SERVICE.,B05,27,,24513000353,12,,0
24511000645,B06,52,113,가정복지용구,00,NORMAL SERVICE.,B06,0,,24511000645,0,,0
24511000651,B06,52,113,동행케어,00,NORMAL SERVICE.,B06,,,24511000651,,,0
24511000690,B06,52,111,마더의료기,00,NORMAL SERVICE.,B06,,,24511000690,,,0
24511000700,B06,52,113,참사랑복지용구,00,NORMAL SERVICE.,B06,,,24511000700,,,0
24511000719,B06,52,111,백세의료기기,00,NORMAL SERVICE.,B06,,,24511000719,,,0
24511000720,B06,52,113,맘편한의료기,00,NORMAL SERVICE.,B06,,,24511000720,,,0
34511000003,C01,52,113,예찬365일데이케어,00,NORMAL SERVICE.,C01,,,34511000003,,,
34511000081,C01,52,111,성목노인복지기관,00,NORMAL SERVICE.,C01,19,,34511000081,14,,0
34511000085,C01,52,111,건강한마을노인복지센터,00,NORMAL SERVICE.,C01,,,34511000085,,,
34511000103,C01,52,111,GIP홈케어,00,NORMAL SERVICE.,C01,,,34511000103,,,
34511000125,C01,52,111,한사랑 재가복지센터,00,NORMAL SERVICE.,C01,,,34511000125,,,
34511000127,C01,52,111,비전재가복지센터,00,NORMAL SERVICE.,C01,,,34511000127,,,
34511000003,C02,52,113,예찬365일데이케어,00,NORMAL SERVICE.,C02,,,34511000003,,,
34511000081,C02,52,111,성목노인복지기관,00,NORMAL SERVICE.,C02,1,,34511000081,,,0
34511000085,C02,52,111,건강한마을노인복지센터,00,NORMAL SERVICE.,C02,,,34511000085,,,
34511000103,C02,52,111,GIP홈케어,00,NORMAL SERVICE.,C02,,,34511000103,,,
34511000125,C02,52,111,한사랑 재가복지센터,00,NORMAL SERVICE.,C02,,,34511000125,,,
34511000127,C02,52,111,비전재가복지센터,00,NORMAL SERVICE.,C02,,,34511000127,,,
34511000003,C03,52,113,예찬365일데이케어,00,NORMAL SERVICE.,C03,32,,34511000003,9,,44
34511000127,C03,52,111,비전재가복지센터,00,NORMAL SERVICE.,C03,31,0,34511000127,8,0,40
34511000136,C03,52,113,전북실버복지센터,00,NORMAL SERVICE.,C03,30,0,34511000136,8,0,42
34511000148,C03,52,111,효자복지센터,00,NORMAL SERVICE.,C03,41,0,34511000148,39,0,83
34511000335,C03,52,113,코리아복지요양센터,00,NORMAL SERVICE.,C03,28,0,34511000335,7,,31
34511000346,C03,52,111,사랑방노인복지센터,00,NORMAL SERVICE.,C03,42,0,34511000346,7,0,66
34511000415,C05,52,111,하나방문간호센터,00,NORMAL SERVICE.,C05,,,34511000415,,,0
34511000501,C05,52,113,더행복플러스재가복지센터,00,NORMAL SERVICE.,C05,9,,34511000501,3,,0
34511000508,C05,52,111,정현방문간호센터,00,NORMAL SERVICE.,C05,0,0,34511000508,0,0,0
34511000588,C05,52,113,간호천사노인복지센터,00,NORMAL SERVICE.,C05,5,,34511000588,7,,0
