longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,BDongCd,HDongCd,adminFdatType,adminNm,adminPttnCd,detailAddr,fl,gunmulMlno,gunmulSlno,hmPostNo,locTelNo_1,locTelNo_2,locTelNo_3,longTermAdminSym,longTermPeribRgtDt,riCd,roadNmCd,siDoCd,siGunGuCd,stpRptDt
24373000127,H31,43,730,옥천군립주야간보호센터,00,NORMAL SERVICE.,250,250,2,옥천군립주야간보호센터,H31,,,182,15,29027,043,731,9331,24373000127,20240325,25,437303242033,43,730,20240325
24374000138,H31,43,740,병설 영동군립주야간보호센터,00,NORMAL SERVICE.,250,250,2,병설 영동군립주야간보호센터,H31,,,290,1,29131,043,745,3292,24374000138,20231214,31,437403243063,43,740,20231204
24315000250,H32,43,150,제천시립치매전담주야간보호센터,00,NORMAL SERVICE.,122,605,2,제천시립치매전담주야간보호센터,H32,,,24,14,27201,043,653,1021,24315000250,20250828,00,431504517004,43,150,20250828
24373000127,H32,43,730,옥천군립주야간보호센터,00,NORMAL SERVICE.,250,250,2,옥천군립주야간보호센터,H32,,,182,15,29027,043,731,9331,24373000127,20240325,25,437303242033,43,730,20240325
24374000138,H32,43,740,병설 영동군립주야간보호센터,00,NORMAL SERVICE.,250,250,2,병설 영동군립주야간보호센터,H32,,,290,1,29131,043,745,3292,24374000138,20231214,31,437403243063,43,740,20231204
14313000303,M31,43,130,충주시립노인요양원,00,NORMAL SERVICE.,410,410,2,충주시립노인요양원,M31,,,40,0,27315,043,851,3211,14313000303,20221216,21,431304515181,43,130,20221122
14315000251,M31,43,150,제천시립치매전담요양원,00,NORMAL SERVICE.,122,605,2,제천시립치매전담요양원,M31,,,24,14,27201,043,642,8699,14315000251,20250828,00,431504517004,43,150,20250828
14375000097,M31,43,750,진천군립치매전담요양원,00,NORMAL SERVICE.,330,330,2,진천군립치매전담요양원,M31,,,664,0,27865,043,753,8862,14375000097,20220524,31,437503014046,43,750,20220524
14376000107,M31,43,760,괴산군립치매전담요양원,00,NORMAL SERVICE.,250,250,2,괴산군립치매전담요양원,M31,,,105,0,28032,043,832,8275,14376000107,20251223,21,437603246004,43,760,20251211
14313000303,M32,43,130,충주시립노인요양원,00,NORMAL SERVICE.,410,410,2,충주시립노인요양원,M32,,,40,0,27315,043,851,3211,14313000303,20221216,21,431304515181,43,130,20221122
14315000251,M32,43,150,제천시립치매전담요양원,00,NORMAL SERVICE.,122,605,2,제천시립치매전담요양원,M32,,,24,14,27201,043,642,8699,14315000251,20250828,00,431504517004,43,150,20250828
14375000097,M32,43,750,진천군립치매전담요양원,00,NORMAL SERVICE.,330,330,2,진천군립치매전담요양원,M32,,,664,0,27865,043,753,8862,14375000097,20220524,31,437503014046,43,750,20220524
14315000251,M33,43,150,제천시립치매전담요양원,00,NORMAL SERVICE.,122,605,2,제천시립치매전담요양원,M33,,,24,14,27201,043,642,8699,14315000251,20250828,00,431504517004,43,150,20250828
14315000251,M34,43,150,제천시립치매전담요양원,00,NORMAL SERVICE.,122,605,2,제천시립치매전담요양원,M34,,,24,14,27201,043,642,8699,14315000251,20250828,00,431504517004,43,150,20250828
14315000251,M35,43,150,제천시립치매전담요양원,00,NORMAL SERVICE.,122,605,2,제천시립치매전담요양원,M35,,,24,14,27201,043,642,8699,14315000251,20250828,00,431504517004,43,150,20250828
14315000251,M36,43,150,제천시립치매전담요양원,00,NORMAL SERVICE.,122,605,2,제천시립치매전담요양원,M36,,,24,14,27201,043,642,8699,14315000251,20250828,00,431504517004,43,150,20250828
14315000157,S41,43,150,그레이스힐하우스,00,NORMAL SERVICE.,380,380,4,그레이스힐하우스,S41,,,35,0,27127,043,642,8113,14315000157,20191001,25,431503239005,43,150,20191001
14315000177,S41,43,150,송학보금자리 요양센터,00,NORMAL SERVICE.,380,380,4,송학보금자리 요양센터,S41,,,84,10,27126,043,645,0988,14315000177,20210528,21,431504517342,43,150,20210528
14315000241,S41,43,150,송학실버홈,00,NORMAL SERVICE.,380,380,4,송학실버홈,S41,,,84,9,27126,043,652,7446,14315000241,20240724,21,431504517342,43,150,20240724
14374500070,S41,43,745,증평치매전문요양원,00,NORMAL SERVICE.,250,250,4,증평치매전문요양원,S41,,,72,0,27937,043,836,0121,14374500070,20221201,25,437453244015,43,745,20221201
14413000003,A03,44,131,천안제일요양원,00,NORMAL SERVICE.,111,580,3,천안제일요양원,A03,407번지 3호,,1828,0,31211,041,557,8150,14413000003,20080509,00,441313015001,44,131,20080402
14413000007,A03,44,131,천안노인전문요양원,00,NORMAL SERVICE.,108,580,3,천안노인전문요양원,A03,87번지 2호,,97,0,31070,041,555,1601,14413000007,20080528,00,441314547652,44,131,20060127
14413000008,A03,44,131,효자의 집,00,NORMAL SERVICE.,110,580,3,효자의 집,A03,41번지 12호,,535,18,31071,041,558,7775,14413000008,20080528,00,441313249055,44,131,20080528
14413000009,A03,44,131,호서노인전문요양원,00,NORMAL SERVICE.,110,580,3,호서노인전문요양원,A03,41번지 12호,,535,18,31071,041,558,7772,14413000009,20080528,00,441313249055,44,131,20060621
14413000011,A03,44,133,너싱홈 천안 간호천사,00,NORMAL SERVICE.,108,560,4,너싱홈 천안 간호천사,A03,732번지,,60,0,31163,041,555,5530,14413000011,20080528,00,441334550035,44,133,20080528
14413000089,A03,44,131,충무원,00,NORMAL SERVICE.,250,250,3,충무원,A03,,,731,0,31064,041,558,7590,14413000089,20081107,26,441313249022,44,131,20081107
14413000198,A04,44,131,민들레요양원,00,NORMAL SERVICE.,115,570,4,민들레요양원,A04,,,,,330854,041,577,5056,14413000198,20110323,00,,44,131,20110323
14413000199,A04,44,131,젬마의집,00,NORMAL SERVICE.,115,570,4,젬마의집,A04,,,,,330854,041,579,5583,14413000199,20110324,00,,44,131,20110324
14413000223,A04,44,133,행복미소의집,00,NORMAL SERVICE.,103,560,4,행복미소의집,A04,,,136,0,31158,041,555,8755,14413000223,20120117,00,441333015009,44,133,20120117
14413000224,A04,44,133,미소의집,00,NORMAL SERVICE.,103,560,4,미소의집,A04,,,,,331790,041,555,8955,14413000224,20120201,00,,44,133,20120201
14413000247,A04,44,133,초록마을공동생활가정,00,NORMAL SERVICE.,103,560,4,초록마을공동생활가정,A04,,,136,0,31158,041,553,6565,14413000247,20121101,00,441333015009,44,133,20121101
14413000295,A04,44,131,원성효그룹홈,00,NORMAL SERVICE.,107,530,4,원성효그룹홈,A04,,,96,0,31187,041,522,1605,14413000295,20140707,00,441314547611,44,131,20140707
24413000019,B01,44,133,천안시노인종합복지관부설 천안노인복지센터,00,NORMAL SERVICE.,107,530,3,천안시노인종합복지관부설 천안노인복지센터,B01,1038번지,,16,0,31155,041,571,0286,24413000019,20080611,00,441334550184,44,133,20080611
24413000028,B01,44,133,이웃사랑노인복지센터,00,NORMAL SERVICE.,250,250,4,이웃사랑노인복지센터,B01,,2,30,0,31023,041,583,2646,24413000028,20080619,00,441334550343,44,133,20071008
24413000030,B01,44,131,느티나무노인복지센터,00,NORMAL SERVICE.,113,550,3,느티나무노인복지센터,B01,,,22,3,31152,041,523,7995,24413000030,20080619,00,441314547559,44,131,20060619
24413000215,B01,44,131,남천안노인요양원병설재가노인복지센터,00,NORMAL SERVICE.,320,320,3,남천안노인요양원병설재가노인복지센터,B01,,,4267,0,31223,041,575,7518,24413000215,20111109,30,441313251048,44,131,20111109
24413000301,B01,44,133,하은요양센터,00,NORMAL SERVICE.,108,566,4,하은요양센터,B01,,2,15,0,31164,041,567,1284,24413000301,20141219,00,441334550253,44,133,20141219
24413000303,B01,44,131,성남재가노인복지시설,00,NORMAL SERVICE.,340,340,4,성남재가노인복지시설,B01,,,323,18,31247,041,569,4425,24413000303,20150102,00,441313015005,44,131,20150102
24413000028,B02,44,133,이웃사랑노인복지센터,00,NORMAL SERVICE.,250,250,4,이웃사랑노인복지센터,B02,,2,30,0,31023,041,583,2646,24413000028,20080619,00,441334550343,44,133,20071008
24413000487,B02,44,131,+사랑실천복지센터,00,NORMAL SERVICE.,116,570,4,+사랑실천복지센터,B02,,2,41,0,31177,041,578,1605,24413000487,20191217,00,441313249033,44,131,20191217
24413000497,B02,44,131,아가페재가복지센터,00,NORMAL SERVICE.,120,580,4,아가페재가복지센터,B02,,,76,0,31212,070,4042,9182,24413000497,20191219,00,441314547712,44,131,20191219
24413000503,B02,44,131,천안재가복지센터,00,NORMAL SERVICE.,105,510,4,천안재가복지센터,B02,,2,30,0,31131,041,571,2800,24413000503,20201008,00,441313249034,44,131,20200803
24413000506,B02,44,131,으뜸재가복지센터,00,NORMAL SERVICE.,107,540,4,으뜸재가복지센터,B02,,2,20,1,31186,041,561,8809,24413000506,20201008,00,441314547583,44,131,20200910
24413000508,B02,44,133,효드림재가복지센터,00,NORMAL SERVICE.,250,250,4,효드림재가복지센터,B02,,1,56,0,31015,041,904,7321,24413000508,20201008,21,441333250035,44,133,20200916
24413000020,B03,44,133,천안시노인종합복지관부설 천안노인복지센터,00,NORMAL SERVICE.,107,530,3,천안시노인종합복지관부설 천안노인복지센터,B03,1041번지 1호,,16,0,31155,041,571,0286,24413000020,20080618,00,441334550184,44,133,19960819
24413000030,B03,44,131,느티나무노인복지센터,00,NORMAL SERVICE.,113,550,3,느티나무노인복지센터,B03,,,22,3,31152,041,523,7995,24413000030,20080619,00,441314547559,44,131,20060619
24413000215,B03,44,131,남천안노인요양원병설재가노인복지센터,00,NORMAL SERVICE.,320,320,3,남천안노인요양원병설재가노인복지센터,B03,,,4267,0,31223,041,575,7518,24413000215,20111109,30,441313251048,44,131,20111109
24413000251,B03,44,133,북천안요양원부설주야간보호센터,00,NORMAL SERVICE.,250,250,4,북천안요양원부설주야간보호센터,B03,,,30,0,31023,041,585,0591,24413000251,20121228,22,441334550343,44,133,20121228
24413000340,B03,44,131,아우내은빛복지관부설아우내노인복지센터,00,NORMAL SERVICE.,360,360,3,아우내은빛복지관부설아우내노인복지센터,B03,,,57,0,31254,041,556,6652,24413000340,20160101,22,441313249017,44,131,20010614
24413000423,B03,44,131,우리노인주간보호센터,00,NORMAL SERVICE.,250,250,4,우리노인주간보호센터,B03,,,23,0,31233,041,555,0330,24413000423,20180831,33,441314547425,44,131,20180831
24413000215,B04,44,131,남천안노인요양원병설재가노인복지센터,00,NORMAL SERVICE.,320,320,3,남천안노인요양원병설재가노인복지센터,B04,,,4267,0,31223,041,575,7518,24413000215,20111109,30,441313251048,44,131,20111109
24425000054,B04,44,250,계룡효재가노인복지센터,00,NORMAL SERVICE.,310,310,3,계룡효재가노인복지센터,B04,,,1380,49,32841,042,840,5629,24425000054,20170118,22,442503015045,44,250,20170118
24471000159,B04,44,710,동행랜드 핑크동,00,NORMAL SERVICE.,340,340,3,동행랜드 핑크동,B04,,,22,22,32717,041,752,6090,24471000159,20230303,29,447104571691,44,710,20230303
24413000503,B05,44,131,천안재가복지센터,00,NORMAL SERVICE.,105,510,4,천안재가복지센터,B05,,2,30,0,31131,041,571,2800,24413000503,20201008,00,441313249034,44,131,20200803
24413000552,B05,44,133,입장한옥실버센터,00,NORMAL SERVICE.,310,310,4,입장한옥실버센터,B05,,"1,2",45,0,31055,041,588,3864,24413000552,20210901,21,441334550632,44,133,20210819
24413000672,B05,44,133,더베스트방문간호요양센터,00,NORMAL SERVICE.,107,540,3,더베스트방문간호요양센터,B05,,5,167,12,31174,010,4222,2688,24413000672,20250401,00,441333249071,44,133,20250401
24413000682,B05,44,131,대한메디컬재가복지센터,00,NORMAL SERVICE.,118,590,4,대한메디컬재가복지센터,B05,,8,14,0,31123,041,523,8882,24413000682,20250901,00,441313249055,44,131,20250901
24413000684,B05,44,133,하루 재가 방문간호센터,00,NORMAL SERVICE.,107,530,4,하루 재가 방문간호센터,B05,,,12,0,31155,041,415,1236,24413000684,20251001,00,441333249018,44,133,20251001
24413000301,B06,44,133,하은요양센터,00,NORMAL SERVICE.,108,566,4,하은요양센터,B06,,2,15,0,31164,041,567,1284,24413000301,20141219,00,441334550253,44,133,20141219
24413000499,B06,44,131,천안도우누리재가노인복지센터,00,NORMAL SERVICE.,114,560,3,천안도우누리재가노인복지센터,B06,,"B1, F1, F2",86,1,31182,041,417,0350,24413000499,20200102,00,441314547132,44,131,20200102
24413000571,B06,44,131,제일메디컬,00,NORMAL SERVICE.,340,340,4,제일메디컬,B06,,1,8,0,31247,041,553,3524,24413000571,20220127,25,441314547361,44,131,20220113
24413000586,B06,44,133,효드림복지용구센터,00,NORMAL SERVICE.,250,250,4,효드림복지용구센터,B06,,,35,0,31016,041,581,0110,24413000586,20220530,21,441333250035,44,133,20220518
24413000588,B06,44,131,고은빛나재가센터,00,NORMAL SERVICE.,111,580,4,고은빛나재가센터,B06,,3,10,0,31198,041,548,0902,24413000588,20220627,00,441313249073,44,131,20220524
34413000004,C01,44,131,엔젤요양서비스,00,NORMAL SERVICE.,111,580,4,엔젤요양서비스,C01,,2,43,0,31197,041,576,1599,34413000004,20080509,00,441313249077,44,131,20070710
34413000058,C01,44,133,서로사랑노인복지센터,00,NORMAL SERVICE.,250,250,4,서로사랑노인복지센터,C01,,"1,4",9,0,31016,041,585,3334,34413000058,20080716,21,441334550393,44,133,20080716
34413000060,C01,44,131,천안우리방문요양센터,00,NORMAL SERVICE.,113,550,4,천안우리방문요양센터,C01,,,94,7,31151,041,574,8591,34413000060,20080724,00,441312249004,44,131,20080715
34413000076,C01,44,133,사회복지법인 영서복지재단 충무노인복지센터,00,NORMAL SERVICE.,107,540,3,사회복지법인 영서복지재단 충무노인복지센터,C01,389번지 13호,,16,0,31181,041,579,1675,34413000076,20080919,00,441334550278,44,133,20080919
34413000081,C01,44,131,하나요양보호원,00,NORMAL SERVICE.,114,560,4,하나요양보호원,C01,,,5,31,31154,041,555,5221,34413000081,20080924,00,441314547694,44,131,20080917
34413000004,C02,44,131,엔젤요양서비스,00,NORMAL SERVICE.,111,580,4,엔젤요양서비스,C02,,2,43,0,31197,041,576,1599,34413000004,20080509,00,441313249077,44,131,20070710
34413000058,C02,44,133,서로사랑노인복지센터,00,NORMAL SERVICE.,250,250,4,서로사랑노인복지센터,C02,,"1,4",9,0,31016,041,585,3334,34413000058,20080716,21,441334550393,44,133,20080716
34413000081,C02,44,131,하나요양보호원,00,NORMAL SERVICE.,114,560,4,하나요양보호원,C02,,,5,31,31154,041,555,5221,34413000081,20080924,00,441314547694,44,131,20080917
34413000146,C02,44,133,섬김노인복지센터,00,NORMAL SERVICE.,110,580,4,섬김노인복지센터,C02,,2,1219,0,31080,041,585,3435,34413000146,20091111,00,441332249005,44,133,20091111
34413000156,C02,44,131,'(A)돕는천사 벧엘 천안지사,00,NORMAL SERVICE.,107,540,4,'(A)돕는천사 벧엘 천안지사,C02,,1,2,0,31186,041,572,7745,34413000156,20091229,00,441314547571,44,131,20091229
34413000058,C03,44,133,서로사랑노인복지센터,00,NORMAL SERVICE.,250,250,4,서로사랑노인복지센터,C03,,"1,4",9,0,31016,041,585,3334,34413000058,20080716,21,441334550393,44,133,20080716
34413000076,C03,44,133,사회복지법인 영서복지재단 충무노인복지센터,00,NORMAL SERVICE.,107,540,3,사회복지법인 영서복지재단 충무노인복지센터,C03,389번지 13호,,16,0,31181,041,579,1675,34413000076,20080919,00,441334550278,44,133,20080919
34413000123,C03,44,133,금빛사랑 재가장기요양기관,00,NORMAL SERVICE.,102,510,4,금빛사랑 재가장기요양기관,C03,,2,31,0,31108,041,579,1342,34413000123,20090721,00,441334550366,44,133,20090716
34413000256,C03,44,131,해피하우스노인복지센터,00,NORMAL SERVICE.,111,580,4,해피하우스노인복지센터,C03,,6,1822,0,31211,041,575,2015,34413000256,20130201,00,441313015001,44,131,20130201
34413000317,C03,44,133,쌍용노인전문요양원병설주야간보호센터,00,NORMAL SERVICE.,107,550,4,쌍용노인전문요양원병설주야간보호센터,C03,,1층,425,0,31167,041,575,2020,34413000317,20150513,00,441332249003,44,133,20150513
34413000076,C05,44,133,사회복지법인 영서복지재단 충무노인복지센터,00,NORMAL SERVICE.,107,540,3,사회복지법인 영서복지재단 충무노인복지센터,C05,389번지 13호,,16,0,31181,041,579,1675,34413000076,20080919,00,441334550278,44,133,20080919
34413000146,C05,44,133,섬김노인복지센터,00,NORMAL SERVICE.,110,580,4,섬김노인복지센터,C05,,2,1219,0,31080,041,585,3435,34413000146,20091111,00,441332249005,44,133,20091111
34413000216,C05,44,131,남천안노인요양원병설재가노인복지센터,00,NORMAL SERVICE.,320,320,3,남천안노인요양원병설재가노인복지센터,C05,,,4267,0,31223,041,565,8301,34413000216,20111109,30,441313251048,44,131,20111109
34413000484,C05,44,133,르모브재가간호구강센터,00,NORMAL SERVICE.,103,560,3,르모브재가간호구강센터,C05,,,38,0,31158,070,4162,9800,34413000484,20191212,00,441334550206,44,133,20191212
34418000104,C05,44,180,힐링재가복지센터,00,NORMAL SERVICE.,101,525,4,힐링재가복지센터,C05,,3,25,0,33454,041,935,8508,34418000104,20140115,00,441803252049,44,180,20140115
34413000004,C06,44,131,엔젤요양서비스,00,NORMAL SERVICE.,111,580,4,엔젤요양서비스,C06,,2,43,0,31197,041,576,1599,34413000004,20080509,00,441313249077,44,131,20070710
34413000069,C06,44,133,연세의료기,00,NORMAL SERVICE.,104,580,4,연세의료기,C06,,,203,0,31101,041,581,1180,34413000069,20080819,00,441333250017,44,133,20080819
34413000070,C06,44,131,충청의료기상사,00,NORMAL SERVICE.,104,510,4,충청의료기상사,C06,263번지 3호,,127,0,31130,041,574,1466,34413000070,20080819,00,441313249006,44,131,20080819
34413000087,C06,44,131,충남의료기,00,NORMAL SERVICE.,113,550,4,충남의료기,C06,23번지 24호,,50,0,31151,041,574,0906,34413000087,20081023,00,441314547417,44,131,20081023
34413000088,C06,44,133,천안아산복지용구센터,00,NORMAL SERVICE.,107,540,4,천안아산복지용구센터,C06,,,32,1,31179,041,579,2320,34413000088,20081024,00,441334550565,44,133,20081024
