지역키,기관유형코드,기관유형명,분석_시도명,분석_시군구명,시설_지역코드,자료기준,기관수,정원,사회복지사,간호사,간호조무사,물리치료사,작업치료사,요양보호사,공급원자료행존재,인정자_공개값합계,인정자_비공개셀수,인정자_추정하한,인정자_추정중앙,인정자_추정상한,총인구,65세이상인구,75세이상인구,85세이상인구,65세이상1인세대,서비스분류,정원개념적용,정원자료충족률,정원지표사용상태,정원지표사용가능,공급0근거,인정자1000명당기관수_하한수요,인정자1000명당정원_하한수요,인정자1000명당요양보호사_하한수요,인정자1000명당기관수_중앙수요,인정자1000명당정원_중앙수요,인정자1000명당요양보호사_중앙수요,인정자1000명당기관수_상한수요,인정자1000명당정원_상한수요,인정자1000명당요양보호사_상한수요,75세이상1000명당기관수,고령1인세대1000세대당기관수,기관1곳당인정자,공급하위경계,공급하위후보,시나리오,추가기관수,배치후기관수,배치후_인정자1000명당기관수
경기도|화성시,B01,재가노인복지시설 방문요양,경기도,화성시,41591|41593|41595|41597,2026-06-10,136.0,10000.0,146.0,2.0,1.0,0.0,0.0,3928.0,True,11601,47,11648,11718.5,11789,998746,121090,42228,11494,31319,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,11.675824175824175,,337.22527472527474,11.605580919059607,,335.19648419166276,11.536177792857748,,333.19195860547967,3.2206119162640903,4.342411954404675,86.1654411764706,6.67315445572084,False,균등배분,0,136.0,11.605580919059607
경상남도|거제시,B01,재가노인복지시설 방문요양,경상남도,거제시,48310,2026-06-10,42.0,164.0,55.0,0.0,0.0,0.0,0.0,1425.0,True,4094,84,4178,4304.0,4430,229029,40573,13259,3380,12066,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,10.052656773575874,,341.07228338918145,9.758364312267657,,331.08736059479554,9.48081264108352,,321.6704288939052,3.167659702843352,3.4808552958727,102.47619047619048,6.67315445572084,False,균등배분,0,42.0,9.758364312267657
경상남도|거창군,B01,재가노인복지시설 방문요양,경상남도,거창군,48880,2026-06-10,22.0,100.0,31.0,0.0,0.0,0.0,0.0,494.0,True,2821,95,2916,3058.5,3201,58846,20343,9532,3395,7663,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.544581618655693,,169.41015089163236,7.1930684976295565,,161.51708353768188,6.8728522336769755,,154.3267728834739,2.3080151070079733,2.870938274827091,139.02272727272728,6.67315445572084,False,균등배분,0,22.0,7.1930684976295565
경상남도|고성군,B01,재가노인복지시설 방문요양,경상남도,고성군,48820,2026-06-10,20.0,12.0,37.0,0.0,0.0,0.0,0.0,785.0,True,2584,89,2673,2806.5,2940,46808,18942,8671,2788,7481,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.482229704451926,,293.6775158997381,7.126313914127917,,279.70782112952077,6.802721088435374,,267.00680272108843,2.306539038173221,2.673439379762064,140.325,6.67315445572084,False,균등배분,0,20.0,7.126313914127917
경상남도|김해시,B01,재가노인복지시설 방문요양,경상남도,김해시,48250,2026-06-10,149.0,20.0,100.0,0.0,0.0,0.0,0.0,3686.0,True,11055,45,11100,11167.5,11235,532777,90747,31523,7868,27323,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,13.423423423423424,,332.07207207207205,13.34228788896351,,330.06492052831874,13.26212728081887,,328.08188696039167,4.726707483424801,5.453281118471617,74.9496644295302,6.67315445572084,False,균등배분,0,149.0,13.34228788896351
경상남도|남해군,B01,재가노인복지시설 방문요양,경상남도,남해군,48840,2026-06-10,15.0,80.0,17.0,0.0,0.0,0.0,0.0,329.0,True,2787,100,2887,3037.0,3187,41143,18171,9229,3330,6564,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.195704883962591,,113.95912712157948,4.9390846229832075,,108.33058939743168,4.706620646375902,,103.23187951051145,1.6253115180409579,2.2851919561243146,202.46666666666667,6.67315445572084,True,균등배분,0,15.0,4.9390846229832075
경상남도|밀양시,B01,재가노인복지시설 방문요양,경상남도,밀양시,48270,2026-06-10,31.0,0.0,37.0,0.0,0.0,0.0,0.0,1059.0,True,4877,87,4964,5094.5,5225,98591,37055,15496,4419,14003,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.244963738920226,,213.33601933924254,6.084993620571204,,207.87123368338402,5.9330143540669855,,202.67942583732057,2.000516262261229,2.2138113261443975,164.33870967741936,6.67315445572084,True,균등배분,0,31.0,6.084993620571204
경상남도|사천시,B01,재가노인복지시설 방문요양,경상남도,사천시,48240,2026-06-10,37.0,100.0,28.0,0.0,0.0,0.0,0.0,813.0,True,4517,91,4608,4744.5,4881,107882,30096,13271,3846,11282,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.029513888888888,,176.43229166666666,7.798503530403625,,171.35630730319318,7.58041384962098,,166.56422864167178,2.7880340592268857,3.279560361638007,128.22972972972974,6.67315445572084,False,균등배분,0,37.0,7.798503530403625
경상남도|산청군,B01,재가노인복지시설 방문요양,경상남도,산청군,48860,2026-06-10,14.0,80.0,26.0,0.0,0.0,0.0,0.0,419.0,True,2354,98,2452,2599.0,2746,32638,15044,7047,2513,6314,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.709624796084829,,170.88091353996737,5.386687187379761,,161.2158522508657,5.098324836125273,,152.58557902403496,1.986660990492408,2.2172949002217295,185.64285714285714,6.67315445572084,True,균등배분,0,14.0,5.386687187379761
경상남도|양산시,B01,재가노인복지시설 방문요양,경상남도,양산시,48330,2026-06-10,83.0,4046.0,89.0,0.0,0.0,0.0,0.0,2265.0,True,8110,71,8181,8287.5,8394,361389,71786,26027,6409,22020,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,10.145458990343478,,276.86101943527683,10.015082956259427,,273.3031674208145,9.888015248987372,,269.8355968548963,3.1889960425711763,3.7693006357856493,99.84939759036145,6.67315445572084,False,균등배분,0,83.0,10.015082956259427
경상남도|의령군,B01,재가노인복지시설 방문요양,경상남도,의령군,48720,2026-06-10,13.0,15.0,13.0,0.0,0.0,0.0,0.0,322.0,True,1391,107,1498,1658.5,1819,24531,11216,5372,1959,5012,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.678237650200266,,214.9532710280374,7.8384082001808855,,194.1513415737112,7.146783947223749,,177.02034084661904,2.4199553239017124,2.593774940143655,127.57692307692308,6.67315445572084,False,균등배분,0,13.0,7.8384082001808855
경상남도|진주시,B01,재가노인복지시설 방문요양,경상남도,진주시,48170,2026-06-10,110.0,70.0,86.0,0.0,0.0,0.0,0.0,2731.0,True,10326,49,10375,10448.5,10522,334651,76620,30985,8419,25086,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,10.602409638554217,,263.2289156626506,10.52782696080777,,261.3772311815093,10.454286257365519,,259.55141608059307,3.5501048894626432,4.384915889340668,94.98636363636363,6.67315445572084,False,균등배분,0,110.0,10.52782696080777
경상남도|창녕군,B01,재가노인복지시설 방문요양,경상남도,창녕군,48740,2026-06-10,25.0,62.0,18.0,0.0,0.0,0.0,0.0,669.0,True,3294,84,3378,3504.0,3630,54445,22415,9993,3145,9213,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.400828892835998,,198.0461811722913,7.134703196347032,,190.9246575342466,6.887052341597796,,184.29752066115705,2.5017512258581007,2.7135569304244007,140.16,6.67315445572084,False,균등배분,0,25.0,7.134703196347032
경상남도|창원시,B01,재가노인복지시설 방문요양,경상남도,창원시,48121|48123|48125|48127|48129,2026-06-10,247.0,290.0,219.0,0.0,0.0,1.0,0.0,7047.0,True,23132,45,23177,23244.5,23312,986273,213013,74177,17864,62438,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,10.657116969409328,,304.0514302972775,10.626169631525737,,303.1684914711007,10.595401509951957,,302.2906657515443,3.329873141270205,3.9559242768826675,94.10728744939271,6.67315445572084,False,균등배분,0,247.0,10.626169631525737
경상남도|통영시,B01,재가노인복지시설 방문요양,경상남도,통영시,48220,2026-06-10,27.0,0.0,32.0,0.0,0.0,0.0,0.0,859.0,True,3417,97,3514,3659.5,3805,115890,32906,12781,3146,11593,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.6835515082527035,,244.45076835515084,7.378057111627271,,234.73152069954912,7.09592641261498,,225.75558475689883,2.1125107581566387,2.3289916328819116,135.53703703703704,6.67315445572084,False,균등배분,0,27.0,7.378057111627271
경상남도|하동군,B01,재가노인복지시설 방문요양,경상남도,하동군,48850,2026-06-10,16.0,0.0,16.0,0.0,0.0,0.0,0.0,298.0,True,2936,93,3029,3168.5,3308,39596,17739,8446,2926,7003,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.282271376691978,,98.38230439088808,5.049708063752564,,94.05081268739151,4.836759371221281,,90.08464328899638,1.894387875917594,2.2847351135227756,198.03125,6.67315445572084,True,균등배분,0,16.0,5.049708063752564
경상남도|함안군,B01,재가노인복지시설 방문요양,경상남도,함안군,48730,2026-06-10,28.0,10.0,16.0,0.0,0.0,0.0,0.0,555.0,True,2870,99,2969,3117.5,3266,56867,19771,8367,2675,7483,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.43078477601886,,186.93162681037387,8.981555733761027,,178.02726543704892,8.57317819963258,,169.93263931414575,3.3464802199115575,3.7418147801683816,111.33928571428571,6.67315445572084,False,균등배분,0,28.0,8.981555733761027
경상남도|함양군,B01,재가노인복지시설 방문요양,경상남도,함양군,48870,2026-06-10,14.0,80.0,10.0,0.0,0.0,0.0,0.0,268.0,True,2029,98,2127,2274.0,2421,35141,14871,7232,2579,6012,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.582040432534086,,125.99905970850963,6.156552330694811,,117.85400175901495,5.782734407269723,,110.698058653449,1.9358407079646018,2.328675981370592,162.42857142857142,6.67315445572084,True,균등배분,0,14.0,6.156552330694811
경상남도|합천군,B01,재가노인복지시설 방문요양,경상남도,합천군,48890,2026-06-10,14.0,44.0,19.0,0.0,0.0,0.0,0.0,318.0,True,2158,96,2254,2398.0,2542,38854,18921,9335,3313,8049,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.211180124223602,,141.08251996450755,5.838198498748957,,132.61050875729774,5.507474429583006,,125.09834775767112,1.4997321906802357,1.7393465026711392,171.28571428571428,6.67315445572084,True,균등배분,0,14.0,5.838198498748957
경상북도|경산시,B01,재가노인복지시설 방문요양,경상북도,경산시,47290,2026-06-10,101.0,0.0,72.0,0.0,0.0,0.0,0.0,2588.0,True,8262,71,8333,8439.5,8546,263406,59813,24184,6478,18602,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,12.120484819392775,,310.5724228969159,11.967533621660051,,306.65323775105156,11.818394570559327,,302.831734144629,4.176314918954681,5.429523707128266,83.55940594059406,6.67315445572084,False,균등배분,0,101.0,11.967533621660051
경상북도|경주시,B01,재가노인복지시설 방문요양,경상북도,경주시,47130,2026-06-10,41.0,16.0,33.0,0.0,0.0,0.0,0.0,929.0,True,8983,82,9065,9188.0,9311,243051,72258,30357,8721,25247,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,4.522890237175951,,102.48207391064534,4.462342185459295,,101.11014366565085,4.403393835248631,,99.77446031575556,1.3505945910333694,1.6239553214243276,224.09756097560975,6.67315445572084,True,균등배분,0,41.0,4.462342185459295
경상북도|고령군,B01,재가노인복지시설 방문요양,경상북도,고령군,47830,2026-06-10,10.0,0.0,6.0,0.0,0.0,0.0,0.0,179.0,True,1064,108,1172,1334.0,1496,29545,12167,5359,1745,5151,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.532423208191126,,152.73037542662115,7.496251874062969,,134.18290854572714,6.684491978609626,,119.6524064171123,1.866019779809666,1.941370607649,133.4,6.67315445572084,False,균등배분,0,10.0,7.496251874062969
경상북도|구미시,B01,재가노인복지시설 방문요양,경상북도,구미시,47190,2026-06-10,69.0,0.0,48.0,0.0,0.0,0.0,0.0,1339.0,True,7358,67,7425,7525.5,7626,402726,60057,19862,5689,18095,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.292929292929294,,180.33670033670032,9.168825991628463,,177.92837685203642,9.04799370574351,,175.58353002884868,3.473970395730541,3.8132080685272176,109.06521739130434,6.67315445572084,False,균등배분,0,69.0,9.168825991628463
경상북도|김천시,B01,재가노인복지시설 방문요양,경상북도,김천시,47150,2026-06-10,32.0,17.0,35.0,0.0,0.0,0.0,0.0,918.0,True,5136,86,5222,5351.0,5480,132740,39731,17160,5598,13629,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.127920337035619,,175.7947146687093,5.980190618575967,,171.55671837039807,5.839416058394161,,167.5182481751825,1.8648018648018647,2.3479345513243817,167.21875,6.67315445572084,True,균등배분,0,32.0,5.980190618575967
경상북도|문경시,B01,재가노인복지시설 방문요양,경상북도,문경시,47280,2026-06-10,34.0,720.0,30.0,0.0,0.0,0.0,0.0,1043.0,True,3572,94,3666,3807.0,3948,64774,25279,11615,3747,9526,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.274413529732678,,284.506273867976,8.930916732335172,,273.96900446545834,8.611955420466058,,264.1843971631206,2.9272492466637967,3.569179088809574,111.97058823529412,6.67315445572084,False,균등배분,0,34.0,8.930916732335172
경상북도|봉화군,B01,재가노인복지시설 방문요양,경상북도,봉화군,47920,2026-06-10,6.0,0.0,10.0,0.0,0.0,0.0,0.0,158.0,True,944,93,1037,1176.5,1316,28122,13123,6085,2164,4923,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.785920925747349,,152.3625843780135,5.099872503187421,,134.29664258393538,4.559270516717325,,120.06079027355624,0.9860312243221034,1.2187690432663012,196.08333333333334,6.67315445572084,True,균등배분,0,6.0,5.099872503187421
경상북도|상주시,B01,재가노인복지시설 방문요양,경상북도,상주시,47250,2026-06-10,26.0,0.0,37.0,0.0,0.0,0.0,0.0,824.0,True,4974,84,5058,5184.0,5310,89228,35206,16410,5626,12767,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.140371688414393,,162.91024120205617,5.015432098765432,,158.95061728395063,4.896421845574388,,155.1789077212806,1.5843997562461913,2.0365003524712146,199.3846153846154,6.67315445572084,True,균등배분,0,26.0,5.015432098765432
경상북도|성주군,B01,재가노인복지시설 방문요양,경상북도,성주군,47840,2026-06-10,12.0,0.0,12.0,0.0,0.0,0.0,0.0,476.0,True,1798,98,1896,2043.0,2190,40461,17243,7310,2229,6602,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.329113924050633,,251.05485232067508,5.873715124816446,,232.99069995105236,5.47945205479452,,217.35159817351598,1.6415868673050615,1.8176310209027569,170.25,6.67315445572084,True,균등배분,0,12.0,5.873715124816446
경상북도|안동시,B01,재가노인복지시설 방문요양,경상북도,안동시,47170,2026-06-10,40.0,0.0,54.0,0.0,0.0,0.0,0.0,1250.0,True,6303,66,6369,6468.0,6567,151864,46593,20677,6449,16561,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.280420788192809,,196.26314963102527,6.184291898577613,,193.2591218305504,6.091061367443277,,190.3456677326024,1.9345166126614113,2.4153130849586377,161.7,6.67315445572084,True,균등배분,0,40.0,6.184291898577613
경상북도|영덕군,B01,재가노인복지시설 방문요양,경상북도,영덕군,47770,2026-06-10,13.0,0.0,16.0,0.0,0.0,0.0,0.0,371.0,True,1928,102,2030,2183.0,2336,32560,14945,7437,2478,6213,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.403940886699507,,182.75862068965517,5.955107650022904,,169.94961062757673,5.565068493150685,,158.81849315068493,1.7480166733898077,2.0923869306293255,167.92307692307693,6.67315445572084,True,균등배분,0,13.0,5.955107650022904
경상북도|영양군,B01,재가노인복지시설 방문요양,경상북도,영양군,47760,2026-06-10,4.0,0.0,2.0,0.0,0.0,0.0,0.0,99.0,True,589,66,655,754.0,853,15972,7035,3353,1144,2596,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.106870229007633,,151.14503816793894,5.305039787798409,,131.2997347480106,4.689331770222743,,116.0609613130129,1.1929615269907545,1.5408320493066257,188.5,6.67315445572084,True,균등배분,0,4.0,5.305039787798409
경상북도|영주시,B01,재가노인복지시설 방문요양,경상북도,영주시,47210,2026-06-10,21.0,47.0,32.0,0.0,0.0,0.0,0.0,643.0,True,3270,86,3356,3485.0,3614,96440,33229,14825,4638,11569,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.257449344457688,,191.59713945172822,6.025824964131995,,184.50502152080344,5.810736026563364,,177.91920309905922,1.4165261382799326,1.8151957818307545,165.95238095238096,6.67315445572084,True,균등배분,0,21.0,6.025824964131995
경상북도|영천시,B01,재가노인복지시설 방문요양,경상북도,영천시,47230,2026-06-10,36.0,25.0,30.0,0.0,0.0,0.0,0.0,825.0,True,4631,83,4714,4838.5,4963,94107,34662,15402,4452,13744,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.636826474331778,,175.01060670343657,7.4403224139712725,,170.50738865350831,7.253677211364095,,166.23010276042714,2.337358784573432,2.619324796274738,134.40277777777777,6.67315445572084,False,균등배분,0,36.0,7.4403224139712725
경상북도|예천군,B01,재가노인복지시설 방문요양,경상북도,예천군,47900,2026-06-10,18.0,0.0,16.0,0.0,0.0,0.0,0.0,533.0,True,2434,97,2531,2676.5,2822,53422,18847,9057,3296,6875,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.111813512445673,,210.58870011853023,6.725200821968989,,199.14066878385952,6.378454996456414,,188.8731396172927,1.987413050679033,2.618181818181818,148.69444444444446,6.67315445572084,False,균등배분,0,18.0,6.725200821968989
경상북도|울릉군,B01,재가노인복지시설 방문요양,경상북도,울릉군,47940,2026-06-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,30,43,73,137.5,202,8768,2900,1152,309,1202,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,13.698630136986301,,41.0958904109589,7.2727272727272725,,21.81818181818182,4.9504950495049505,,14.85148514851485,0.8680555555555555,0.831946755407654,137.5,6.67315445572084,False,균등배분,0,1.0,7.2727272727272725
경상북도|울진군,B01,재가노인복지시설 방문요양,경상북도,울진군,47930,2026-06-10,15.0,14.0,22.0,0.0,0.0,0.0,0.0,405.0,True,2154,89,2243,2376.5,2510,46195,15934,7380,2609,6622,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.687472135532769,,180.56174765938476,6.311803071744161,,170.41868293709237,5.9760956175298805,,161.35458167330677,2.032520325203252,2.265176683781335,158.43333333333334,6.67315445572084,True,균등배분,0,15.0,6.311803071744161
경상북도|의성군,B01,재가노인복지시설 방문요양,경상북도,의성군,47730,2026-06-10,24.0,0.0,31.0,0.0,0.0,0.0,0.0,806.0,True,3354,97,3451,3596.5,3742,47952,24027,11469,3893,9445,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.954505940307158,,233.55549116198205,6.67315445572084,,224.10677047129155,6.413682522715126,,215.39283805451632,2.09259743656814,2.541026998411858,149.85416666666666,6.67315445572084,True,균등배분,0,24.0,6.67315445572084
경상북도|청도군,B01,재가노인복지시설 방문요양,경상북도,청도군,47820,2026-06-10,24.0,100.0,22.0,0.0,0.0,0.0,0.0,622.0,True,2502,87,2589,2719.5,2850,40021,19045,8707,2839,7497,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.269988412514484,,240.2471996910004,8.82515168229454,,228.71851443280013,8.421052631578947,,218.24561403508773,2.7564028942230387,3.201280512204882,113.3125,6.67315445572084,False,균등배분,0,24.0,8.82515168229454
경상북도|청송군,B01,재가노인복지시설 방문요양,경상북도,청송군,47750,2026-06-10,5.0,0.0,9.0,0.0,0.0,0.0,0.0,147.0,True,828,103,931,1085.5,1240,24020,10843,5107,1679,3986,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.370569280343717,,157.89473684210526,4.606172270842929,,135.42146476278214,4.032258064516129,,118.54838709677419,0.9790483649892304,1.2543903662819869,217.1,6.67315445572084,True,균등배분,0,5.0,4.606172270842929
