"facility_code","facility_name","facility_type_code","facility_type_name","certification_flag","facility_status_code"
"K2159","꿈나무지역아동센터","020111","아동복지시설","","1"
"K2160","자람지역아동센터","020111","아동복지시설","","1"
"K2161","행복뜰안지역아동센터","020111","아동복지시설","","1"
"K2162","삼랑진지역아동센터","020111","아동복지시설","","1"
"K2163","청보리지역아동센터","020111","아동복지시설","","1"
"K2164","하늘꿈지역아동센터","020111","아동복지시설","","1"
"K2165","늘푸른지역아동센터","020111","아동복지시설","","1"
"K2166","다정아동일시보호시설","020102","아동복지시설","","1"
"K2167","두드림지역아동센터","020111","아동복지시설","","1"
"K2168","우리지역아동센터","020111","아동복지시설","","1"
"K2169","사천시 다함께돌봄센터 2호점","020201","다함께돌봄센터","","1"
"K2170","더*","020116","아동복지시설","","1"
"K2171","상상지역아동센터","020111","아동복지시설","","1"
"K2172","꿈꾸는지역아동센터","020111","아동복지시설","","1"
"K2173","조종면 다함께돌봄센터","020201","다함께돌봄센터","","1"
"K2174","압해드림지역아동센터","020111","아동복지시설","","1"
"K2175","부천새희망지역아동센터","020111","아동복지시설","","1"
"K2176","양산행복한홈스쿨지역아동센터","020111","아동복지시설","","1"
"K2177","무지개지역아동센터","020111","아동복지시설","","1"
"K2178","다니엘지역아동센터","020111","아동복지시설","","1"
"K2179","미래지역아동센터","020111","아동복지시설","","1"
"K2180","계림지역아동센터","020111","아동복지시설","","1"
"K2181","산수중앙지역아동센터","020111","아동복지시설","","1"
"K2182","운암지역아동센터","020111","아동복지시설","","1"
"K2183","테바 ***","020107","아동복지시설","","1"
"K2184","김해시아동보호전문기관","020113","아동복지시설","","1"
"K2185","다솜지역아동센터","020111","아동복지시설","","1"
"K2186","주안지역아동센터","020111","아동복지시설","","1"
"K2187","JG지역아동센터","020111","아동복지시설","","1"
"K2188","서송지역아동센터","020111","아동복지시설","","1"
"K2189","성북지역아동센터","020111","아동복지시설","","1"
"K2190","예은지역아동센터","020111","아동복지시설","","1"
"K2191","꿈이있는지역아동센터","020111","아동복지시설","","1"
"K2192","대한지역아동센터","020111","아동복지시설","","1"
"K2193","완산지역아동센터","020111","아동복지시설","","1"
"K2194","하비지역아동센터","020111","아동복지시설","","1"
"K2195","경산지역아동센터","020111","아동복지시설","","1"
"K2196","남구 다함께돌봄센터 5호점(시티프라디움)","020201","다함께돌봄센터","","1"
"K2197","용신행복한홈스쿨 지역아동센터","020111","아동복지시설","","1"
"K2198","살구나무지역아동센터","020111","아동복지시설","","1"
"K2199","위캔지역아동센터","020111","아동복지시설","","1"
"K2200","꿈나무학교지역아동센터","020111","아동복지시설","","1"
"K2201","도봉구 6호점 우리동네키움센터","020201","다함께돌봄센터","","1"
"K2202","도담***","020107","아동복지시설","","1"
"K2203","진주시티숲다함께돌봄센터","020201","다함께돌봄센터","","1"
"K2204","해님지역아동센터","020111","아동복지시설","","1"
"K2205","전주동산지역아동센터","020111","아동복지시설","","1"
"K2206","주은혜지역아동센터","020111","아동복지시설","","1"
"K2207","기쁨지역아동센터","020111","아동복지시설","","1"
"K2208","미소지역아동센터","020111","아동복지시설","","1"
"K2209","푸른숲***","020107","아동복지시설","","1"
"K2210","부윤지역아동센터","020111","아동복지시설","","1"
"K2211","남구 다함께돌봄센터 4호점(에코파크)","020201","다함께돌봄센터","","1"
"K2212","대동지역아동센터","020111","아동복지시설","","1"
"K2213","해오**","020107","아동복지시설","","1"
"K2214","해뜨**","020107","아동복지시설","","1"
"K2215","백합***","020107","아동복지시설","","1"
"K2216","나래지역아동센터","020111","아동복지시설","","1"
"K2217","산성지역아동센터","020111","아동복지시설","","1"
"K2218","소망지역아동센터","020111","아동복지시설","","1"
"K2219","석적지역아동센터","020111","아동복지시설","","1"
"K2220","한사랑지역아동센터","020111","아동복지시설","","1"
"K2221","예지지역아동센터","020111","아동복지시설","","1"
"K2222","샘고을지역아동센터","020111","아동복지시설","","1"
"K2223","아이**","020116","아동복지시설","","1"
"K2224","푸른들지역아동센터","020111","아동복지시설","","1"
"K2225","영재지역아동센터","020111","아동복지시설","","1"
"K2226","솔빛지역아동센터","020111","아동복지시설","","1"
"K2227","오성꿈나무지역아동센터","020111","아동복지시설","","1"
"K2228","햇살지역아동센터","020111","아동복지시설","","1"
"K2229","청보리지역아동센터","020111","아동복지시설","","1"
"K2230","칠성지역아동센터","020111","아동복지시설","","1"
"K2231","큰미래지역아동센터","020111","아동복지시설","","1"
"K2232","덕례지역아동센터","020111","아동복지시설","","1"
"K2233","우리지역아동센터","020111","아동복지시설","","1"
"K2234","설악산배움터","020111","아동복지시설","","1"
"K2235","경암지역아동센터","020111","아동복지시설","","1"
"K2236","늘사랑지역아동센터","020111","아동복지시설","","1"
"K2237","안산반월지역아동센터","020111","아동복지시설","","1"
"K2238","솔내지역아동센터","020111","아동복지시설","","1"
"K2239","행복**","020107","아동복지시설","","1"
"K2240","덕진지역아동센터","020111","아동복지시설","","1"
