법정동코드,기준연월,시도명,시군구명,읍면동명,리명,전체세대수,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인이상세대
4683036026,2026-06-30,전라남도,영암군,군서면,모정리,145,81,48,9,5,2,0,0,0,0,0
4683036027,2026-06-30,전라남도,영암군,군서면,서구림리,151,88,45,8,3,5,2,0,0,0,0
4683036028,2026-06-30,전라남도,영암군,군서면,동구림리,344,191,92,45,13,2,1,0,0,0,0
4683036029,2026-06-30,전라남도,영암군,군서면,도갑리,250,130,67,34,14,4,1,0,0,0,0
4683036030,2026-06-30,전라남도,영암군,군서면,월곡리,225,134,69,15,6,1,0,0,0,0,0
4683036031,2026-06-30,전라남도,영암군,군서면,도장리,87,46,31,7,2,1,0,0,0,0,0
4683037021,2026-06-30,전라남도,영암군,서호면,몽해리,137,87,40,7,3,0,0,0,0,0,0
4683037022,2026-06-30,전라남도,영암군,서호면,화송리,114,69,34,9,1,1,0,0,0,0,0
4683037023,2026-06-30,전라남도,영암군,서호면,청용리,64,43,19,1,1,0,0,0,0,0,0
4683037024,2026-06-30,전라남도,영암군,서호면,엄길리,137,98,33,3,1,0,1,1,0,0,0
4683037025,2026-06-30,전라남도,영암군,서호면,장천리,124,61,42,14,2,4,1,0,0,0,0
4683037026,2026-06-30,전라남도,영암군,서호면,쌍풍리,161,100,38,15,5,1,1,1,0,0,0
4683037027,2026-06-30,전라남도,영암군,서호면,소산리,99,57,24,7,7,3,1,0,0,0,0
4683037028,2026-06-30,전라남도,영암군,서호면,성재리,127,72,31,17,5,1,1,0,0,0,0
4683037029,2026-06-30,전라남도,영암군,서호면,금강리,78,48,22,4,1,1,2,0,0,0,0
4683037030,2026-06-30,전라남도,영암군,서호면,태백리,63,39,14,9,1,0,0,0,0,0,0
4683038021,2026-06-30,전라남도,영암군,학산면,묵동리,41,18,15,6,2,0,0,0,0,0,0
4683038022,2026-06-30,전라남도,영암군,학산면,상월리,141,64,56,14,5,2,0,0,0,0,0
4683038023,2026-06-30,전라남도,영암군,학산면,용산리,200,107,59,23,8,2,0,1,0,0,0
4683038024,2026-06-30,전라남도,영암군,학산면,학계리,63,34,24,4,0,0,0,0,1,0,0
4683038025,2026-06-30,전라남도,영암군,학산면,용소리,140,79,40,15,3,3,0,0,0,0,0
4683038026,2026-06-30,전라남도,영암군,학산면,금계리,194,97,62,21,11,2,0,0,1,0,0
4683038027,2026-06-30,전라남도,영암군,학산면,독천리,617,360,154,61,25,11,5,1,0,0,0
4683038028,2026-06-30,전라남도,영암군,학산면,신덕리,92,62,21,7,1,1,0,0,0,0,0
4683038029,2026-06-30,전라남도,영암군,학산면,은곡리,66,36,20,8,2,0,0,0,0,0,0
4683038030,2026-06-30,전라남도,영암군,학산면,매월리,85,54,25,3,3,0,0,0,0,0,0
4683039021,2026-06-30,전라남도,영암군,미암면,두억리,113,67,37,6,3,0,0,0,0,0,0
4683039022,2026-06-30,전라남도,영암군,미암면,미암리,91,47,35,5,3,1,0,0,0,0,0
4683039023,2026-06-30,전라남도,영암군,미암면,선황리,129,73,38,11,7,0,0,0,0,0,0
4683039024,2026-06-30,전라남도,영암군,미암면,남산리,140,81,37,14,6,0,2,0,0,0,0
4683039025,2026-06-30,전라남도,영암군,미암면,춘동리,150,83,54,10,3,0,0,0,0,0,0
4683039026,2026-06-30,전라남도,영암군,미암면,채지리,221,127,62,20,7,3,2,0,0,0,0
4683039027,2026-06-30,전라남도,영암군,미암면,신한리,113,60,35,15,3,0,0,0,0,0,0
4683039028,2026-06-30,전라남도,영암군,미암면,신포리,104,43,37,15,2,4,2,0,1,0,0
4683039029,2026-06-30,전라남도,영암군,미암면,호포리,153,78,43,21,7,2,2,0,0,0,0
4684025021,2026-06-30,전라남도,무안군,무안읍,성내리,907,517,235,81,53,19,2,0,0,0,0
4684025022,2026-06-30,전라남도,무안군,무안읍,성동리,643,369,165,66,25,14,4,0,0,0,0
4684025023,2026-06-30,전라남도,무안군,무안읍,성남리,2204,1091,522,293,221,60,7,8,2,0,0
4684025024,2026-06-30,전라남도,무안군,무안읍,교촌리,1080,426,311,169,113,45,10,4,1,0,1
4684025025,2026-06-30,전라남도,무안군,무안읍,용월리,172,110,46,6,4,6,0,0,0,0,0
4684025026,2026-06-30,전라남도,무안군,무안읍,고절리,188,95,67,17,7,0,2,0,0,0,0
4684025027,2026-06-30,전라남도,무안군,무안읍,매곡리,177,112,49,7,6,2,0,1,0,0,0
4684025028,2026-06-30,전라남도,무안군,무안읍,성암리,65,36,22,4,2,1,0,0,0,0,0
4684025029,2026-06-30,전라남도,무안군,무안읍,평용리,56,39,15,2,0,0,0,0,0,0,0
4684025030,2026-06-30,전라남도,무안군,무안읍,신학리,120,66,34,11,8,1,0,0,0,0,0
4684025321,2026-06-30,전라남도,무안군,일로읍,청호리,132,74,37,11,9,1,0,0,0,0,0
4684025322,2026-06-30,전라남도,무안군,일로읍,망월리,138,86,34,10,3,4,1,0,0,0,0
4684025323,2026-06-30,전라남도,무안군,일로읍,죽산리,266,148,84,23,9,1,1,0,0,0,0
4684025324,2026-06-30,전라남도,무안군,일로읍,구정리,87,47,30,9,0,0,1,0,0,0,0
4684025325,2026-06-30,전라남도,무안군,일로읍,의산리,426,231,118,54,20,1,2,0,0,0,0
4684025326,2026-06-30,전라남도,무안군,일로읍,월암리,1083,566,318,129,43,23,2,1,0,0,1
4684025327,2026-06-30,전라남도,무안군,일로읍,용산리,305,185,75,27,13,3,2,0,0,0,0
4684025328,2026-06-30,전라남도,무안군,일로읍,산정리,186,99,49,25,11,0,2,0,0,0,0
4684025329,2026-06-30,전라남도,무안군,일로읍,광암리,125,54,46,14,7,3,1,0,0,0,0
4684025330,2026-06-30,전라남도,무안군,일로읍,상신기리,113,71,30,2,6,1,3,0,0,0,0
4684025331,2026-06-30,전라남도,무안군,일로읍,복룡리,244,136,74,18,9,7,0,0,0,0,0
4684025332,2026-06-30,전라남도,무안군,일로읍,지장리,117,58,42,12,4,1,0,0,0,0,0
4684025333,2026-06-30,전라남도,무안군,일로읍,감돈리,139,64,56,12,4,2,1,0,0,0,0
4684025335,2026-06-30,전라남도,무안군,일로읍,오룡리,6651,840,1402,1946,2012,390,53,5,3,0,0
4684025621,2026-06-30,전라남도,무안군,삼향읍,임성리,395,189,126,47,20,7,3,2,0,1,0
4684025622,2026-06-30,전라남도,무안군,삼향읍,남악리,14548,5881,3185,2619,2162,596,83,17,4,0,1
4684025623,2026-06-30,전라남도,무안군,삼향읍,용포리,414,196,125,46,29,11,3,4,0,0,0
4684025624,2026-06-30,전라남도,무안군,삼향읍,맥포리,341,184,104,34,15,2,2,0,0,0,0
4684025625,2026-06-30,전라남도,무안군,삼향읍,유교리,346,161,109,43,22,5,4,1,0,0,1
4684025626,2026-06-30,전라남도,무안군,삼향읍,왕산리,561,303,163,50,28,11,3,2,0,0,1
4684025627,2026-06-30,전라남도,무안군,삼향읍,지산리,386,218,107,33,17,7,2,1,1,0,0
4684032021,2026-06-30,전라남도,무안군,몽탄면,달산리,103,65,31,5,2,0,0,0,0,0,0
4684032022,2026-06-30,전라남도,무안군,몽탄면,봉명리,60,37,15,4,3,1,0,0,0,0,0
4684032023,2026-06-30,전라남도,무안군,몽탄면,양장리,104,62,31,6,4,1,0,0,0,0,0
4684032024,2026-06-30,전라남도,무안군,몽탄면,청용리,63,27,27,8,1,0,0,0,0,0,0
4684032025,2026-06-30,전라남도,무안군,몽탄면,당호리,98,61,27,8,1,0,1,0,0,0,0
4684032026,2026-06-30,전라남도,무안군,몽탄면,명산리,132,85,39,4,3,0,1,0,0,0,0
4684032027,2026-06-30,전라남도,무안군,몽탄면,몽강리,71,48,18,4,1,0,0,0,0,0,0
4684032028,2026-06-30,전라남도,무안군,몽탄면,약곡리,67,24,30,11,0,2,0,0,0,0,0
4684032029,2026-06-30,전라남도,무안군,몽탄면,귀학리,46,34,7,5,0,0,0,0,0,0,0
4684032030,2026-06-30,전라남도,무안군,몽탄면,사천리,194,116,56,15,6,0,0,0,1,0,0
4684032031,2026-06-30,전라남도,무안군,몽탄면,구산리,125,79,32,9,4,1,0,0,0,0,0
4684032032,2026-06-30,전라남도,무안군,몽탄면,이산리,59,38,13,5,3,0,0,0,0,0,0
4684032033,2026-06-30,전라남도,무안군,몽탄면,내리,121,77,35,4,3,1,1,0,0,0,0
4684032034,2026-06-30,전라남도,무안군,몽탄면,대치리,85,50,25,5,1,2,2,0,0,0,0
4684032035,2026-06-30,전라남도,무안군,몽탄면,학산리,63,35,24,3,0,0,1,0,0,0,0
4684032036,2026-06-30,전라남도,무안군,몽탄면,다산리,88,60,18,6,3,0,1,0,0,0,0
4684032037,2026-06-30,전라남도,무안군,몽탄면,사창리,181,110,48,15,4,2,1,0,0,1,0
4684032038,2026-06-30,전라남도,무안군,몽탄면,봉산리,89,49,29,9,1,0,1,0,0,0,0
4684033021,2026-06-30,전라남도,무안군,청계면,월선리,225,111,72,28,9,3,1,0,0,0,1
4684033022,2026-06-30,전라남도,무안군,청계면,청계리,216,112,67,23,10,2,2,0,0,0,0
4684033023,2026-06-30,전라남도,무안군,청계면,도림리,1673,1249,246,93,55,22,4,2,2,0,0
4684033024,2026-06-30,전라남도,무안군,청계면,남성리,284,173,82,22,2,4,1,0,0,0,0
4684033025,2026-06-30,전라남도,무안군,청계면,복길리,192,130,43,13,5,1,0,0,0,0,0
4684033026,2026-06-30,전라남도,무안군,청계면,구로리,174,97,53,12,8,2,2,0,0,0,0
4684033027,2026-06-30,전라남도,무안군,청계면,상마리,189,127,44,8,5,3,1,1,0,0,0
4684033028,2026-06-30,전라남도,무안군,청계면,복룡리,97,54,28,8,5,2,0,0,0,0,0
4684033029,2026-06-30,전라남도,무안군,청계면,강정리,82,50,27,0,3,1,1,0,0,0,0
4684033030,2026-06-30,전라남도,무안군,청계면,도대리,144,78,51,11,3,1,0,0,0,0,0
4684033031,2026-06-30,전라남도,무안군,청계면,서호리,182,120,46,12,1,3,0,0,0,0,0
4684033032,2026-06-30,전라남도,무안군,청계면,송현리,114,66,28,14,5,0,1,0,0,0,0
4684033033,2026-06-30,전라남도,무안군,청계면,청수리,97,59,22,10,5,0,1,0,0,0,0
4684033034,2026-06-30,전라남도,무안군,청계면,태봉리,94,62,23,5,3,1,0,0,0,0,0
4684033035,2026-06-30,전라남도,무안군,청계면,남안리,98,65,25,4,0,3,0,1,0,0,0
4684033036,2026-06-30,전라남도,무안군,청계면,사마리,107,70,28,6,2,1,0,0,0,0,0
4684033037,2026-06-30,전라남도,무안군,청계면,청천리,135,80,31,16,7,0,1,0,0,0,0
4684034021,2026-06-30,전라남도,무안군,현경면,양학리,158,104,36,10,5,2,1,0,0,0,0
4684034022,2026-06-30,전라남도,무안군,현경면,동산리,196,119,55,17,2,2,1,0,0,0,0
4684034023,2026-06-30,전라남도,무안군,현경면,평산리,309,176,95,26,6,2,3,1,0,0,0
4684034024,2026-06-30,전라남도,무안군,현경면,외반리,286,163,86,22,11,3,1,0,0,0,0
4684034025,2026-06-30,전라남도,무안군,현경면,현화리,323,196,89,29,6,0,2,1,0,0,0
4684034026,2026-06-30,전라남도,무안군,현경면,해운리,200,123,57,13,4,2,0,0,1,0,0
4684034027,2026-06-30,전라남도,무안군,현경면,송정리,166,85,55,13,10,3,0,0,0,0,0
4684034028,2026-06-30,전라남도,무안군,현경면,수양리,220,129,71,11,5,2,2,0,0,0,0
4684034029,2026-06-30,전라남도,무안군,현경면,용정리,243,142,81,14,6,0,0,0,0,0,0
4684034030,2026-06-30,전라남도,무안군,현경면,오류리,269,150,86,26,5,1,1,0,0,0,0
4684034031,2026-06-30,전라남도,무안군,현경면,마산리,192,123,54,7,5,2,0,1,0,0,0
4684034032,2026-06-30,전라남도,무안군,현경면,가입리,85,40,36,6,3,0,0,0,0,0,0
4684035021,2026-06-30,전라남도,무안군,망운면,목동리,301,166,90,27,9,8,1,0,0,0,0
4684035022,2026-06-30,전라남도,무안군,망운면,목서리,279,159,85,22,7,4,2,0,0,0,0
4684035023,2026-06-30,전라남도,무안군,망운면,피서리,192,128,44,13,4,2,1,0,0,0,0
4684035024,2026-06-30,전라남도,무안군,망운면,송현리,335,196,99,28,9,2,0,0,1,0,0
4684035025,2026-06-30,전라남도,무안군,망운면,탄도리,26,14,11,1,0,0,0,0,0,0,0
4684036021,2026-06-30,전라남도,무안군,해제면,유월리,227,130,65,24,6,1,1,0,0,0,0
4684036022,2026-06-30,전라남도,무안군,해제면,용학리,152,106,30,15,1,0,0,0,0,0,0
4684036023,2026-06-30,전라남도,무안군,해제면,만풍리,206,118,63,19,4,2,0,0,0,0,0
4684036024,2026-06-30,전라남도,무안군,해제면,송석리,146,80,50,14,1,1,0,0,0,0,0
4684036025,2026-06-30,전라남도,무안군,해제면,양매리,340,194,96,38,8,1,1,2,0,0,0
4684036026,2026-06-30,전라남도,무안군,해제면,신정리,471,245,156,41,19,7,0,3,0,0,0
4684036027,2026-06-30,전라남도,무안군,해제면,덕산리,129,85,34,7,1,1,0,1,0,0,0
4684036028,2026-06-30,전라남도,무안군,해제면,대사리,67,38,21,6,1,1,0,0,0,0,0
4684036029,2026-06-30,전라남도,무안군,해제면,학송리,120,79,34,5,2,0,0,0,0,0,0
4684036030,2026-06-30,전라남도,무안군,해제면,석룡리,96,56,33,5,2,0,0,0,0,0,0
4684036031,2026-06-30,전라남도,무안군,해제면,임수리,91,63,19,5,3,1,0,0,0,0,0
4684036032,2026-06-30,전라남도,무안군,해제면,광산리,126,79,34,8,4,0,1,0,0,0,0
4684036033,2026-06-30,전라남도,무안군,해제면,산길리,134,91,30,8,3,2,0,0,0,0,0
4684036034,2026-06-30,전라남도,무안군,해제면,천장리,202,129,50,17,5,1,0,0,0,0,0
4684036035,2026-06-30,전라남도,무안군,해제면,창매리,163,85,55,16,5,0,2,0,0,0,0
4684036036,2026-06-30,전라남도,무안군,해제면,양월리,103,60,34,5,3,1,0,0,0,0,0
4684037021,2026-06-30,전라남도,무안군,운남면,하묘리,274,155,77,30,8,2,2,0,0,0,0
4684037022,2026-06-30,전라남도,무안군,운남면,동암리,253,143,72,25,8,5,0,0,0,0,0
4684037023,2026-06-30,전라남도,무안군,운남면,연리,495,270,148,52,15,7,1,2,0,0,0
4684037024,2026-06-30,전라남도,무안군,운남면,내리,367,206,111,35,10,4,1,0,0,0,0
4684037025,2026-06-30,전라남도,무안군,운남면,성내리,283,178,74,18,5,6,1,1,0,0,0
4686025021,2026-06-30,전라남도,함평군,함평읍,함평리,260,185,43,15,12,2,1,0,1,0,1
4686025022,2026-06-30,전라남도,함평군,함평읍,기각리,781,429,201,72,57,16,5,1,0,0,0
4686025023,2026-06-30,전라남도,함평군,함평읍,내교리,1658,691,435,244,179,76,23,7,1,0,2
4686025024,2026-06-30,전라남도,함평군,함평읍,수호리,153,102,33,10,5,2,1,0,0,0,0
4686025025,2026-06-30,전라남도,함평군,함평읍,성남리,93,63,21,7,1,1,0,0,0,0,0
4686025026,2026-06-30,전라남도,함평군,함평읍,자풍리,105,74,21,8,0,1,1,0,0,0,0
4686025027,2026-06-30,전라남도,함평군,함평읍,만흥리,112,64,32,11,5,0,0,0,0,0,0
4686025028,2026-06-30,전라남도,함평군,함평읍,장교리,174,107,48,13,5,1,0,0,0,0,0
4686025029,2026-06-30,전라남도,함평군,함평읍,옥산리,124,78,34,8,1,2,1,0,0,0,0
4686025030,2026-06-30,전라남도,함평군,함평읍,가동리,87,59,21,4,1,2,0,0,0,0,0
4686025031,2026-06-30,전라남도,함평군,함평읍,석성리,337,197,92,21,18,7,2,0,0,0,0
4686025032,2026-06-30,전라남도,함평군,함평읍,장년리,161,97,41,13,6,2,2,0,0,0,0
4686025033,2026-06-30,전라남도,함평군,함평읍,진양리,188,102,55,18,6,5,2,0,0,0,0
4686025034,2026-06-30,전라남도,함평군,함평읍,대덕리,170,112,44,9,3,1,1,0,0,0,0
4686031021,2026-06-30,전라남도,함평군,손불면,학산리,203,108,68,13,9,4,1,0,0,0,0
4686031022,2026-06-30,전라남도,함평군,손불면,양재리,95,59,24,12,0,0,0,0,0,0,0
4686031023,2026-06-30,전라남도,함평군,손불면,북성리,70,43,14,9,4,0,0,0,0,0,0
4686031024,2026-06-30,전라남도,함평군,손불면,월천리,322,171,107,24,16,3,1,0,0,0,0
4686031025,2026-06-30,전라남도,함평군,손불면,대전리,222,146,54,14,7,1,0,0,0,0,0
4686031026,2026-06-30,전라남도,함평군,손불면,동암리,65,42,15,6,1,1,0,0,0,0,0
4686031027,2026-06-30,전라남도,함평군,손불면,죽장리,81,48,22,7,4,0,0,0,0,0,0
4686031028,2026-06-30,전라남도,함평군,손불면,죽암리,71,48,16,5,2,0,0,0,0,0,0
4686031029,2026-06-30,전라남도,함평군,손불면,궁산리,188,113,45,17,5,4,3,1,0,0,0
4686031030,2026-06-30,전라남도,함평군,손불면,석창리,222,128,67,16,10,0,0,1,0,0,0
4686031031,2026-06-30,전라남도,함평군,손불면,산남리,351,199,103,34,11,3,0,1,0,0,0
4686032021,2026-06-30,전라남도,함평군,신광면,보여리,40,28,6,6,0,0,0,0,0,0,0
4686032022,2026-06-30,전라남도,함평군,신광면,송사리,53,34,15,2,2,0,0,0,0,0,0
4686032023,2026-06-30,전라남도,함평군,신광면,동정리,76,44,26,1,3,1,0,1,0,0,0
4686032024,2026-06-30,전라남도,함평군,신광면,함정리,89,51,26,7,2,3,0,0,0,0,0
4686032025,2026-06-30,전라남도,함평군,신광면,원산리,80,55,21,2,1,0,1,0,0,0,0
4686032026,2026-06-30,전라남도,함평군,신광면,삼덕리,142,76,42,16,5,1,2,0,0,0,0
4686032027,2026-06-30,전라남도,함평군,신광면,백운리,82,46,28,5,1,2,0,0,0,0,0
4686032028,2026-06-30,전라남도,함평군,신광면,복흥리,55,42,11,1,0,1,0,0,0,0,0
