법정동코드,기준연월,시도명,시군구명,읍면동명,리명,65세이상남자1인세대,65세이상여자1인세대,65세이상1인세대
4812533024,2026-06-30,경상남도,창원시 마산합포구,진북면,대평리,3,19,22
4812533025,2026-06-30,경상남도,창원시 마산합포구,진북면,이목리,7,17,24
4812533026,2026-06-30,경상남도,창원시 마산합포구,진북면,금산리,6,16,22
4812533027,2026-06-30,경상남도,창원시 마산합포구,진북면,영학리,21,13,34
4812533028,2026-06-30,경상남도,창원시 마산합포구,진북면,부산리,10,12,22
4812533029,2026-06-30,경상남도,창원시 마산합포구,진북면,덕곡리,8,14,22
4812533030,2026-06-30,경상남도,창원시 마산합포구,진북면,신촌리,5,10,15
4812533031,2026-06-30,경상남도,창원시 마산합포구,진북면,망곡리,11,15,26
4812533032,2026-06-30,경상남도,창원시 마산합포구,진북면,부평리,10,4,14
4812533033,2026-06-30,경상남도,창원시 마산합포구,진북면,추곡리,14,13,27
4812533034,2026-06-30,경상남도,창원시 마산합포구,진북면,대티리,39,37,76
4812533035,2026-06-30,경상남도,창원시 마산합포구,진북면,정현리,7,9,16
4812534021,2026-06-30,경상남도,창원시 마산합포구,진전면,율티리,10,11,21
4812534022,2026-06-30,경상남도,창원시 마산합포구,진전면,근곡리,18,13,31
4812534023,2026-06-30,경상남도,창원시 마산합포구,진전면,임곡리,11,29,40
4812534024,2026-06-30,경상남도,창원시 마산합포구,진전면,봉곡리,10,22,32
4812534025,2026-06-30,경상남도,창원시 마산합포구,진전면,곡안리,13,24,37
4812534026,2026-06-30,경상남도,창원시 마산합포구,진전면,동산리,5,15,20
4812534027,2026-06-30,경상남도,창원시 마산합포구,진전면,양촌리,28,41,69
4812534028,2026-06-30,경상남도,창원시 마산합포구,진전면,봉암리,6,6,12
4812534029,2026-06-30,경상남도,창원시 마산합포구,진전면,일암리,14,23,37
4812534030,2026-06-30,경상남도,창원시 마산합포구,진전면,오서리,46,93,139
4812534031,2026-06-30,경상남도,창원시 마산합포구,진전면,이명리,21,33,54
4812534032,2026-06-30,경상남도,창원시 마산합포구,진전면,창포리,13,23,36
4812534033,2026-06-30,경상남도,창원시 마산합포구,진전면,시락리,29,35,64
4812534034,2026-06-30,경상남도,창원시 마산합포구,진전면,평암리,29,33,62
4812534035,2026-06-30,경상남도,창원시 마산합포구,진전면,금암리,13,18,31
4812534036,2026-06-30,경상남도,창원시 마산합포구,진전면,고사리,25,40,65
4812534037,2026-06-30,경상남도,창원시 마산합포구,진전면,여양리,20,23,43
4812710100,2026-06-30,경상남도,창원시 마산회원구,구암동,,553,1140,1693
4812710200,2026-06-30,경상남도,창원시 마산회원구,두척동,,36,49,85
4812710300,2026-06-30,경상남도,창원시 마산회원구,봉암동,,140,203,343
4812710400,2026-06-30,경상남도,창원시 마산회원구,석전동,,532,1066,1598
4812710500,2026-06-30,경상남도,창원시 마산회원구,양덕동,,719,1636,2355
4812710600,2026-06-30,경상남도,창원시 마산회원구,합성동,,692,1121,1813
4812710700,2026-06-30,경상남도,창원시 마산회원구,회성동,,218,434,652
4812710800,2026-06-30,경상남도,창원시 마산회원구,회원동,,694,1545,2239
4812725021,2026-06-30,경상남도,창원시 마산회원구,내서읍,안성리,21,19,40
4812725022,2026-06-30,경상남도,창원시 마산회원구,내서읍,평성리,16,21,37
4812725023,2026-06-30,경상남도,창원시 마산회원구,내서읍,호계리,217,549,766
4812725024,2026-06-30,경상남도,창원시 마산회원구,내서읍,용담리,29,24,53
4812725025,2026-06-30,경상남도,창원시 마산회원구,내서읍,중리,232,390,622
4812725026,2026-06-30,경상남도,창원시 마산회원구,내서읍,상곡리,309,494,803
4812725027,2026-06-30,경상남도,창원시 마산회원구,내서읍,원계리,19,44,63
4812725028,2026-06-30,경상남도,창원시 마산회원구,내서읍,삼계리,209,626,835
4812725029,2026-06-30,경상남도,창원시 마산회원구,내서읍,신감리,22,52,74
4812725030,2026-06-30,경상남도,창원시 마산회원구,내서읍,감천리,17,26,43
4812910100,2026-06-30,경상남도,창원시 진해구,동상동,,0,0,0
4812910200,2026-06-30,경상남도,창원시 진해구,도천동,,1,4,5
4812910300,2026-06-30,경상남도,창원시 진해구,도만동,,0,0,0
4812910400,2026-06-30,경상남도,창원시 진해구,신흥동,,0,0,0
4812910500,2026-06-30,경상남도,창원시 진해구,현동,,0,6,6
4812910700,2026-06-30,경상남도,창원시 진해구,태평동,,27,57,84
4812910800,2026-06-30,경상남도,창원시 진해구,충의동,,29,60,89
4812910900,2026-06-30,경상남도,창원시 진해구,무송동,,2,11,13
4812911000,2026-06-30,경상남도,창원시 진해구,인의동,,9,17,26
4812911100,2026-06-30,경상남도,창원시 진해구,숭인동,,17,14,31
4812911200,2026-06-30,경상남도,창원시 진해구,대영동,,4,9,13
4812911500,2026-06-30,경상남도,창원시 진해구,제황산동,,46,131,177
4812911600,2026-06-30,경상남도,창원시 진해구,속천동,,13,23,36
4812911700,2026-06-30,경상남도,창원시 진해구,대죽동,,30,48,78
4812911800,2026-06-30,경상남도,창원시 진해구,안곡동,,8,16,24
4812911900,2026-06-30,경상남도,창원시 진해구,수송동,,8,18,26
4812912000,2026-06-30,경상남도,창원시 진해구,회현동,,8,16,24
4812912100,2026-06-30,경상남도,창원시 진해구,익선동,,14,19,33
4812912200,2026-06-30,경상남도,창원시 진해구,창선동,,4,12,16
4812912300,2026-06-30,경상남도,창원시 진해구,대천동,,1,0,1
4812912400,2026-06-30,경상남도,창원시 진해구,광화동,,15,27,42
4812912500,2026-06-30,경상남도,창원시 진해구,통신동,,0,0,0
4812912600,2026-06-30,경상남도,창원시 진해구,중앙동,,4,15,19
4812912700,2026-06-30,경상남도,창원시 진해구,부흥동,,8,39,47
4812912800,2026-06-30,경상남도,창원시 진해구,중평동,,11,12,23
4812912900,2026-06-30,경상남도,창원시 진해구,근화동,,4,14,18
4812913100,2026-06-30,경상남도,창원시 진해구,화천동,,29,56,85
4812913200,2026-06-30,경상남도,창원시 진해구,송학동,,20,46,66
4812913300,2026-06-30,경상남도,창원시 진해구,대흥동,,13,13,26
4812913400,2026-06-30,경상남도,창원시 진해구,평안동,,0,4,4
4812913500,2026-06-30,경상남도,창원시 진해구,충무동,,73,125,198
4812913600,2026-06-30,경상남도,창원시 진해구,인사동,,22,62,84
4812913700,2026-06-30,경상남도,창원시 진해구,여좌동,,308,809,1117
4812913800,2026-06-30,경상남도,창원시 진해구,태백동,,59,108,167
4812913900,2026-06-30,경상남도,창원시 진해구,경화동,,434,1027,1461
4812914000,2026-06-30,경상남도,창원시 진해구,석동,,299,562,861
4812914100,2026-06-30,경상남도,창원시 진해구,이동,,298,492,790
4812914200,2026-06-30,경상남도,창원시 진해구,자은동,,502,1055,1557
4812914300,2026-06-30,경상남도,창원시 진해구,덕산동,,30,70,100
4812914400,2026-06-30,경상남도,창원시 진해구,풍호동,,220,563,783
4812914500,2026-06-30,경상남도,창원시 진해구,장천동,,74,97,171
4812914600,2026-06-30,경상남도,창원시 진해구,행암동,,7,21,28
4812914700,2026-06-30,경상남도,창원시 진해구,북부동,,45,74,119
4812914800,2026-06-30,경상남도,창원시 진해구,성내동,,6,25,31
4812914900,2026-06-30,경상남도,창원시 진해구,서중동,,17,26,43
4812915000,2026-06-30,경상남도,창원시 진해구,남문동,,59,154,213
4812915100,2026-06-30,경상남도,창원시 진해구,제덕동,,33,35,68
4812915200,2026-06-30,경상남도,창원시 진해구,수도동,,14,22,36
4812915300,2026-06-30,경상남도,창원시 진해구,연도동,,0,0,0
4812915400,2026-06-30,경상남도,창원시 진해구,명동,,38,68,106
4812915500,2026-06-30,경상남도,창원시 진해구,죽곡동,,10,22,32
4812915600,2026-06-30,경상남도,창원시 진해구,원포동,,4,10,14
4812915700,2026-06-30,경상남도,창원시 진해구,남양동,,64,60,124
4812915800,2026-06-30,경상남도,창원시 진해구,마천동,,83,147,230
4812915900,2026-06-30,경상남도,창원시 진해구,소사동,,24,42,66
4812916000,2026-06-30,경상남도,창원시 진해구,대장동,,15,9,24
4812916100,2026-06-30,경상남도,창원시 진해구,두동,,37,49,86
4812916200,2026-06-30,경상남도,창원시 진해구,청안동,,145,423,568
4812916300,2026-06-30,경상남도,창원시 진해구,안골동,,120,128,248
4812916400,2026-06-30,경상남도,창원시 진해구,용원동,,445,403,848
4812916500,2026-06-30,경상남도,창원시 진해구,가주동,,33,21,54
4817010100,2026-06-30,경상남도,진주시,망경동,,259,603,862
4817010200,2026-06-30,경상남도,진주시,주약동,,129,415,544
4817010300,2026-06-30,경상남도,진주시,강남동,,89,238,327
4817010400,2026-06-30,경상남도,진주시,칠암동,,180,366,546
4817010500,2026-06-30,경상남도,진주시,본성동,,31,35,66
4817010600,2026-06-30,경상남도,진주시,동성동,,32,39,71
4817010700,2026-06-30,경상남도,진주시,남성동,,8,37,45
4817010800,2026-06-30,경상남도,진주시,인사동,,199,334,533
4817010900,2026-06-30,경상남도,진주시,대안동,,14,38,52
4817011000,2026-06-30,경상남도,진주시,평안동,,20,50,70
4817011100,2026-06-30,경상남도,진주시,중안동,,32,48,80
4817011200,2026-06-30,경상남도,진주시,계동,,16,39,55
4817011300,2026-06-30,경상남도,진주시,봉곡동,,204,343,547
4817011400,2026-06-30,경상남도,진주시,상봉동,,521,1114,1635
4817011500,2026-06-30,경상남도,진주시,봉래동,,75,193,268
4817011600,2026-06-30,경상남도,진주시,수정동,,62,182,244
4817011700,2026-06-30,경상남도,진주시,장대동,,126,249,375
4817011800,2026-06-30,경상남도,진주시,옥봉동,,254,567,821
4817011900,2026-06-30,경상남도,진주시,상대동,,530,1120,1650
4817012000,2026-06-30,경상남도,진주시,하대동,,468,1134,1602
4817012100,2026-06-30,경상남도,진주시,상평동,,271,519,790
4817012200,2026-06-30,경상남도,진주시,초전동,,128,354,482
4817012300,2026-06-30,경상남도,진주시,장재동,,33,49,82
4817012400,2026-06-30,경상남도,진주시,하촌동,,8,19,27
4817012500,2026-06-30,경상남도,진주시,신안동,,451,1282,1733
4817012600,2026-06-30,경상남도,진주시,평거동,,409,1065,1474
4817012700,2026-06-30,경상남도,진주시,이현동,,217,475,692
4817012800,2026-06-30,경상남도,진주시,유곡동,,53,94,147
4817012900,2026-06-30,경상남도,진주시,판문동,,38,80,118
4817013000,2026-06-30,경상남도,진주시,귀곡동,,1,2,3
4817013100,2026-06-30,경상남도,진주시,가좌동,,329,932,1261
4817013200,2026-06-30,경상남도,진주시,호탄동,,90,127,217
4817013700,2026-06-30,경상남도,진주시,충무공동,,128,310,438
4817025021,2026-06-30,경상남도,진주시,문산읍,상문리,25,47,72
4817025022,2026-06-30,경상남도,진주시,문산읍,소문리,46,108,154
4817025023,2026-06-30,경상남도,진주시,문산읍,삼곡리,94,192,286
4817025024,2026-06-30,경상남도,진주시,문산읍,이곡리,18,27,45
4817025026,2026-06-30,경상남도,진주시,문산읍,안전리,11,20,31
4817025027,2026-06-30,경상남도,진주시,문산읍,옥산리,17,46,63
4817025029,2026-06-30,경상남도,진주시,문산읍,갈곡리,17,30,47
4817025030,2026-06-30,경상남도,진주시,문산읍,두산리,14,26,40
4817031021,2026-06-30,경상남도,진주시,내동면,독산리,34,55,89
4817031022,2026-06-30,경상남도,진주시,내동면,신율리,19,26,45
4817031023,2026-06-30,경상남도,진주시,내동면,삼계리,28,45,73
4817031024,2026-06-30,경상남도,진주시,내동면,유수리,17,23,40
4817031025,2026-06-30,경상남도,진주시,내동면,내평리,7,8,15
4817032021,2026-06-30,경상남도,진주시,정촌면,화개리,34,56,90
4817032022,2026-06-30,경상남도,진주시,정촌면,관봉리,13,31,44
4817032023,2026-06-30,경상남도,진주시,정촌면,소곡리,17,26,43
4817032024,2026-06-30,경상남도,진주시,정촌면,예상리,6,1,7
4817032025,2026-06-30,경상남도,진주시,정촌면,예하리,105,138,243
4817032026,2026-06-30,경상남도,진주시,정촌면,대축리,16,28,44
4817033021,2026-06-30,경상남도,진주시,금곡면,검암리,17,42,59
4817033022,2026-06-30,경상남도,진주시,금곡면,가봉리,13,23,36
4817033023,2026-06-30,경상남도,진주시,금곡면,송곡리,11,18,29
4817033024,2026-06-30,경상남도,진주시,금곡면,정자리,16,61,77
4817033025,2026-06-30,경상남도,진주시,금곡면,인담리,18,29,47
4817033026,2026-06-30,경상남도,진주시,금곡면,동례리,11,36,47
4817033027,2026-06-30,경상남도,진주시,금곡면,두문리,19,61,80
4817033028,2026-06-30,경상남도,진주시,금곡면,죽곡리,17,20,37
4817033029,2026-06-30,경상남도,진주시,금곡면,성산리,15,29,44
4817035021,2026-06-30,경상남도,진주시,진성면,상촌리,24,31,55
4817035023,2026-06-30,경상남도,진주시,진성면,대사리,16,29,45
4817035024,2026-06-30,경상남도,진주시,진성면,온수리,13,29,42
4817035025,2026-06-30,경상남도,진주시,진성면,천곡리,20,30,50
4817035027,2026-06-30,경상남도,진주시,진성면,가진리,11,31,42
4817035028,2026-06-30,경상남도,진주시,진성면,구천리,6,14,20
4817035029,2026-06-30,경상남도,진주시,진성면,동산리,27,40,67
4817036021,2026-06-30,경상남도,진주시,일반성면,창촌리,52,110,162
4817036022,2026-06-30,경상남도,진주시,일반성면,가선리,16,30,46
4817036023,2026-06-30,경상남도,진주시,일반성면,개암리,13,31,44
4817036024,2026-06-30,경상남도,진주시,일반성면,답천리,13,30,43
4817036025,2026-06-30,경상남도,진주시,일반성면,운천리,12,23,35
4817036026,2026-06-30,경상남도,진주시,일반성면,남산리,19,43,62
4817037021,2026-06-30,경상남도,진주시,이반성면,장안리,17,31,48
4817037022,2026-06-30,경상남도,진주시,이반성면,평촌리,26,57,83
4817037023,2026-06-30,경상남도,진주시,이반성면,하곡리,16,24,40
4817037024,2026-06-30,경상남도,진주시,이반성면,용암리,19,26,45
4817037025,2026-06-30,경상남도,진주시,이반성면,가산리,18,32,50
4817037026,2026-06-30,경상남도,진주시,이반성면,대천리,19,29,48
4817037027,2026-06-30,경상남도,진주시,이반성면,길성리,26,30,56
4817037028,2026-06-30,경상남도,진주시,이반성면,발산리,11,19,30
4817038021,2026-06-30,경상남도,진주시,사봉면,마성리,13,37,50
4817038022,2026-06-30,경상남도,진주시,사봉면,방촌리,9,26,35
4817038023,2026-06-30,경상남도,진주시,사봉면,무촌리,24,33,57
4817038024,2026-06-30,경상남도,진주시,사봉면,사곡리,25,39,64
4817038025,2026-06-30,경상남도,진주시,사봉면,봉곡리,28,32,60
4817038026,2026-06-30,경상남도,진주시,사봉면,부계리,18,49,67
4817039022,2026-06-30,경상남도,진주시,지수면,청원리,20,21,41
4817039023,2026-06-30,경상남도,진주시,지수면,금곡리,17,31,48
4817039024,2026-06-30,경상남도,진주시,지수면,압사리,24,42,66
4817039025,2026-06-30,경상남도,진주시,지수면,용봉리,14,30,44
4817039026,2026-06-30,경상남도,진주시,지수면,청담리,20,35,55
4817039027,2026-06-30,경상남도,진주시,지수면,승산리,16,33,49
4817040021,2026-06-30,경상남도,진주시,대곡면,설매리,15,37,52
4817040022,2026-06-30,경상남도,진주시,대곡면,광석리,29,60,89
4817040023,2026-06-30,경상남도,진주시,대곡면,유곡리,25,38,63
4817040024,2026-06-30,경상남도,진주시,대곡면,단목리,30,42,72
4817040025,2026-06-30,경상남도,진주시,대곡면,월아리,8,14,22
4817040026,2026-06-30,경상남도,진주시,대곡면,와룡리,16,60,76
4817040027,2026-06-30,경상남도,진주시,대곡면,가정리,14,20,34
