longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,cyclTm,longTermAdminSym,pgmNm,pgmType,runPlc,tgtNop
34413000058,C03,44,133,서로사랑노인복지센터,00,NORMAL SERVICE.,1,34413000058,종이활동 프로그램(인지),1,서로사랑노인복지센터,32
34413000076,C03,44,133,사회복지법인 영서복지재단 충무노인복지센터,00,NORMAL SERVICE.,1,34413000076,맞춤프로그램(미술치료),1,프로그램실,10
34413000123,C03,44,133,금빛사랑 재가장기요양기관,00,NORMAL SERVICE.,1,34413000123,공기압 마사지,2,금빛사랑 내 활동실,10
34413000256,C03,44,131,해피하우스노인복지센터,00,NORMAL SERVICE.,1,34413000256,가베,1,프로그램실,48
34413000317,C03,44,133,쌍용노인전문요양원병설주야간보호센터,00,NORMAL SERVICE.,1,34413000317,치매예방 신체활동,2,생활실,21
34413000076,C05,44,133,사회복지법인 영서복지재단 충무노인복지센터,00,NORMAL SERVICE.,1,34413000076,맞춤프로그램(미술치료),1,프로그램실,10
34413000146,C05,44,133,섬김노인복지센터,00,NORMAL SERVICE.,,,,,,
34413000216,C05,44,131,남천안노인요양원병설재가노인복지센터,00,NORMAL SERVICE.,,,,,,
34413000484,C05,44,133,르모브재가간호구강센터,00,NORMAL SERVICE.,,,,,,
34418000104,C05,44,180,힐링재가복지센터,00,NORMAL SERVICE.,,,,,,
34413000004,C06,44,131,엔젤요양서비스,00,NORMAL SERVICE.,,,,,,
34413000069,C06,44,133,연세의료기,00,NORMAL SERVICE.,,,,,,
34413000070,C06,44,131,충청의료기상사,00,NORMAL SERVICE.,,,,,,
34413000087,C06,44,131,충남의료기,00,NORMAL SERVICE.,,,,,,
34413000088,C06,44,133,천안아산복지용구센터,00,NORMAL SERVICE.,,,,,,
14415000012,G31,44,150,공주원로원 아담스하우스,00,NORMAL SERVICE.,1,14415000012,차마시기,7,치매전담실,12
14420000203,G31,44,200,행복한요양원,00,NORMAL SERVICE.,1,14420000203,오감활동(집단PG),7,"프로그램실, 각층 거실 또는 산책로",3
14421000117,G31,44,210,수린목요양원,00,NORMAL SERVICE.,1,14421000117,여가프로그램(치매전담실),3,프로그램실,12
14423000328,G31,44,230,해피니스요양원,00,NORMAL SERVICE.,1,14423000328,발마사지,2,프로그램실,5
14427000256,G31,44,270,당진시립노인요양원,00,NORMAL SERVICE.,1,14427000256,(가족참여) 생신잔치,6,본관 2층 다목적 홀,12
14423000328,G32,44,230,해피니스요양원,00,NORMAL SERVICE.,1,14423000328,발마사지,2,프로그램실,5
14427000256,G32,44,270,당진시립노인요양원,00,NORMAL SERVICE.,1,14427000256,(가족참여) 생신잔치,6,본관 2층 다목적 홀,12
14476000071,G32,44,760,부여장수요양원,00,NORMAL SERVICE.,1,14476000071,말하는대로,7,프로그램실 및 생활실,16
14477000001,G32,44,770,서천 마서요양원,00,NORMAL SERVICE.,1,14477000001,음악/신체,1,2층 프로그램실,30
14477000018,G32,44,770,서천군노인요양시설,00,NORMAL SERVICE.,1,14477000018,스트레칭,5,치매전담실,20
24413000704,H31,44,131,천안시립노인요양원병설주야간보호센터,00,NORMAL SERVICE.,,,,,,
24420000370,H31,44,200,아산재활주간보호센터,00,NORMAL SERVICE.,60,24420000370,뇌꿈틀,7,주야간보호내치매전담1실,25
24427000153,H31,44,270,마실노인복지센터,00,NORMAL SERVICE.,1,24427000153,가족간담회,3,생활실2,25
24427000178,H31,44,270,온누리주야간보호센터,00,NORMAL SERVICE.,1,24427000178,물건계산하기,4,생활실,11
24477000023,H31,44,770,서천노인복지센터,00,NORMAL SERVICE.,1,24477000023,신체활동(체육) 프로그램,2,서천노인복지센터 주야간보호실,28
34476000049,I31,44,760,벧엘노인복지센터,00,NORMAL SERVICE.,60,34476000049,인지활동,7,주간보호 생활실,25
34476000122,I31,44,760,부여노인주간보호센터,00,NORMAL SERVICE.,1,34476000122,오리기공작,1,프로그램실,30
34481000114,I31,44,810,내포주간보호센터,00,NORMAL SERVICE.,0,34481000114,물리치료,2,"물리치료실, 생활실",28
34476000049,I32,44,760,벧엘노인복지센터,00,NORMAL SERVICE.,60,34476000049,인지활동,7,주간보호 생활실,25
14427000124,M31,44,270,당진전문요양원,00,NORMAL SERVICE.,1,14427000124,특별 : 음식 프로그램,9,프로그램실,6
14482500118,M31,44,825,태안군립어르신돌봄센터,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
14483000025,M31,44,270,실버프리 송악,00,NORMAL SERVICE.,1,14483000025,인지회상,1,본관 1층 프로그램실,144
14483000068,M31,44,270,사회복지법인 참사랑복지재단 참사랑요양원,00,NORMAL SERVICE.,1,14483000068,회상활동,7,치매전담실 프로그램실,12
14427000124,M32,44,270,당진전문요양원,00,NORMAL SERVICE.,1,14427000124,특별 : 음식 프로그램,9,프로그램실,6
14482500118,M32,44,825,태안군립어르신돌봄센터,00,NORMAL SERVICE.,1,14482500118,산책,2,"요양원내부,외부",12
14483000025,M32,44,270,실버프리 송악,00,NORMAL SERVICE.,1,14483000025,인지회상,1,본관 1층 프로그램실,144
14427000124,M33,44,270,당진전문요양원,00,NORMAL SERVICE.,1,14427000124,특별 : 음식 프로그램,9,프로그램실,6
14483000025,M33,44,270,실버프리 송악,00,NORMAL SERVICE.,1,14483000025,인지회상,1,본관 1층 프로그램실,144
14427000124,M34,44,270,당진전문요양원,00,NORMAL SERVICE.,1,14427000124,특별 : 음식 프로그램,9,프로그램실,6
14483000025,M34,44,270,실버프리 송악,00,NORMAL SERVICE.,1,14483000025,인지회상,1,본관 1층 프로그램실,144
14427000124,M35,44,270,당진전문요양원,00,NORMAL SERVICE.,1,14427000124,특별 : 음식 프로그램,9,프로그램실,6
14427000124,M36,44,270,당진전문요양원,00,NORMAL SERVICE.,1,14427000124,특별 : 음식 프로그램,9,프로그램실,6
14711000004,A03,47,113,갈릴리마을,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
14711000006,A03,47,111,포항위덕어르신마을,00,NORMAL SERVICE.,1,14711000006,난타공연,3,2층,30
14711000008,A03,47,113,포항원광보은의집,00,NORMAL SERVICE.,1,14711000008,외부공연 및 행사,3,3층 프로그램실,40
14711000010,A03,47,111,햇빛마을,00,NORMAL SERVICE.,1,14711000010,여가프로그램,3,각 동별 실시,80
14711000015,A03,47,111,학계노인전문요양원,00,NORMAL SERVICE.,1,14711000015,노래교실,1,거실 및 휴게공간,28
14711000016,A03,47,111,유락원,00,NORMAL SERVICE.,1,14711000016,추억회상,1,2층강당 및 생활실,50
14711000388,A04,47,111,다예요양센터,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
14711000561,A04,47,111,부영노인요양공동생활가정,00,NORMAL SERVICE.,1,14711000561,"물리치료및 인지기능향상, 여가 프로그램",3,열린 공간,9
14711000623,A04,47,111,포항 효 요양원,00,NORMAL SERVICE.,1,14711000623,숟가락 난타 수업,2,프로그램실,9
14713000016,A04,47,130,사랑의보금자리,00,NORMAL SERVICE.,1,14713000016,치매예방프로그램,1,프로그램실,9
14713000102,A04,47,130,낮은둥지공동체,00,NORMAL SERVICE.,1,14713000102,치매 프로그램,1,프로그램실,9
24711000163,B01,47,113,실버힐 재가복지센터,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
24711000182,B01,47,113,들꽃마을 노인복지센터,00,NORMAL SERVICE.,1,24711000182,인지-신체활동,2,프로그램실,26
24711000215,B01,47,111,유락원재가노인복지센터,00,NORMAL SERVICE.,,,,,,
24711000494,B01,47,113,가온누리 복지센터,00,NORMAL SERVICE.,,,,,,
24711000496,B01,47,111,한결재가복지센터,00,NORMAL SERVICE.,,,,,,
24711000163,B02,47,113,실버힐 재가복지센터,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
24711000215,B02,47,111,유락원재가노인복지센터,00,NORMAL SERVICE.,,,,,,
24711000494,B02,47,113,가온누리 복지센터,00,NORMAL SERVICE.,,,,,,
24711000505,B02,47,113,은혜로재가복지센터,00,NORMAL SERVICE.,,,,,,
24711000507,B02,47,111,보리재가복지센터,00,NORMAL SERVICE.,,,,,,
24711000011,B03,47,111,햇빛마을,00,NORMAL SERVICE.,1,24711000011,노래교실,1,주야간보호센터 열린공간,42
24711000182,B03,47,113,들꽃마을 노인복지센터,00,NORMAL SERVICE.,1,24711000182,인지-신체활동,2,프로그램실,26
24711000267,B03,47,113,선재 주야간노인센터,00,NORMAL SERVICE.,1,24711000267,인지기능 프로그램,1,프로그램실,20
24711000271,B03,47,111,효도마을 노인주간보호센터,00,NORMAL SERVICE.,1,24711000271,신체기능 유지 및 향상지원,2,생활실,31
24711000487,B03,47,113,환호노인복지센터,00,NORMAL SERVICE.,1,24711000487,노래교실(외부),1,환호노인복지센터,31
24717000109,B04,47,170,혜성노인복지센터,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
24729028734,B04,47,290,보현노인복지센터,00,NORMAL SERVICE.,1,24729028734,뿅망치게임,2,3층 프로그램실,12
24773000054,B04,47,730,안계노인복지센터,00,NORMAL SERVICE.,,,,,,
24785000189,B04,47,850,드림주간보호센터,00,NORMAL SERVICE.,1,24785000189,생신잔치,1,,49
24790000392,B04,47,900,예천연꽃마을 재가노인복지센터,00,NORMAL SERVICE.,,,,,,
24711000621,B05,47,113,우리동네 방문간호센터,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
24711000622,B05,47,113,우리방문간호센터,00,NORMAL SERVICE.,,,,,,
24711000707,B05,47,111,돌보고 통합재가복지센터,00,NORMAL SERVICE.,,,,,,
24713000384,B05,47,130,오늘방문간호요양센터,00,NORMAL SERVICE.,,,,,,
24713000467,B05,47,130,늘봄방문간호센터,00,NORMAL SERVICE.,,,,,,
24711000494,B06,47,113,가온누리 복지센터,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
24711000514,B06,47,111,부림복지용구,00,NORMAL SERVICE.,,,,,,
24711000519,B06,47,111,딜라이트(보청기),00,NORMAL SERVICE.,,,,,,
24711000551,B06,47,113,선한이웃 복지용구 센터,00,NORMAL SERVICE.,,,,,,
24711000595,B06,47,111,바른복지용구,00,NORMAL SERVICE.,,,,,,
34711000046,C01,47,113,죽장노인장기요양센타,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
34711000054,C01,47,113,동국 방문요양센터,00,NORMAL SERVICE.,,,,,,
34711000065,C01,47,113,은혜재가요양센터,00,NORMAL SERVICE.,,,,,,
34711000072,C01,47,113,한사랑노인복지센터,00,NORMAL SERVICE.,,,,,,
34711000080,C01,47,113,기계 효 장기요양센터,00,NORMAL SERVICE.,,,,,,
34711000046,C02,47,113,죽장노인장기요양센타,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
34711000054,C02,47,113,동국 방문요양센터,00,NORMAL SERVICE.,,,,,,
34711000065,C02,47,113,은혜재가요양센터,00,NORMAL SERVICE.,,,,,,
34711000072,C02,47,113,한사랑노인복지센터,00,NORMAL SERVICE.,,,,,,
34711000080,C02,47,113,기계 효 장기요양센터,00,NORMAL SERVICE.,,,,,,
34711000132,C03,47,111,평화의집 노인복지센터,00,NORMAL SERVICE.,0,34711000132,기능회복훈련,2,프로그램실,17
34711000135,C03,47,113,가장조은복지센터,00,NORMAL SERVICE.,2,34711000135,사회적응,3,실외바깥활동,25
34711000170,C03,47,111,선한이웃노인복지원,00,NORMAL SERVICE.,1,34711000170,그림 오려 붙이기,1,주간보호센터 내 생활실,42
34711000200,C03,47,111,해와달노인복지센터,00,NORMAL SERVICE.,,34711000200,런닝머신,2,,
34711000273,C03,47,111,오천행복재가복지센터,00,NORMAL SERVICE.,2,34711000273,사회적응프로그램,1,기관외 바깥활동,38
34711000200,C04,47,111,해와달노인복지센터,00,NORMAL SERVICE.,,34711000200,런닝머신,2,,
34719000188,C04,47,190,심청노인복지센터,00,NORMAL SERVICE.,1,34719000188,미니농구,2,프로그램 및 생활실,5
34729028901,C04,47,290,(A+)황박사노치원,00,NORMAL SERVICE.,1,34729028901,공예활동프로그램,1,,9
34711000054,C05,47,113,동국 방문요양센터,00,NORMAL SERVICE.,,,,,,
34711000227,C05,47,113,경북재가요양원,00,NORMAL SERVICE.,,,,,,
34711000457,C05,47,113,소담방문간호센터,00,NORMAL SERVICE.,,,,,,
34711000458,C05,47,113,국민건강재가복지센터,00,NORMAL SERVICE.,,,,,,
34711000467,C05,47,113,한울재가복지센터,00,NORMAL SERVICE.,,,,,,
34711000060,C06,47,113,동산보청기의료기상사,00,NORMAL SERVICE.,,,,,,
34711000094,C06,47,113,"파티마보조기,의료기백화점",00,NORMAL SERVICE.,,,,,,
