run_id,region_code,sido_name,sigungu_name,service,resource_type,strategy,demand_value,baseline_resource,allocated_resource,after_resource,current_supply_rate,after_supply_rate,continuous_gap,after_gap,integer_need,after_integer_need,provider_missing,after_provider_missing,allocation_order,allocation_reason
20260727T070227Z_visit_nursing_institution_zero_provider_priority,51830,강원특별자치도,양양군,visit_nursing,institution,zero_provider_priority,1012.0,0.0,0,0.0,0.0,0.0,0.41837399835172684,0.41837399835172684,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,52710,전북특별자치도,완주군,visit_nursing,institution,zero_provider_priority,3941.0,4.0,0,4.0,1.0149708195889369,1.0149708195889369,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,52720,전북특별자치도,진안군,visit_nursing,institution,zero_provider_priority,1338.5,1.0,0,1.0,0.7471049682480388,0.7471049682480388,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,52730,전북특별자치도,무주군,visit_nursing,institution,zero_provider_priority,1095.0,0.0,0,0.0,0.0,0.0,0.452687280825238,0.452687280825238,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,52740,전북특별자치도,장수군,visit_nursing,institution,zero_provider_priority,835.0,0.0,0,0.0,0.0,0.0,0.3451998899443596,0.3451998899443596,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,52750,전북특별자치도,임실군,visit_nursing,institution,zero_provider_priority,1597.0,0.0,0,0.0,0.0,0.0,0.6602206278337033,0.6602206278337033,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,52770,전북특별자치도,순창군,visit_nursing,institution,zero_provider_priority,1451.0,0.0,0,0.0,0.0,0.0,0.5998623237236715,0.5998623237236715,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,52790,전북특별자치도,고창군,visit_nursing,institution,zero_provider_priority,3457.5,4.0,0,4.0,1.1569052783803326,1.1569052783803326,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,52800,전북특별자치도,부안군,visit_nursing,institution,zero_provider_priority,2577.5,5.0,0,5.0,1.9398642095053347,1.9398642095053347,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_vulnerability_priority,41800,경기도,연천군,visit_nursing,institution,vulnerability_priority,1694.5,1.0,0,1.0,0.5901445854234287,0.5901445854234287,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_vulnerability_priority,41820,경기도,가평군,visit_nursing,institution,vulnerability_priority,2497.5,1.0,0,1.0,0.4004004004004004,0.4004004004004004,0.03249907201920732,0.03249907201920732,1,1,False,False,,
20260727T070227Z_visit_nursing_institution_vulnerability_priority,41830,경기도,양평군,visit_nursing,institution,vulnerability_priority,4810.5,1.0,0,1.0,0.20787859889824342,0.20787859889824342,0.9887234378171756,0.9887234378171756,1,1,False,False,,
20260727T070227Z_visit_nursing_institution_vulnerability_priority,43720,충청북도,보은군,visit_nursing,institution,vulnerability_priority,1853.5,0.0,0,0.0,0.0,0.0,0.7662610730681083,0.7662610730681083,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_vulnerability_priority,43730,충청북도,옥천군,visit_nursing,institution,vulnerability_priority,2494.5,2.0,0,2.0,0.8017638805371818,0.8017638805371818,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_vulnerability_priority,43740,충청북도,영동군,visit_nursing,institution,vulnerability_priority,2642.5,2.0,0,2.0,0.7568590350047304,0.7568590350047304,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_vulnerability_priority,43745,충청북도,증평군,visit_nursing,institution,vulnerability_priority,1208.5,0.0,0,0.0,0.0,0.0,0.4996096610751599,0.4996096610751599,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_vulnerability_priority,43750,충청북도,진천군,visit_nursing,institution,vulnerability_priority,1967.5,1.0,0,1.0,0.5082592121982211,0.5082592121982211,0.0,0.0,0,0,False,False,,
